inputName,size,a[size]
values_11,25,"{1067248352, 1823851569, 514974412, -1285091167, 1419406583, -911160356, 238067982, 950944949, -689905399, -1887665208, -893650730, 1265209048, 42542059, -1611093570, 304027846, 673672504, 393906925, 843575063, -723866657, -1874315199, -2040208950, 213882991, 1173976082, 509023322, -1824564847"
values_19,16,"{1782282401, -11643993, 844433780, 1091695278, -1771281922, 874599102, -1520219564, -719287470, 379659198, -1328690124, -1606921972, -1095407348, -1578636683, 1403996865, 1195360985, -95050510"
values_12,27,"{-326196367, -129105425, 661517996, 1372817147, -1153791610, 689443125, -1476402685, -801179121, 555409692, -519587483, -1049230726, -524073130, -925449160, 1707452079, -1361095502, 1936680977, 1407644363, -1768311459, -1320467874, -1869333263, 1619479778, -330653271, 1933972430, -619546001, -338825360, 1294176065, 1626501678"
values_38,25,"{-1569656617, -940338592, -1298005178, -1568919691, -1438031770, 109804802, 851632163, -892272452, -332173953, 1116897465, -1816412454, -823543521, 150159882, -758015111, -846235882, 1172924971, 1048786111, 1491000355, 2087134891, 1105440308, -1751641771, 1813547198, 1473004756, 752278911, 829849792"
values_81,8,"{-1416387800, 171305844, 641365397, -1549330412, 228260947, -917858372, 993067456, -834796214"
values_5,32,"{517535307, 1787732797, -404682726, 2077009450, 376601257, -319277113, -640477198, -59722017, 280129477, -56307634, 1797709349, 773696980, -1853064284, -832561516, 2019520350, -2082930897, -1218392197, 845049885, -740515773, -1241888042, 2004069750, 1851949686, 1768821093, 129301770, -1160781288, -1366155247, 1125605302, 1775232596, -1814810853, -821440674, 1694764073, 105008311"
values_40,23,"{444797682, -1110749451, -734674920, 2105292201, -948456973, 1409945460, 2019239929, -2116611841, 208714466, -1529991456, -288544840, -2049679530, -624757822, -1902430881, 1725579496, 1926036149, 1274222686, 312495568, 1109571054, 896963410, 2110120313, -1888564957, 1805231813"
values_70,23,"{1117378915, 1879674551, -455757526, 633180421, -158998614, -2010923417, 2051253368, 427857111, 677485414, 1652551377, -352267050, -1667351733, 347273778, -192276676, 377953972, 225528964, 365436155, 1447385662, 574405530, 879404096, 1392700938, 1248144122, -514599063"
values_23,13,"{-1462513648, -2025924781, 190264763, 55822652, -2014647646, 136629087, -223852887, 787944430, -905219167, -795715642, 879405396, 1740695700, 800211444"
values_72,10,"{-1339826197, 608176160, 1835653643, -1632573463, -48402426, 1084673412, 1513069378, 103773311, -1591349749, -1128592903"
values_79,27,"{-785238666, -461132080, 512411462, -556751187, -1611465675, -1360930509, 1816329548, -969495643, 980339070, 433090255, 1939395531, -740950765, -475829698, -1537957732, 1738700069, -81373921, -2051940032, 1528941721, -1114050829, -1864189485, 157327362, 1936653141, 1479139124, -1372915478, -789637137, 2007762468, -1292951821"
values_78,18,"{1117417989, -2114125478, -309826793, -932660231, 1069353710, -591553308, -1333363492, -1582014602, 1003856781, -539483520, -1109356580, 1125611264, 1534489509, 244737882, 759975203, -2009115878, 852274249, -1144066755"
values_87,8,"{-761736523, -408879281, 486077330, -1051662421, 1430537308, -870629940, 652942994, 2111003481"
values_6,17,"{1917686629, 729168848, 2018180107, 155139442, 1886721645, -1653926509, -1865573892, -1228711999, 1572766184, 1745114653, 640014047, -289468123, 2018708607, 1469245748, 310599847, -1490052611, 254955990"
values_68,22,"{802372403, 279467020, -307896733, 824963393, 1822777754, 121956270, -1804051634, -489546052, 697733600, -187295772, -879071030, 1055078598, -1985620401, -1706041127, 690884622, 354188138, -1122304955, -1689506550, -675592282, -1792554245, -86778492, 235382942"
