inputName,size
11,5
19,20
12,16
38,17
81,23
5,4
40,16
70,16
23,3
72,21
79,32
78,10
87,32
6,29
68,24
69,27
1,28
45,13
33,6
15,32
93,28
24,32
25,4
26,31
48,32
71,9
76,9
7,14
50,13
22,31
4,27
32,11
77,11
91,29
42,16
13,6
41,5
55,21
31,27
66,7
65,6
62,18
21,20
95,16
84,22
58,31
64,9
83,12
94,23
0,26
99,31
96,11
67,20
61,32
43,5
2,5
54,5
30,20
59,28
85,23
74,29
90,16
18,16
52,7
44,17
17,24
36,25
49,15
86,20
37,20
56,16
63,9
35,12
97,9
75,4
57,6
88,10
10,13
53,18
8,23
39,23
47,15
60,28
89,26
51,9
14,32
28,21
16,20
34,24
82,9
46,18
27,10
20,24
9,3
92,23
3,14
98,26
29,18
80,18
73,22
