inputName,size
11,12
19,3
12,25
38,12
81,20
5,28
40,5
70,24
23,8
72,27
79,31
78,27
87,4
6,7
68,24
69,29
1,12
45,13
33,27
15,26
93,14
24,6
25,14
26,12
48,7
71,16
76,26
7,16
50,20
22,30
4,9
32,2
77,7
91,8
42,4
13,25
41,17
55,12
31,13
66,31
65,15
62,8
21,30
95,31
84,20
58,25
64,21
83,28
94,6
0,18
99,19
96,28
67,7
61,32
43,7
2,5
54,2
30,32
59,22
85,19
74,15
90,23
18,13
52,28
44,11
17,25
36,29
49,29
86,3
37,25
56,28
63,28
35,31
97,19
75,15
57,12
88,18
10,16
53,12
8,17
39,25
47,29
60,16
89,11
51,24
14,16
28,11
16,4
34,31
82,25
46,22
27,26
20,30
9,15
92,14
3,25
98,19
29,13
80,22
73,15
