inputName,size,a[size][size]
values_11,8,"[[-1364026748, -1138177667, 1731230810, -1404186739, 2085512446, 223980601, 476789994, 1012199233],[-832964094, -1453629616, 414068706, 1107905879, 1870581399, 464124727, 770990408, -773907021],[892430174, -1292631458, 1797746055, -315265801, -1086097406, -1026843324, 293996489, 425910502],[121761520, 2006438191, -1965293937, -107734478, -566990973, -648361097, 946897865, -1082549732],[181401979, -821874561, -481924760, 979093065, 1173647714, -315092660, 1858797638, 1386786794],[735320209, -1554823342, -1105965079, -883292814, 1984579777, 590415180, 1627411348, -1656030975],[1257499570, 603793827, 98744621, -2062073177, -225513765, 1853004083, -1097895746, 639559884],[533373519, 1311470868, 297325995, 493628129, 1057621490, 1085735229, 1950570139, 1221932221]]"
values_19,20,"[[-1676653385, -213326328, -781356817, -1152722402, 1842943765, 488894831, -448371742, -1108233607, 1150780533, -1333398863, -2109535972, 1302238036, 990877850, 564986756, -1933286225, 1214366457, 110312571, -1363136681, -246525845, -1973713954],[-291644312, -169661697, 1060619990, 946651215, 1759308912, -1338488166, -1870371831, -2014730967, -1920909316, 922874085, 2128864550, 173975281, 1953174551, 138846812, -363994211, 1359117205, -964770006, 1322196950, -573293871, -1918381743],[-556374242, -441219787, 494037322, 1324252685, 266093493, -829044833, -326947665, 1734933589, -592924309, -608987019, -291173291, 62862247, 1932864516, 950622662, -1789465081, 389391380, -1583553988, -864786381, 999068970, 1736959150],[-70653366, 1101594722, -1410313255, 1031390574, 976995388, 1817647926, -616198705, -127012281, 1903386005, -300212298, 1387240781, 514991045, -110438870, -29245383, -2133446720, 1118308299, -1088762145, 183460492, -1140797908, 385026494],[555971832, 1964056999, -1700428920, -155597708, -327012830, -344733761, -678959601, -682356794, 729207003, 828181276, -518232199, -1496639522, -1747296788, -957304069, -1577216715, 502225590, -963834888, -1356881922, 1447671128, -227886136],[-2043024602, -1572762749, -644008694, -1014467591, -617385280, 1589424599, -1469310091, 1095684791, 1508748880, -600389804, 1181885143, 1399344170, 151978917, 25952601, -537288241, 1377138175, 2064072311, 727423497, -1790108301, 1268621797],[982487263, 1896328788, -809936799, 1090950535, -472227262, 352739294, 369348139, 1647513679, 1220072331, -494321253, 1475406930, 1416729840, 494686619, 1742007492, 621695776, 1540312459, 115635563, -478143175, -466231709, 596038356],[967283343, -776567883, -1531604472, 643077436, 681812674, 1407021956, -876950215, 1172960116, -1213457288, -1292818613, 43476735, -1121105559, 686307856, 835727318, -1211973730, 652509362, -1279473526, 1115180324, 873487219, 1946242075],[-208426661, -1439039299, -862098208, -1488911541, 867890345, -1346450136, 200919976, -12530512, -1164398023, 622795778, 121510883, -1975902790, 967155777, 370709949, -2038930222, -1446389812, -1248402697, 1912042148, 228896482, 1783788982],[1797459197, -1683532605, -1523855287, -238282750, -1625949214, -406680317, -1195202072, -205174543, -504658113, -1411052232, -317512328, -754761480, -578179512, -308938591, 213906174, -1855687752, -410612505, -586543280, -79941851, -1564018129],[-1313727715, 1795518750, 681094793, 415842187, -1380430558, 1639256838, -17253212, 1088986217, 384037169, 833091217, -110301426, 1367215758, -1348433382, -1584634299, 1543176275, -246674577, 1655091524, -1807131920, 1297189007, 2062436932],[1940394446, 802225765, -204878692, -1755710490, 1476120846, 2060219157, 76326048, -1095666391, -1595151909, -1671651855, 604873932, 1965932478, 659414484, -384398740, 31525004, 80474714, 447954410, -1356310585, 1626801360, 1502419886],[1832740013, -1476204065, -1565749336, -919174989, 1301730392, 1650933708, -732820599, -59816980, -2054521068, -668347477, -438106584, 1312604243, -1975003265, -1447897162, 1951542592, 274962493, -2072162475, 941508103, -1642558832, 1817279898],[1270026859, 80376964, 1785223428, 1890739369, 587090354, 1272905689, -1864305172, 309645212, -91475840, -488713215, -973438201, 1047217776, -2004512272, -347357250, 710512302, 215211517, -1726872039, 1293533228, 1861297205, 198782689],[1655598022, 1108511308, 1339071096, 1881786813, -265297770, -829521822, 1233100829, -1832719063, -219120302, 561288083, 814937208, -1980276665, 1491491537, -1043106163, 152852402, 527145792, -692529235, 1269005364, -1685744697, -399451439],[-1168856866, -916057380, 544557664, -1533915288, 1979700653, 656859837, 389451867, -996068085, 1171995150, -1604850641, 1023908390, 453782052, -1879451191, -1409765205, -1858757143, -1906277965, 346271929, 582087470, 853101692, -34511475],[-1494938613, -381039774, 1394963688, 180160545, 1255628406, -1807289558, 483526526, 1080048681, 704777994, 1093513051, -1944670315, 120563088, -259829040, 1371492637, 1542042745, 1534502885, 290793933, 478571194, 1979313187, -1272043759],[1321782041, -1212225600, -2055854114, 814420998, -120200759, -1198727291, -1893125864, 1719019770, 1652728273, 232371760, 236283595, -652672599, -1529250394, 1435636132, 913287235, -1987781843, -191930092, 1656062086, -1761424152, -1641124723],[-36964703, -952016855, -388460864, -535862968, 1864934179, 1917297381, 1720600868, 1230007955, -942721885, 498418158, -654197641, -705619525, -239071650, 1214109792, -1314939, -707476489, 1316210689, -1405713840, 1222618262, -950647584],[1358889082, -1542579732, -545585129, -1021287192, 1829593172, 1159784368, -1450102714, 972695943, -127737670, 1690960442, 808242387, -214116604, 551081941, -630174821, -1023414593, 1984313956, -403499600, -1549372382, -2143659675, -880726385]]"
values_12,6,"[[-462103073, -114956894, -593270818, 1565369503, -1819821575, -96328909],[-1959657389, 1732025452, -788667598, 388002484, -1199693911, -2045501984],[1841742282, 1420572581, -1575220017, 281447947, 1170550083, 463002523],[961060807, 946621232, 1944874325, 668023357, 1085097215, -630463320],[200695615, 976937388, 1124127419, -2038719103, 2102053619, 117880623],[-56027408, 2043184597, -726508018, 128091153, -1498877924, 80939887]]"
values_38,8,"[[-1639073212, 379238786, 1799200652, -1849376858, 1921118817, 1192541289, 738509853, -2063002242],[-743345721, 1533022836, 789004711, -1703529004, -503832984, -90698952, 2120606539, 279822929],[-1162028550, 1076698260, -288674425, -297743923, 948460422, 564118754, -479041772, -1225345196],[-1575854620, 404002560, -2027112707, 2021989007, 1934056017, 887968781, 1180953027, 323680200],[503312569, -387142274, 1485250974, -473848722, 1815760906, -666597040, -135720866, 1392495567],[1588284705, -593530044, -323400087, -1583182076, 130084890, -1262685833, 342219345, 1236422471],[1112989893, -315062067, 51556694, -2026473833, 1621811301, 321733335, -1057391354, -1659202427],[1501300829, -637840935, -1380766448, -146703562, 400731608, 1240555839, 1315414598, 1409352616]]"
values_81,2,"[[895996782, 1809560630],[1277005561, -595841098]]"
values_5,17,"[[-4006592, -2043741111, 1347373132, -1713189965, 292435048, -721015066, 216317533, -1952645314, 2119667095, -1873950269, -826057190, 1035730724, -1579044140, 16035531, 888207183, 1944533031, 734564464],[-810990224, -437406722, 1622008541, 196729039, -1546717975, 1279353466, 1175071965, -1010248703, -1596597656, 1475510401, -514267977, -54306881, -1507346540, 1730412875, -2072569880, 1461212139, -481604722],[566561166, 1845050322, -1704723263, -2035264664, -1185408554, -963442800, 149656977, 2009498949, -277290451, -750183857, -1448575704, 554620609, 1084504360, -1341754720, -1580209905, -300046426, -482217766],[330344190, 1296035947, 2070663775, 435144306, 440701578, 1279929193, 1708158747, 1108907890, -1314400278, -1303797041, -1337317585, 1479173748, -310135303, -1212086879, -1719090773, -1335612576, 245205040],[1245489884, 1660060194, 795626909, 1604436885, 26986601, 1274736295, -1398095261, -2132813832, -2142371056, -588559036, 1277805674, 2041852157, -1729132258, 2063978156, -1664588464, -1625671002, -843786198],[-403651966, 858260222, 434164675, 1449903799, -1622162483, 884592844, 2028308492, 1245104029, -530880321, 201901984, 2029115577, 1816106938, -1877017086, 1763542435, 1087071405, -1369695581, 1814739182],[990037528, 1192166416, -471097057, -474335911, 531259858, -2030099133, 878477362, -1979543433, -64566700, 1318663927, 1497691550, -941598801, 1263797149, -124799954, -586323127, -1211900430, -1139024198],[-937665952, -206048465, -1727530907, -1048107754, 454527212, -645083049, 39625304, 1615853102, 1376402941, 825003780, -745977393, -803684655, 668930699, 413246928, -296716678, 404202986, 2002783166],[1043765802, -1102955332, -1774767103, 568781357, -671953627, -2000272955, -174860951, 2098409550, 1048065640, -1759817641, -540447734, 791378856, 1072720359, -558168602, 667451863, 337072110, 564746641],[-92740325, -903792131, -690944189, -701383247, 1543001017, -717581102, -209990356, -1575773737, 851429506, -544090182, 1924405106, 692000358, -353542639, -1625383105, -303067876, -1612360534, -1846632519],[1163526065, -1974583705, -1848954375, -817443843, -284849761, -1361762788, -1522810420, 532509756, 174920383, 2013218380, -539210446, 657792654, 706459489, 1099147003, -130994729, -1050507304, -740942046],[-1577771045, -537982680, -724984704, -1743762994, -1905657770, -1907563295, 12675962, 420915393, 1402032554, 1753071896, 187488969, -1774371705, -1470314223, -245848352, -445082136, -695224762, -571085526],[1028901111, -1407393117, 499478595, 1830925944, -1398520206, -1294672072, -487214349, -1123716104, -1825279809, 1618209886, -109635175, -1785804754, 388104218, -1413020878, 1037711515, -778378644, -1005589531],[673001011, -1800758037, -477423275, 965320704, -869896410, 280415193, 1825941762, -1356442699, 435056000, -172742580, 756537350, 305426380, 1380074928, 1276476737, -2056814410, -921997575, -407278777],[533198942, -1973596642, 1607514992, -435826116, -616817940, 1243557004, 763297754, -1564188575, -701164196, -1257428943, -1323369596, -1152883418, -481358830, -78931050, 1205384927, -2058440506, -2136667631],[-24430964, -441881720, 852968183, -1929827136, -774918082, 429163801, 1388039007, -347599214, 971962650, 1626613536, -1222333527, -47750688, 2012065747, 2124417004, -1275853334, 1668516209, 2143479918],[-570061030, 607120952, -1479535952, 872456248, -1756494516, 1717112949, -93810558, -1644083596, 1597981554, 1104036651, 1309709377, 389752412, -1872217654, -208710024, -1847654002, 1537763193, -395758084]]"
values_40,15,"[[1129360479, -1139393535, -1181259480, 1303945373, 1652099103, -507197993, 1143119367, 2006379667, 2127144584, 253341315, -1483669080, -1688353092, -1178998124, 1025590606, 1482015780],[1739848532, -1408352570, 730280965, 900620413, -1649405185, 890068436, -1702989997, 1218582613, -1715731286, -797258488, 246667278, 1133706825, -1594297493, -1116063721, 1828107080],[830555072, -1475712898, 1480830294, 583307128, 526556639, 950828261, 2100141135, 818098951, -477353801, -1664057159, -308940636, 1613359287, -1360806240, 1879666875, -1209140150],[-1085424450, 2010340715, 2122736864, -602938182, 471844862, 505853952, 197098123, -1439847529, 1271240002, -1409037484, 778150822, 301161164, -1202527394, 1028376630, -1601058705],[-1315826677, 54541594, -383558244, 1379783499, 1433184567, -296110465, -599178043, -2092040324, 1581935895, 1468270918, 2056919910, 1905928763, -1393492481, -1237966757, -975025346],[1184060065, -1848854721, -1166533526, -1552025086, -197909915, 108192877, 1598589535, -1077150401, 1717984141, 785755702, 1154097215, 1016587758, 2040478929, 1975962437, 1192550852],[-148765640, -1954122680, 807626543, -69486851, 684513037, 1873808605, -2046518323, -1680409057, -816804842, 698860976, 793251097, 919797159, -2039503198, 827909391, -939267417],[890556776, -746680927, -922826606, -539526519, 1622104685, 1523537351, 1151365743, 1385417897, 997481547, 1840360100, 75394711, 756328352, 1449828268, -2078917451, -257225009],[-2061050223, 260967119, -1158839098, -303470686, 227150568, 467891222, 931492004, -1718674440, 353609756, -1350503128, 2074282554, -1860615058, -837876635, 1100229564, 1896800532],[-78474371, -2056312650, 1737411959, 1246573984, 1321315450, 1910251937, 1628817802, 1880260161, 1281285183, 1975472457, -1407255160, 1757745245, -1550467997, 1906408814, -410951606],[993297818, -1868706824, -403589144, 847831337, 1171877684, 648079706, 612921398, -689877799, 1102825432, 1833701707, 576332435, -479270453, -57339172, -2056107843, 213026261],[1569755906, 911464164, -1207030238, 1200983426, -1248038118, 1866700978, 408379181, 341995095, 1321291431, 1698122375, -1496802216, 255525568, -1234565432, -203229906, 902053644],[1101522143, 801273036, 1433696373, 1861995733, 2026508659, -1209307864, -2004347606, 1109424800, -1778846543, -2053464858, -1483719238, -175086548, 1997415702, 1881477249, 1580793549],[158145264, 2005303388, -275003387, -572720892, -1110812630, -24804401, -1718023404, 1579785306, 1116937386, -1461251986, 591114484, -1892055931, -1522913955, 877935108, 828510309],[-1556979420, 1455440387, 1008548821, -2087073487, 1277966850, -870174986, 1108833998, 445156470, -1070855750, -461196782, -1623419210, -1250238019, 765305254, -1840793780, 1106411209]]"
values_70,19,"[[-442679641, 1260787708, 1320112702, -815356458, 610056803, 759373542, 1638588478, -1706859780, 150663868, -1327954414, 1057298168, -1565472816, -1368414302, 1668355347, 2005478429, -835197071, 12087910, 982818455, -1335881826],[-1334739524, 1049767755, -281289170, 1796857793, 1984973290, 677845398, -1503294645, -1172822334, -250631723, -2143014480, 375986507, -549372149, -1955389473, 1233203798, 888403421, 812837348, 1072195543, -1914201960, -1577690170],[-927657372, 1797858169, -946157273, 942639781, -753489074, 625654443, -154889239, -1734774220, 737550698, 164791029, 1517404746, 1549092511, 12602358, 756787463, 1104166906, -1406281831, -520135498, -252286643, -1574190616],[-1444253695, 1690062288, -299330930, -519180510, 1651855227, 1821251458, 1402389018, -429899136, -404076510, -1679607461, 1728682080, -1560942408, -644583326, 613612204, -322659202, -503567360, -754215458, 1954993906, -1074660506],[65585156, 1574350209, 139989016, -536977963, -330277817, -1138918302, -347819601, -2101390921, -945974259, 943737469, 766514382, 229342429, -1707890442, 1064330388, -1092109288, -1411756909, 1368407503, -42668023, 1023956433],[-31932348, 1254062524, -510531784, 1979806199, -1993239407, -928910080, -1953468737, 1728849445, 1791021619, 542659937, -1472735257, -149713546, 1078922469, -1370235163, -903597875, -374994659, 380922676, -1070177115, -522103689],[1049016121, -2075719933, 561845220, -1370676703, -1879063617, -463190429, -2011888474, -731537530, 1923637409, 862422217, -144404735, -835301974, -1180090841, -1512823507, -154894059, -1271066213, 1098084417, -2001496106, -1492321362],[1916988186, 1183740973, 929641984, 1670334113, 1215130569, -1636978254, -1472078102, 163844949, -1300887668, 1549201065, -1441505564, -2014133431, 554887175, -2138908374, 160532866, 686868679, 2122671752, -1672196128, 70022390],[-65488407, 1122539811, -1593744088, 246202671, 1175898318, -1926863694, 1544378320, -1260092358, 2134909593, -700770613, -1044434119, -1363927826, 582661739, -1811461426, -502823566, -1034607651, -805021476, -105456012, 201063342],[1730371722, 882562881, -1602113714, -86912239, 1394666840, 1277093806, 313145668, -295940925, 1043885637, 509243868, -1885301237, 242623098, -165749029, 417803538, 280480097, -2026843957, -1326918618, 226133508, -704180812],[88110365, 1931894463, 369343666, 1739244685, -225994399, 380627445, 239151765, -363739398, -785851047, 1241732216, 1703195273, -271286377, 1825208440, -1293272143, 1683395794, -1762612764, -64056492, -732005574, 1898254146],[-1619095898, 147959565, -1579870509, -634473891, -1081021348, 1789774170, 1238777385, 1854130302, 1382962564, 847123594, -1639090682, 487587361, -662419065, 590922870, -600872378, 1860877258, 2025172192, 1250453256, -1908643538],[-276150435, 1026337224, -264996150, 424697956, 159588465, -1313518306, -312217435, 1216092795, 2015451053, 526191780, 781639306, -2144054225, 1418711638, -571606570, -1889703068, 1196152496, 2017373217, -1617797832, 2060556901],[1108568338, 339408915, 1071840810, -733808843, 1205152101, 937620557, -1516827532, -1676962192, -1989243624, -1181052218, 1771990038, 1631289339, 578543239, 320676702, -1171795409, 2055137351, -1047497783, -2057093082, 810212106],[-774237079, 2083648369, -1429536825, 1263663447, -2028482238, 311315317, -1143846994, -1851437803, 507866709, -1847668352, 562306289, -805900969, 1234422227, 1276142136, 1878631798, 715752040, -502972410, 20971735, 1317348748],[1316333423, -1621424720, -597455618, -1039830035, -496564260, 1375054767, -787533326, -668659191, -609023264, 634993997, -1464004914, -1667237680, 1480457304, -133027434, -1189150314, 413520841, 1907578479, -755700361, -579259278],[-2071033955, 1358318820, 243318624, 63064113, -126204478, -1360620438, -1380256301, 886979173, 855197524, 1225340933, -136589092, 417292543, -909324742, 1633130207, -2010803853, -2080170453, 1764908800, -56770403, -189884504],[583868686, 761801030, 311943059, 1755229665, -1048180191, -996278025, 843780915, 799020731, 849386292, 1601679972, -961907625, 1138352975, 1033824665, 1364048093, -605368569, 1450121759, 2090803926, -1839812188, 341506830],[1865599927, 567837778, 331823521, -1509393711, 1683994182, -1132173291, 623741100, 709230587, 804412138, -1856172356, -1900831859, -2120520037, -2128305402, -1562911687, -2093829092, 672438756, 1029926110, 1769484749, -784530779]]"
values_23,19,"[[-367733917, 1201967051, -411077948, 271936430, -188146866, 1713925377, -1124312914, 2029677563, 745867092, -1962412032, 1169751973, 1931731526, -334617481, -1478745738, 792390918, 307168224, -1176735607, -702455885, -1108501265],[2072700657, -389709402, 1245708075, -1431357119, -1048564235, 842538811, 380624722, 559952185, -1272018189, 259797147, 967104291, 71673733, 1530651261, 1199958032, 1895537391, 513206099, 522019023, -1748016471, 1312563966],[970241816, -664783697, -1906459361, -489689304, 415495810, -1751963815, 1709907701, -922777569, -1230503162, -314084196, 1500531697, -328830950, -1148282147, 2056760378, -1128131227, 1111667481, -1553710662, -1769741201, 722177436],[132656063, 1855389316, 1112603808, -457577427, 962249894, 680287001, 1180547833, -95397404, -2025595089, -2111234698, -774970404, 846847030, -2032385620, 919296340, 1277609032, -1300695524, -1052551335, 1121565187, -1072994663],[1280732492, 5693157, -1483229628, 1345295142, -1924355677, 1656265828, -34020247, 499742938, 1180093062, 602939656, -80133295, -613021391, 808780533, 348688291, -660098086, 1059072981, -1359297376, 1368758849, 441675065],[750037144, 1649958224, 1799472871, -1110129663, -828297744, 90477166, 818172013, 716782473, 1283630231, 279103292, -311049023, 359043793, 728826781, 258371505, -1862476857, 378272970, 470576800, -738592532, 1906571107],[-1713213113, -27095880, 870343481, -2076705160, -1621883724, 1929856314, -361517496, 1608088637, 1669853871, 571806396, 1561973117, -619966026, -1442229536, 114597854, -936637683, -1501602449, -1928223104, 1704782709, -833309264],[-1491289406, -139484353, -2124555425, -1663762071, 51910979, 1081114591, -2082836361, -849623559, 888183756, -1178647767, -782437629, 34369244, -1522716333, -415419555, -465723320, -1164693562, -1273050164, 554161557, 648575209],[839049727, -1225590357, -1698339554, 1111154372, -450495770, 1986909593, -122950400, -1279674104, -1983992495, -837461245, 930466270, 748701813, 1215189580, 1199885898, 1614762988, 172101796, -1722378967, -617963252, -1356168561],[-1460976789, -1853895034, -1435173300, -1496283522, -1142545888, 1288842275, 190761395, 158151603, 160551805, 1427926025, 1651228966, 637276618, -2005364871, 2060124857, 48739200, -298806989, 466828039, 800012816, 960577152],[-1245110672, 720092145, -661859175, 198376439, -245903873, 999143131, 1030842902, 1729230081, 23918568, -439588430, -70682252, 1237833814, 1826805191, -620627294, -80086918, -812584164, -1129599610, -1595929796, 251375771],[1595468071, -1632878452, -867775994, -715307636, -86274493, 1166348557, 1812704596, 779980359, -520099719, 1257892738, -1071559395, -1039905740, -788790348, -1520064320, 100112765, 582482023, 1221696439, 1431303998, -1971729494],[-134026514, 1094947787, 1348494853, 546491905, 1111058389, -1702569374, -1425355736, 1749416108, -904462116, 661202424, -188713919, -1157070499, -1183693465, 1975036599, 99244468, -1936679378, 1209384137, 250754879, 1313861726],[-1875724115, -1272693850, -534645461, -1308692272, -1643935921, -1649840665, 538589193, -1253949467, -1739285649, -38971578, -65359496, 96246263, -965809523, -1822327593, 1527166132, -689791568, 436261346, -1429475811, 888478781],[-1123679046, -1099513668, 746013871, 1972053373, -897445264, 413396797, 1422345193, -717212026, 1755701151, -926402927, 1332774454, -442641183, -277662259, -460110703, 1671511225, -1962545698, -1785624666, -2012871756, 1730392292],[-1196542446, 1306690839, 724850763, 1765012422, -353549074, -1963653028, 355807099, -271276733, -1405097040, -576354872, 872902126, 1773951392, -949147992, -697291042, -354879814, 1603482606, -300258670, -716945856, 460924470],[-1699693693, -956850091, 691041345, 2022660311, 761293345, -1996117076, -1519115707, 212313549, -1663768639, 1021996256, 2088695365, 1086244344, 623807689, -1386115326, 620933988, 29385427, 576767766, 382337684, -1566071145],[804398285, -2090999395, 1078325811, 230843805, -309163651, -746720938, -1115315758, 1420869527, 1385677047, 1184292567, 1056552991, -977443545, 160454359, 1161650719, 1642310149, -191053561, 1967501275, 1714785473, 1484926901],[1115335769, -1216616450, -1077084596, 18188709, -1612381141, -627737878, 1921933735, 1725492335, 1016430852, 592388997, -894397031, -1512317135, -944729992, -2017522404, -549778023, 381302208, 2092634340, -108311268, -1964728053]]"
values_72,10,"[[-183244753, 1690517790, 933045656, -1077658288, -40604573, 2068850846, -1944556202, -1679338614, 93972392, 213414758],[-1256379677, -515097234, -1214018821, -1635178621, -119659255, -1170663731, -438851992, 431967606, 620886213, -854651643],[2087251262, 1716951172, 1143836986, -1333119780, 1738628381, 911515411, -1670842474, 1232863677, 81313448, 1862586430],[-944735866, 1696665916, 923270443, 440274301, 217231597, 1761607841, -1575842666, 375934599, 1031176581, 1251415073],[1081082439, 381931796, 440316651, -415226063, -1521770840, -1043414113, -492948603, -1101849748, -1066981657, 490116716],[289682494, 844747067, -683825790, 2121354813, -1200011201, 1890414239, 1381248915, 492094694, 757584536, -796037451],[-1883630925, 666896680, -1221596460, -1897392180, 483587207, 1096545215, 2023065891, -1245028368, 1331593110, -2136379342],[1577315538, 1709810790, -1038228381, -1025226776, 1052758214, -1937878299, 338521023, -1928099984, 980014653, -1330082327],[1284793944, -1137870546, -707157641, -1323916551, 407727933, -2064569911, 386045232, -976390993, 866461214, -764175310],[646221375, -607960155, 211585917, 1083635540, -118269733, -1236397848, -486885398, -990426570, -1568384054, 1452623391]]"
