inputName,size
11,20
19,28
12,12
38,21
81,4
5,28
40,3
70,10
23,19
72,8
79,17
78,25
87,16
6,27
68,23
69,20
1,24
45,25
33,29
15,10
93,24
24,31
25,28
26,28
48,11
71,14
76,30
7,6
50,25
22,19
4,9
32,15
77,27
91,16
42,8
13,9
41,28
55,23
31,11
66,21
65,23
62,7
21,8
95,31
84,26
58,27
64,25
83,22
94,19
0,20
99,8
96,29
67,4
61,3
43,12
2,27
54,10
30,20
59,23
85,4
74,23
90,27
18,8
52,18
44,21
17,29
36,27
49,12
86,13
37,23
56,13
63,31
35,22
97,11
75,2
57,8
88,21
10,19
53,14
8,21
39,20
47,10
60,30
89,14
51,10
14,2
28,30
16,9
34,20
82,18
46,10
27,16
20,14
9,25
92,5
3,17
98,17
29,11
80,16
73,6
