11,1497,941,2694,371,1860,1799,2274,480,2471,2351,117,1458,3229,305,1935,1909,503,363,2450,1585,0,0,0,0,0,0,0,0,0,0,0,0
19,2181,2044,3067,449,1177,1511,452,1368,2487,3133,1176,1937,2860,522,640,792,489,3067,1991,1242,1282,2145,2750,2459,3194,3144,2386,892,0,0,0,0
12,566,2321,2590,1801,2650,1932,2232,678,2303,2944,1865,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2394,1211,2901,1921,3131,191,1014,216,1032,906,2924,895,2443,934,2053,102,2941,471,1291,2557,1763,0,0,0,0,0,0,0,0,0,0,0
81,39,3007,3151,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1882,291,1607,1915,876,2757,2135,2346,1719,3027,474,3010,1883,2845,2664,764,1020,750,289,2786,1079,173,2225,2902,187,911,1860,665,0,0,0,0
40,1329,295,2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2878,3258,3107,1693,836,3075,1913,373,69,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,796,709,84,2558,2436,1202,1781,3043,443,679,252,227,663,1036,2998,666,222,2939,1141,0,0,0,0,0,0,0,0,0,0,0,0,0
72,3253,436,1828,2109,1403,2573,1820,2793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,844,185,2820,2813,2175,3226,3181,129,223,608,1340,634,2829,571,475,67,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,35,2045,847,1352,471,2936,2380,2095,1643,2043,1171,1738,2558,1814,1813,1056,2256,948,1236,1809,1832,536,523,82,250,0,0,0,0,0,0,0
87,2052,1589,2555,1923,3162,1374,959,2601,3222,2279,1889,398,2368,81,2077,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3099,1519,2413,330,1010,2499,1029,1278,1303,1329,1747,2555,1235,1738,3144,1561,2513,2011,1837,2900,341,23,2323,2538,1905,3,793,0,0,0,0,0
68,2408,2735,2118,2420,3218,1558,77,2381,190,1414,1659,1980,1844,3116,612,3262,2341,1861,3017,960,970,1937,633,0,0,0,0,0,0,0,0,0
69,3112,2909,1718,2138,1027,3068,790,1687,1944,2127,1520,236,330,12,559,683,1658,1339,2957,1835,0,0,0,0,0,0,0,0,0,0,0,0
1,1646,2362,1125,1166,842,1982,407,1773,2161,744,1700,1870,3191,2012,727,559,1886,1222,2309,2523,213,2170,2996,2444,0,0,0,0,0,0,0,0
45,208,2569,1541,740,2012,2594,1994,2416,1243,3254,667,2028,894,594,168,3000,1149,685,1814,558,1635,3164,2316,2129,2625,0,0,0,0,0,0,0
33,891,2170,2330,1809,269,1892,912,1687,1892,691,991,2107,1539,833,519,1392,1243,204,63,559,1895,847,1607,1875,1455,2784,1503,1558,862,0,0,0
15,2661,775,1843,231,1270,699,968,666,2124,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,3000,2473,810,1706,2138,564,2275,111,1556,621,923,3129,1454,441,275,3018,2567,2265,1321,1812,2498,2084,2539,232,0,0,0,0,0,0,0,0
24,1626,2750,407,236,584,664,783,403,3190,2159,1724,1204,2948,1869,1617,350,2268,3064,2850,1217,1999,3057,124,1421,18,2891,1320,474,2487,2146,598,0
25,386,1036,814,2982,509,2589,2015,2261,1737,2047,2249,2025,1007,2885,3094,1075,611,245,1856,2839,2154,807,168,1872,1286,2871,2892,3072,0,0,0,0
26,2089,1304,2853,3077,1888,995,1071,762,1584,1186,793,2918,1814,1285,451,1036,1012,2531,475,2315,1282,1447,2776,2386,2883,211,194,2653,0,0,0,0
48,1063,3105,2616,1202,3271,2423,56,2756,123,1665,3272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,761,1552,1686,1542,1707,922,260,2116,2773,1383,1910,1039,581,2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2487,2922,857,2177,351,2276,3057,1595,3093,683,1889,2439,1715,295,2543,2588,1393,1815,2740,2211,1903,1765,3148,1105,371,2971,2966,880,562,2479,0,0
7,2639,1808,2006,1943,1579,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
