inputName,size
11,7
19,2
12,4
38,4
81,30
5,26
40,13
70,13
23,23
72,17
79,3
78,28
87,7
6,19
68,9
69,25
1,29
45,21
33,6
15,3
93,23
24,23
25,18
26,14
48,6
71,32
76,31
7,18
50,23
22,8
4,9
32,5
77,21
91,17
42,2
13,4
41,19
55,25
31,5
66,27
65,28
62,28
21,6
95,20
84,6
58,19
64,19
83,23
94,30
0,25
99,15
96,28
67,4
61,13
43,23
2,4
54,17
30,21
59,13
85,8
74,23
90,18
18,10
52,27
44,25
17,17
36,32
49,22
86,16
37,16
56,30
63,2
35,27
97,15
75,17
57,26
88,31
10,13
53,29
8,28
39,4
47,27
60,12
89,10
51,17
14,24
28,12
16,29
34,3
82,9
46,7
27,20
20,6
9,32
92,5
3,7
98,25
29,4
80,22
73,27
