inputName,size
11,3
19,21
12,10
38,30
81,30
5,9
40,3
70,12
23,11
72,28
79,5
78,5
87,26
6,21
68,32
69,30
1,16
45,16
33,30
15,16
93,13
24,31
25,19
26,13
48,16
71,30
76,23
7,4
50,4
22,27
4,24
32,18
77,4
91,12
42,22
13,27
41,20
55,10
31,26
66,5
65,12
62,14
21,28
95,5
84,9
58,9
64,16
83,15
94,31
0,26
99,23
96,14
67,21
61,4
43,25
2,26
54,20
30,26
59,8
85,29
74,7
90,24
18,24
52,23
44,6
17,26
36,2
49,17
86,5
37,21
56,16
63,10
35,5
97,29
75,9
57,32
88,27
10,20
53,19
8,9
39,17
47,30
60,2
89,17
51,16
14,3
28,15
16,2
34,11
82,30
46,17
27,30
20,6
9,29
92,17
3,14
98,5
29,21
80,14
73,12
