inputName,size,a[size][size]
values_11,16,"[[13098, -28385, -17263, 21719, -29365, 26149, 4810, 32616, 8676, 26779, -12303, -32499, -28347, 30996, -16067, -18791],[16143, -31697, 26372, -22940, 13036, -20906, 360, -14995, -4374, -10981, -20957, -11516, -26666, 6682, -13791, 9420],[13100, -8166, -16666, 12409, 31059, -14679, 30861, 15858, -15469, -13435, 4579, 12038, -17353, 17909, -18397, -14400],[15179, 1887, 3919, 13408, -5343, 8011, -10191, 14475, 4078, 3137, -13652, 20981, 12553, -2583, 19476, 16472],[25121, -17157, -25439, -5412, -16354, 10395, -11791, -15105, 14246, 28016, 6681, -24736, 16323, 16863, 11270, -13855],[28434, -15239, 26060, 29544, -24200, -18879, -14219, 10170, -18114, 16123, -12508, -28371, 10230, 983, 8815, -19366],[-6989, 6684, 31284, 5530, 4462, 11250, 7037, 28332, -15366, 7955, -30479, 10857, 28963, 9871, -1728, 12770],[10012, -4131, 3983, -1598, -14386, -20288, 1738, 11455, 21001, 3631, -20548, -30956, -13653, -32295, 3400, -30532],[29039, -28487, 82, -10118, -12889, -12424, 629, 16066, 7367, -13011, 19525, -423, -17984, 22083, -14692, -30836],[-2940, -28856, -20070, 29040, -7419, -24320, 28927, 10360, -19266, 10996, 23282, 13784, -30109, -31217, 4415, -26527],[28257, -24317, -28161, -27971, 7916, -32308, 3181, 12837, -27630, 22389, 12048, -14265, 25102, 16529, 15675, -12510],[12567, -22184, -22084, 25473, 1641, 8812, -4461, 24136, 32668, -14938, 9256, 22224, -29759, 31582, -26684, 27929],[-3111, -1752, -29857, 16012, 23084, 14753, 22447, 8963, 23206, -5326, -4744, -3840, 18, -15232, 6477, -5687],[-25367, 16866, -26407, -28879, -27868, -1654, 8732, -18248, -20935, -18617, 23668, -28181, 14340, 12646, 10482, 23034],[-723, 29929, 9728, 14733, 31157, 29823, -5975, 10867, 24837, 12699, 8011, 2710, -22485, 6001, -26656, 32476],[13760, 2330, 18416, -5704, 1368, 12802, 29597, 24313, 6555, -26015, 12483, 17241, 2468, -27889, 22429, -20312]]"
values_19,6,"[[3519, -12283, -28790, 24606, 8133, -23062],[-16423, 4684, -3392, -15954, 30182, -20739],[6221, 17374, 23145, -6081, 32169, 20895],[-3171, -1689, -17151, -18856, 8445, -9528],[16891, -32654, -31686, 24975, -15073, 12852],[-8597, -17134, -30776, -13041, 18861, 3166]]"
values_12,5,"[[27996, -28312, 1155, -15251, 32609],[-23135, -7722, 9724, 20284, 26978],[32680, 19425, 22590, -21115, -3974],[22339, -26256, -3181, -9326, -12756],[-31067, 25364, -31267, -4259, -22861]]"
values_38,7,"[[-20105, -1165, -12854, -2491, -28451, 19411, 21987],[14542, 10007, -30972, -30356, 12747, 20180, 19164],[-26934, -25786, -17323, -15995, 27533, 32281, 4600],[-31587, 18993, 21675, -6609, 27346, 26362, -25744],[-24410, -25978, -9986, 13823, 25627, -9404, -9344],[-5516, -8306, -25941, -25451, -3696, 4976, 6153],[-32321, -31603, 17052, -2579, -16088, 25732, 6167]]"
values_81,27,"[[-11319, 9423, 18310, -7262, 6411, 3076, 23143, 4981, -10687, -31294, -21438, 2952, 12471, 21896, 22060, -11595, 6520, 19407, 5278, -21757, 14737, 2360, 7889, -9919, -9042, 30828, -15587],[31119, -115, 5292, 14529, 23071, 24283, -25032, -23956, 8180, -16567, 15574, -1844, 14038, -14325, -7726, 25978, 17947, 18312, 7308, 19129, 9973, -24406, -11463, -6061, 25142, 22414, -8008],[24773, -19363, 27426, -29094, 29250, -27679, 12026, -24583, 3121, 29626, -18659, -20857, 4522, -8304, -20824, 32647, -21909, 10799, 14348, -25826, -723, -14226, 26393, 26677, 16910, 302, 7860],[-9664, 25796, 10922, 27877, 26169, -10864, 14813, -1568, 29178, 1419, -18773, 19777, -7801, -27996, -29468, -504, -17212, 14286, -1050, 13125, 24317, 25586, 19433, -29175, 6861, -5992, -21806],[22693, 2228, 8095, -22372, -20524, 3081, -26728, 11902, 1206, 26275, 1149, -13775, 7956, -20415, 31618, -20469, -10089, -1713, -17387, 28968, 15677, -12365, 9789, 14374, -18537, -29213, -18680],[3986, 14244, -16051, 12481, 31063, 23710, 7944, 26195, 10015, 11140, -7223, -1355, 29296, -7740, -16978, -19106, 31190, 4586, -544, 28537, -20705, -32321, 28196, -17746, -16371, 10813, -29],[-27052, 10740, -12963, 24227, -14912, -19770, 18322, 27590, 623, -26438, -13360, -10095, 8727, -23734, -28335, -204, -17831, 7865, -29756, -28492, 17131, 235, 24802, 4266, 18642, 135, -14988],[30970, 22831, 23237, 18361, 29800, -32538, 16631, -21576, 27582, 7435, 20623, -24764, 24954, 5740, 11411, 15032, 5078, 19003, 17054, 4591, 19137, -24647, -25127, -6906, 28918, 28409, -30873],[23506, 5350, 2190, 29468, 15727, -19013, 628, -31654, 25460, 14025, 12338, -20521, 10474, 17589, -30403, -13827, 3752, 30648, 21195, -7776, -18809, 1653, -25460, -13932, 15364, 30601, -17430],[-8776, -11185, 5915, 2370, 26031, -32294, -29456, -11493, -11887, 7007, -9564, -30950, 20154, -27353, -9994, -10125, -837, 20250, 17664, -17350, -11817, 23607, 3716, -26730, 28695, 21105, 11508],[30839, -25742, -23688, -9157, -10838, 6695, 14310, -17188, -27825, 23258, -8543, -6006, -13360, 17355, -17571, -9061, -17105, 28901, 27926, -5566, 14185, -19042, 27402, -18794, 266, -11346, 29454],[-22253, -16381, 267, 8987, 31302, -22233, -22671, -18083, 5501, -27852, -29354, -17426, 5322, -31810, 7779, -10723, 31297, 7168, 20800, -23675, 4370, 4193, -10851, 5285, 12707, -24688, 7484],[-30839, 9840, 2045, -18863, 22180, -29101, -2780, 4226, -26636, 12654, -23115, -19989, 6703, 13540, -25825, -7927, 8531, 9618, 21629, -27498, 17306, -23911, -24878, 32645, -22503, 30056, 10243],[-15966, -32752, 29396, 9116, 8429, -15932, 22003, -17791, 7299, -11231, 17335, 186, -21410, -29924, -28953, 19736, -3098, -13937, 27654, 22423, -22448, -18974, -30607, -9935, -30099, -26205, -28881],[-13599, -19828, -32603, -8862, -22141, -8727, -5628, -10139, 1660, 13004, 27298, 16593, -25763, -15137, 6365, 29465, 12694, -9139, 22805, 1572, 6395, 6169, 27570, -14032, 28467, -22365, -31193],[9183, -13446, 606, 7810, 22810, -23801, -10211, -30327, -25357, 28481, 2341, 19539, -23200, 31792, 20884, -621, -9179, 8585, -9164, 20518, 32447, -27469, 27992, 8812, 18717, -13342, 2344],[28848, -28014, -15317, -12838, -12015, 22296, 8933, -17045, 13607, -4729, 31021, 28855, -6212, -14787, -22873, 125, -9515, -4466, -24065, -12334, 12860, -29327, 16532, -1177, 17650, 9936, 29989],[-15721, 26601, 6926, -31628, 23739, -14591, -12230, 32078, -3092, 17761, 23794, -13112, -29279, 16641, -14004, -14981, -30021, 4948, -29098, -30752, 3035, -7378, 7052, 5021, 15299, 16727, -12034],[-19067, 16826, 4146, 19142, -7367, -26215, 15257, 11637, 22343, -30457, -32544, 6119, -5083, 5967, 18200, -25989, 23232, -2276, -17037, 1083, -21443, 17039, 18024, -17749, -22863, -27002, 1056],[32414, 26706, 28559, 19241, 6503, 26058, 6322, 8, 15838, 20798, 16448, -24195, -9458, -11248, 10158, 9903, -2190, 18311, 15745, -6340, 28139, -32236, 14316, 16839, -87, 8107, -4927],[-2408, -30926, -6829, 7620, 17045, 29989, -8444, 3071, 10483, 21966, -23012, -3583, -25767, 5276, -1943, 26482, -32465, -14999, 12313, -14916, 17359, 18571, -6001, 4618, 20280, -20876, -24081],[-31986, -6016, 9324, 9770, 922, 20794, 19625, 8923, 21370, 4818, -1506, -28940, 11585, 10660, -2131, -22656, 25709, -18308, -17285, 4874, 14732, -27553, 15483, 3062, -10315, 25600, 30444],[-26623, 3045, 31518, -27247, 1835, -30304, 31817, -1985, 24069, 13019, -31335, -10074, -14815, -13700, 22010, 22905, 30676, -31381, 19131, 16558, 25065, -14573, 15397, 23005, 24716, -18636, -4933],[-12802, -6105, -8184, 19683, 26309, -2757, 11740, 16122, 20318, 13447, 15616, 5958, -26165, -5473, 3441, 12390, 29321, 32228, -8132, -30744, -17968, 15894, -8601, 11213, -17470, -14897, -12375],[5871, 18359, -15679, 6783, 27355, -30736, 9121, 32139, -3256, -4414, -24746, 32375, 15538, -23854, -11300, -30951, 3608, -22637, 22811, -18383, 18066, -10554, 2542, -6110, 23037, 7365, 31165],[28649, -3158, -16179, 28146, -30781, 4465, 14334, -12068, 26722, -1266, 30641, 22705, -30360, 9674, -32688, -14464, 24193, -21065, 3762, -6476, -28815, 7339, 10899, -27508, -24348, -27426, -7461],[13872, 29724, 12864, -31580, 13319, 21387, -9478, -23438, -25430, 17079, 26680, -12459, -32634, 21495, 19259, 6963, 2448, -14585, 16107, 26405, 31536, -204, -1048, -18244, -26835, 4243, -18845]]"
values_5,16,"[[-7747, -29879, -1119, 11461, -8361, 3067, -6835, -21561, -21922, -32471, -23462, -26314, -131, -17503, -3114, 13370],[-24679, -13049, -32091, -21532, -31850, -5512, -528, 20414, -17818, 18157, 16048, 5035, -19500, 30089, -12364, 13636],[32189, 26119, -28166, 29627, 7251, -17625, 9059, -22758, 19142, -18695, 13424, -17274, 21191, -18643, -6931, 27933],[3191, -26596, 24614, -30978, -6590, 5225, 14623, 12401, -12485, 27078, -12824, -28321, -28867, -12548, -20582, 1973],[-30141, -5582, 13682, -532, -21388, -15680, -29406, 9087, -27070, -28037, -20517, 15951, 3720, -8537, 13998, -22420],[-2010, -12066, 18427, 7854, -1511, -1891, 26585, 1021, 32160, -16154, -22869, -26845, 2929, 9475, -17844, 22243],[24582, -29079, 29796, 951, -7031, 21454, 28646, 19612, -11432, -29982, 3619, -12193, -1519, -17506, -4096, -26208],[-4501, 7228, 31411, -21297, -28789, 27219, -19969, 15888, -1278, -1828, -5445, 30736, -14861, -26842, 6334, -23395],[-672, 10963, 729, 25166, -8852, 13809, -21433, -31753, -21662, 3752, -32569, -26461, 17864, -15719, 6239, -12627],[-26675, -16468, -26928, -15890, -25768, -9164, -17640, 15819, 27444, 11200, 18330, 16273, 12190, -7839, 32673, -10133],[-17403, 7873, 25046, 27524, 25621, 7419, 22485, 25981, 12545, 18310, -5144, -19806, 10196, -31686, -5256, -5935],[-26228, -3382, 6539, -23129, 30166, -30949, -27131, -11982, -4169, -15743, 1609, -30082, 5551, -26367, 27892, 28445],[-6419, 18779, -7492, 5390, 21938, 21991, 32648, -2903, -14758, 5349, -20377, -5630, -23773, -21080, 27580, -29622],[18406, 4696, 9558, -11156, 602, 634, 4656, -2158, -28473, -2341, 14561, 7315, 11789, -1234, 29782, -11235],[-18832, 27356, -7542, -9012, 22603, -198, -23715, -17414, 22676, 5730, 8798, 28990, 339, -10663, 1463, 29888],[6866, 15472, 17117, -13896, 13059, -14056, 3783, -31201, -486, -9086, 10278, -17551, 10104, -25027, -23057, 10837]]"
values_40,23,"[[-30255, -15628, -31684, -5714, -24005, 13291, 7905, -29779, -15941, -8179, 18458, 13888, -28056, -12398, -940, 8565, 32024, 31144, 22500, -28087, -19496, -32017, 28566],[16078, 26358, 29941, 7414, -17896, -22730, 11394, 32693, 28721, -10567, 24133, 16249, 17073, -17916, -1655, 936, 26080, 16658, -27905, -18166, 25668, 28078, 3237],[28888, 17748, -7811, 3045, 26388, -14426, -9218, 6990, 22672, -14979, -18049, -20730, 19679, 25850, -17807, 472, 30332, 15052, -21071, -30512, -15351, 18483, 5625],[11130, -25142, -6630, -9155, -16896, -27036, -9566, 22507, -9393, -3832, 11935, 31217, 8555, -26345, 20583, -8148, -29239, 10889, -17536, 13561, 5613, -23265, -31062],[-4711, 13377, 29279, 22472, -2504, -29368, 22565, -9551, 11628, -20157, -3730, -10703, -1741, 29601, -24394, -16940, -11254, -23064, 16394, -20502, 12557, -7114, -11113],[-27890, -16449, 13862, -25769, 2093, 17059, 23038, 5061, 18264, -20235, -5107, -30984, 24155, -23609, 25666, -20956, -4186, 29110, -3574, 13517, -9325, 27745, -26831],[29586, -28157, -8653, -9887, 21095, -3963, -23687, 20757, 30755, 5600, 23039, 10957, 30697, 24422, -25472, 18822, -17974, 6971, 23135, -21150, -32765, -6408, 23993],[1616, 32394, -9394, -1524, 11296, 3815, 811, -10424, -26122, -23013, 13366, 6420, 26856, 24976, 29963, -28730, 964, 23852, 12506, -19222, 32341, 28386, 30926],[-16168, -10501, 27345, 18099, -11471, 20519, -14296, 9987, -23798, -18525, -10268, 14318, 24683, 11410, -1471, 14263, 5175, -12929, -2972, 1968, 22455, -14449, 8866],[-3213, 27027, 18761, -4085, 32737, 22020, -17507, -12227, -6348, 12751, 18256, 1879, -642, -8929, -557, -14253, 1458, 5005, -2318, 16655, 28477, -5843, 4845],[-25366, 21050, 24987, -5615, -7126, -29492, -16702, 27768, -5193, -21224, 27850, -3930, -11192, -28395, 24732, -16658, 21923, 21609, 28737, 22854, 9676, -7998, 26819],[-27133, 32159, -18013, 29925, 24002, 31051, 23811, -4087, 14734, 20602, 8154, -18765, 12678, -24485, -31861, -15605, 11554, -32403, -15938, 29850, 29622, -9429, -15950],[-7590, -24716, -7904, -6422, -24237, 6822, -29409, 21321, 22216, 16564, -15648, -18429, 15690, -3394, 4454, 13437, -11416, 31064, 21128, -7346, 25608, 22605, 5620],[22446, 29256, 6604, -2590, 13954, -32180, 343, -25360, -30284, 2442, 6505, 14481, 31289, -9612, 8874, 30058, 26289, 17276, 27419, 1103, 27208, 18006, 11496],[14583, 16244, -1640, 29067, 15830, -20554, -15386, 644, -17976, -9596, 507, -4493, -13110, -26846, -29665, 5126, -13933, 22527, 10798, 28274, -301, -6508, -27059],[-28561, -29516, -1886, -18755, -4236, -7018, 11835, 30989, -30036, 15500, -4783, 12862, -24875, -20955, -25529, -874, -31054, -7298, -22309, -28431, 16603, -20690, 32198],[-27255, 7997, 31522, -5816, -3926, 22876, -23244, 4489, -17904, -29464, 5979, 18235, 25419, 24944, -26992, -30770, 2611, 19868, 30409, -30525, 18414, 3112, -11482],[-27811, 11597, 6154, 16422, -21305, -7509, 23988, -28282, 10001, -23533, -17123, -2588, 10718, 15034, -32218, 2776, -31305, -25431, 30922, 23554, 22517, 4380, -20874],[-20417, 23469, -23683, -8201, -24583, -13791, -30819, -16147, 12193, 6435, -3325, 20996, -24429, -7355, 10878, -1276, -17135, 27827, -1811, 690, 6375, 6381, 459],[-29722, 14332, 24198, -2998, -25314, 24555, 24563, -3927, 30564, 27867, 17167, 3071, 20231, -22164, 28553, -21907, -15287, -15307, -12921, -21897, -31978, -9042, -13931],[-13773, 23453, -10855, 4106, 9342, 26251, 17784, 14979, 17280, -20869, -29721, 11535, 4957, -20112, -24881, 16490, 7953, -21497, 18080, -9775, 24695, 10914, 17215],[22489, 77, -10802, 20419, -25947, -24757, -2556, -23847, -24978, -19764, 12117, -23776, 21221, -24004, -13086, -1064, -25964, 31040, 29439, -30320, -31193, -28271, 21820],[30532, 4893, 7694, -10952, -13074, -24037, -30075, 28470, -15950, 16104, 24529, 27186, 22022, 2519, -6654, -11986, -23901, -10671, 224, 11634, 22489, 29287, -12735]]"
values_70,18,"[[-23604, 17162, 6512, -3173, -11201, -2190, 17859, -12520, 23860, 30117, -24888, 11775, 30159, -28395, -21134, 32491, -1448, -14951],[-1440, 7859, 31406, -29252, 20981, -13838, -21339, 20504, 24328, 20704, -19998, 20492, 10129, 5667, -26503, -22734, -32136, 20487],[-14222, -17868, -9470, -24413, -21012, 14176, -3249, 15153, 31740, 9892, -27373, 10613, -4486, 22805, -1441, 2472, 25038, -15334],[-16768, 4561, 3525, -8221, -21, 5837, 10059, 739, 25668, 2590, -6493, -17967, -11864, -11697, -28707, -3224, 20101, 28696],[-5577, -2584, -18284, -15755, -16247, -26234, -24783, 23685, 23314, -8714, -17752, -30236, -17557, -28471, -31917, 2234, 25150, 17631],[1959, -14741, -1177, -13384, 19451, 18132, 32105, 13939, -20680, -684, 4617, 21927, 9593, 25118, -14973, 28514, 29377, -4555],[-24840, -4034, -24100, 29824, 19358, 17167, -20554, -31265, -792, 7523, -21718, 13067, -17150, -28927, -18092, -2723, 15747, -24140],[-13234, 8277, 22165, -17209, 12555, 13978, 1977, 6390, 22235, -18826, 10097, 27989, 20500, 13721, -5056, -29488, 16891, -7690],[15230, -7660, 2264, -29742, 29711, 5093, 21287, -20915, 18242, 8155, -11536, -18994, 31823, 9257, 24102, -4227, 10066, 1286],[-26795, 14404, -15852, -14023, 8911, -4671, -50, -28387, 21026, 16886, -10656, 24492, 29573, 31665, -16033, -17298, 26484, -13388],[3934, -9678, -7536, -10710, 17790, 12150, 29063, 27812, -19296, 3436, -19510, 21610, 6814, 10561, 26588, -7819, -12422, 3626],[-30437, -13300, 28604, -25666, 10889, 30583, -4713, -10236, 9836, 3241, 10884, -7455, 10627, -7786, 7529, 15744, -1918, -19484],[26496, 5138, -20460, -24830, -6113, -3298, 18546, 24436, -24352, -9872, -20547, 17463, 20361, 21905, 404, -12768, 29023, 25112],[25291, -22771, 18889, -11502, -2976, -11057, -338, 5480, 1665, 31728, -22424, 19423, -13011, -20189, 239, 2202, 30563, -16064],[-19700, -31688, 10966, -28321, -15433, -19239, -20066, 9635, 27430, -18071, -16003, 21524, 4798, -28306, -28988, -11485, -3420, 31996],[-8528, -13224, 8363, -31026, 14794, 29475, 26891, 15780, 9293, -12025, 27905, -29054, -2197, -17774, -27371, -4696, -325, -1361],[25352, -6474, -15911, -10252, -2890, -10629, -8558, 11946, -3532, 25376, -22775, 31935, 6441, 3973, 20701, 9185, -3845, -9448],[-26939, -30105, 1109, -11658, -21505, -25127, -21176, 11651, -2844, -17432, 4513, -28102, -4970, -17607, -20395, 5217, 29842, 22761]]"
values_23,18,"[[4283, 17353, -16752, 7494, 11929, -20783, 20819, 14739, -13330, -5041, -24109, -13762, -13560, -7610, -8337, -21558, -31144, -24277],[-26988, 20815, 21853, -28301, 12982, -15614, 4861, 30422, 18449, 2068, 1706, 16565, 27233, 20435, -32163, -25487, 4727, -8226],[-14437, 18998, -12798, -20957, 29729, -4064, -18653, 30021, -23958, -10872, 180, -16511, 14707, -3575, -6868, 2361, 20357, 17971],[-28059, -14202, -4049, -25022, -21739, 11676, 5674, 6750, -21707, 6194, 22095, 7860, 2723, -21894, -1128, 449, -4379, 26949],[14078, 10204, 31411, -20222, -8897, -21121, -32766, 32326, -11109, -18329, -12844, -25074, 623, 20511, -27409, 24451, -23528, -10368],[-4154, -12011, 1150, -3825, 12857, 21590, 28829, 29523, -31450, 16796, 13391, -24632, -23337, 5, -10317, -2458, 1336, -8034],[2625, 241, -8694, 25213, -20552, -24445, 19217, 29684, -15432, 24832, 6518, 8778, 20323, 18398, 10870, 14907, -15300, -28046],[-22635, -19374, 18271, 18463, -18341, -27588, -17599, 10258, 11300, 7731, -15076, -23978, 22655, -30952, 14601, -19247, 26450, 17961],[-7075, 9519, 13756, -19375, 10135, -31683, -16422, -28112, 31790, -30861, 16239, -24640, -3178, 3485, -29116, -2403, -14991, -22681],[-19583, -31326, -25746, 11211, -1304, -12277, 426, 12772, 9021, -22063, 13044, -13618, 3318, -26198, -32261, 487, 30710, -23558],[-22457, 22160, -25612, 10953, -7422, 26579, -6236, 20306, 22947, 4879, 14064, -30238, -29469, 25110, -18936, -121, 13614, 17900],[-2568, -32423, 24981, -2640, 24179, 26117, -3676, -421, 14773, -16938, 13516, -14749, 29287, 8189, 14977, 22491, -4042, -24370],[26692, -30026, 20715, 10829, 24699, 21801, 8089, -3012, -9689, -26721, 30970, 20888, 16883, -22148, -9576, -1822, 16878, 31414],[-10949, 13142, -17300, 16976, -7298, 31627, 1441, -8467, -16188, 12022, -19569, 30167, -1929, 10271, 25138, -27555, 267, -8393],[21321, -9905, -10481, -11460, -10040, 28900, -30157, 29442, -13442, 26051, 18914, 27297, 22645, -13449, 20082, -22474, -20154, 5933],[26644, 14396, 14222, -2338, 3562, -31968, 17738, -8284, 31090, -12615, -28785, 14914, -2359, -16262, 6819, 27729, -5252, -7546],[32167, -13249, -9008, 17119, 3276, 1835, -23831, 5667, 12429, -30451, -16101, 14578, -28772, -3391, -23890, 14368, -14188, -17118],[25089, 30933, 6398, 14531, 21701, -25337, -10936, -27239, -26362, 17478, -15570, 25178, 5868, -2034, 13129, 18502, -27146, -19273]]"
values_72,3,"[[-13387, -11213, -8994],[19263, -4329, 11984],[24184, 1049, -9528]]"
