inputName,size
11,17
19,27
12,26
38,26
81,5
5,17
40,5
70,3
23,7
72,26
79,7
78,29
87,26
6,11
68,3
69,23
1,24
45,11
33,27
15,8
93,20
24,26
25,14
26,18
48,12
71,20
76,19
7,25
50,15
22,25
4,19
32,6
77,11
91,9
42,6
13,4
41,2
55,6
31,21
66,11
65,19
62,10
21,28
95,2
84,18
58,31
64,32
83,24
94,12
0,7
99,6
96,17
67,7
61,32
43,7
2,6
54,20
30,24
59,26
85,7
74,6
90,31
18,7
52,28
44,18
17,23
36,30
49,14
86,13
37,32
56,19
63,26
35,6
97,11
75,4
57,13
88,22
10,7
53,19
8,26
39,16
47,9
60,24
89,4
51,10
14,9
28,15
16,24
34,4
82,23
46,27
27,17
20,18
9,7
92,30
3,9
98,12
29,10
80,11
73,14
