inputName,size
11,20
19,30
12,13
38,17
81,15
5,11
40,21
70,25
23,10
72,10
79,14
78,30
87,7
6,31
68,32
69,30
1,9
45,20
33,2
15,21
93,8
24,6
25,16
26,17
48,2
71,9
76,31
7,23
50,19
22,18
4,13
32,19
77,15
91,18
42,29
13,18
41,4
55,15
31,25
66,25
65,17
62,5
21,19
95,32
84,13
58,19
64,21
83,19
94,31
0,14
99,11
96,28
67,15
61,9
43,3
2,24
54,23
30,12
59,10
85,32
74,9
90,15
18,20
52,17
44,9
17,21
36,22
49,29
86,21
37,30
56,16
63,11
35,7
97,7
75,5
57,5
88,2
10,12
53,16
8,2
39,30
47,29
60,18
89,18
51,12
14,27
28,6
16,32
34,9
82,12
46,6
27,32
20,21
9,7
92,27
3,29
98,29
29,7
80,31
73,18
