inputName,size
11,16
19,29
12,16
38,14
81,21
5,27
40,32
70,20
23,19
72,6
79,13
78,17
87,3
6,11
68,17
69,20
1,26
45,20
33,7
15,25
93,8
24,7
25,15
26,11
48,5
71,32
76,7
7,6
50,2
22,3
4,21
32,29
77,18
91,3
42,4
13,25
41,13
55,21
31,29
66,12
65,2
62,11
21,16
95,4
84,28
58,30
64,2
83,31
94,5
0,28
99,29
96,11
67,25
61,21
43,29
2,25
54,19
30,31
59,22
85,22
74,30
90,12
18,26
52,2
44,24
17,12
36,16
49,22
86,13
37,21
56,15
63,28
35,16
97,24
75,7
57,4
88,10
10,29
53,4
8,21
39,8
47,14
60,13
89,25
51,18
14,19
28,19
16,8
34,27
82,30
46,15
27,9
20,3
9,27
92,23
3,28
98,27
29,32
80,4
73,18
