inputName,size
11,8
19,20
12,6
38,8
81,2
5,17
40,15
70,19
23,19
72,10
79,9
78,9
87,17
6,17
68,19
69,11
1,3
45,14
33,11
15,10
93,11
24,4
25,17
26,5
48,4
71,16
76,10
7,19
50,14
22,17
4,16
32,2
77,12
91,16
42,7
13,19
41,12
55,3
31,18
66,5
65,19
62,9
21,16
95,16
84,19
58,16
64,5
83,15
94,13
0,8
99,7
96,9
67,9
61,17
43,17
2,10
54,16
30,20
59,11
85,17
74,5
90,11
18,9
52,13
44,5
17,3
36,16
49,7
86,5
37,5
56,13
63,7
35,8
97,10
75,3
57,12
88,9
10,18
53,17
8,16
39,8
47,4
60,19
89,10
51,3
14,20
28,15
16,17
34,9
82,17
46,16
27,2
20,19
9,14
92,4
3,18
98,9
29,16
80,14
73,3
