inputName,size
11,20
19,3
12,3
38,16
81,16
5,4
40,18
70,14
23,8
72,4
79,5
78,3
87,19
6,3
68,7
69,15
1,2
45,9
33,15
15,18
93,20
24,9
25,17
26,8
48,8
71,4
76,10
7,3
50,4
22,8
4,17
32,20
77,7
91,6
42,3
13,3
41,13
55,9
31,14
66,6
65,3
62,7
21,8
95,19
84,6
58,6
64,7
83,6
94,14
0,7
99,13
96,5
67,10
61,12
43,9
2,7
54,11
30,10
59,6
85,15
74,13
90,9
18,15
52,16
44,12
17,5
36,4
49,18
86,8
37,17
56,18
63,9
35,7
97,3
75,10
57,14
88,6
10,6
53,20
8,6
39,9
47,10
60,4
89,8
51,15
14,4
28,5
16,20
34,19
82,13
46,14
27,13
20,18
9,3
92,6
3,13
98,4
29,16
80,5
73,2
