inputName,size,a[size][size]
values_11,20,"[[-789855356, -41602772, 1022398829, -778853261, -736790122, 509678683, -1071868139, 1609811876, -35650443, 81164977, -1692904247, -1576071918, 586231534, 562054114, -299901185, -838976241, -711695586, 1591457376, 1871247209, -1045885356],[-11365005, 214384281, 1386982521, 724908987, 1107362414, 1419865653, 194339720, -593556055, -906874607, 828165639, 1563126652, -1302031851, -580365301, 1503751667, 239339663, -547581341, -1259628620, 582376429, -42433007, 2020972357],[611391638, -1993549164, -195855586, -1791973398, 1189726761, 150865343, 442597523, -305610139, 155242226, 440141746, -797085638, 589294176, -546532721, -1959781016, 1151180136, 441956478, 990363868, -2032058129, -1660599251, 633598836],[-2106895760, -990072556, 960328756, -1965422952, -2027824982, -1105378045, 1507984520, 1984305046, 199139548, 1929947880, 527369257, 2124131972, -728971963, -253491255, 48151193, -1982482564, -891160954, 839073479, -2055969014, 1796919198],[-682746131, 2103607683, 1412972104, -1121810558, -400764982, 1104770412, 1318145986, -1767828189, 913947206, 790534518, 108235161, -460092220, -488898538, -1490407838, 2064107481, 1581992374, 899427837, -1994984300, -593856518, 1877925946],[198180900, -512887753, -206270607, 8438468, -777322649, -886033342, 1135543904, 323770296, -2140095527, 2094383281, 1782863497, -1441305113, -1770024358, -516083766, -1982917252, -759495300, 998775516, 1290269289, 284272748, -1871220448],[-2105871806, 1820350754, -1920670534, 1870015957, 1372544540, -1609871784, 1487966836, 2048607687, 963651954, -1413853155, -1925977797, -437344061, -724332583, -1747929286, -1217047290, -372977205, 107268771, 284290429, 1397729791, -723050784],[-512384454, 1542432621, -281971209, -695825970, 295792103, 282208196, -1697940681, -681668754, -1512022476, -868396288, -1666305957, -391038801, -646310152, -555645723, 412723351, -673137849, 2076220043, -246684191, 1944058179, 1544816118],[1226122591, 116715029, -1915085813, -1133970800, -933546415, -1924715992, -651787702, 163130390, -2000010523, 1807125941, -591252505, -515211345, 1597509968, -1320579105, 1915372586, -1981431940, 465835174, 1955605589, 109481651, 1971105165],[-1325786526, -1343634700, 851176950, 1211902436, -659471841, 666795874, 1036302107, -13982681, 1096508438, 2114845224, 198387277, 1390096697, 1741598808, -1041716041, -312027251, 149826522, 963754862, 1341968645, 1684235756, 1937125583],[-1721704054, 1965501136, -623876814, -1948076834, 940246470, -498908845, -857052501, -434091019, 1405779500, -1193258466, -388129334, -1634398534, 1662443644, 731415039, 1001051139, -1458967419, -379473644, -641213305, 1921776252, -1689527713],[-496731565, 557699549, 1558344008, 1210920450, 803614210, 469854586, 356390329, 891322424, 750575385, 277506263, -877660398, 1180944541, 15663335, -1310875035, -2139772363, 642706831, -2020836200, 930341035, -2098250492, 1818915246],[1044794473, -887395780, 1594565324, -1807054681, -1203727410, 421964351, -579831284, 1291004604, -1662147555, -410754740, -165523826, -704228229, 1940266281, 1363803741, 1230080660, 1508903423, -1415671734, 406788173, 128400680, -943134645],[-699160987, -613358867, 221424262, -382972327, 922947401, -1538920994, -1442519524, 1203313202, 87921348, -1837081168, 1849788323, -1068510322, 1922829271, -91435591, -1329149394, 1096426235, 1711944717, 1259551276, -611814775, -775934159],[1448952733, -634676640, 1218521115, -246158082, -1456222897, 1587383792, -138686724, -1411799791, 1992773580, 792226794, 896260435, 1312251259, -1370059892, -1284598723, -1296720692, 1077096466, 1083654867, -1160999317, -177287313, 1653658958],[159082612, -988977004, -404938941, -1776471306, -1633719575, 669550423, -1485258849, 1585949513, -684115911, -1897813395, 1046066183, 326901352, -1811862517, -1768957151, 265313361, 2002517668, -1930505330, -469251831, 1546693369, 760599340],[1226226110, -48805554, 1455065602, 838829459, 2066587572, -1272911279, -1129672645, -1884722483, 436861196, -65080853, 916384895, -1552474650, 2023002579, -416212783, 1104543715, 1840673163, 1411539948, -730566625, -490664316, -1242825729],[-452416351, 538349751, 813437065, -2070792072, -399067563, -1401839028, 1135874164, -555896783, -2010403838, -1299296412, -458735801, 1024477642, 1959155804, -1202696528, 277206241, 1454168805, 2128012192, -1892300534, -1644167046, 1180680574],[758206848, -2004861977, -236676944, 1555846194, -2063982668, 1385825479, 124281942, -1838664858, 438495191, -1807656116, -1890003617, -1661636718, -754820440, -1019517412, 1814984467, -1406546006, 2012518378, 916879629, 879416369, -421052818],[-1693657724, 1664299382, -1000058201, 1294650142, -573018008, 1175374555, -1988523051, -408336945, -591535295, -1137107597, 348709310, 1729607232, 898468818, -1614315899, 2060005530, -2125631597, -260151190, 885994149, -1133372896, -1033847930]]"
values_19,3,"[[-667347874, -2011724355, -150146674],[-87893332, -696731247, -850010035],[1225982984, -490642808, -125096307]]"
values_12,3,"[[419150536, -1423901956, 493934904],[-666693665, -879844630, -22500945],[-1602373810, 1846299040, 228289804]]"
values_38,16,"[[1629672937, -291014297, -95545127, 1641321921, -938898944, 843413548, 244071939, -758167144, 280771175, 1695904248, 863993488, 220137503, -1880811518, 1026743218, -1068005530, -1396462690],[-315930450, 1473480384, 1377361309, 1021001210, 929086239, -1324474667, 694802586, -32300175, -1006127456, 473107606, 451394622, 1714675679, 1861001640, 66947572, 1242449904, 1343247935],[-806419225, -1442847150, 459287314, -1756253995, 329653215, -608429605, 207645383, 1310281207, 942062482, -1358481475, -512295134, 2109289101, 1382064800, -98451567, -1622434971, -1710042844],[1772390553, 2008872894, -1452484873, -619614407, 545291517, 903523430, -990730742, 1867070173, -1165987910, -1277592106, 1518855312, 1715779460, 1923294698, -195505815, -1724681627, 822884079],[-487359609, 1759069653, -73006938, -1346608143, 1377284892, 1840343252, -173132189, 1301211637, 432576333, -1576662429, 1570811795, -1176284446, 230025327, -1442371974, -1364699157, 127259499],[-325621750, -1745611395, 1011039473, -300439417, 850941379, 710681944, -2023891810, 1233470660, 978496047, -1610431102, -1695637549, 429398698, 659778076, -903003496, 920266373, -437589269],[171353290, -1760206367, -1899797976, -2125083128, 625611983, 139558006, 104200288, 1209402993, 1128466868, 1721020048, -910964351, -866835876, -818997603, -1185587034, -970122539, -704002414],[-34692954, -101026078, -59509103, -85719027, 1103855951, -1617544102, -1227966775, 1942391899, -764763979, 1733843602, -628307191, -1639345894, 616278139, 410525013, 407330368, 167464640],[-2032705131, -1283870858, 1688505647, -1944106206, 479399238, 790385403, -910150235, 2003299177, -1706708803, 1722106027, 1438994461, -2131526953, 1685688523, -2127810005, 974662860, 124532144],[60244707, -567123590, -1894351364, 708947085, -1804035181, -1837675500, 2123498715, -1865738413, 548665335, 1714921017, 171805492, 1435212006, 24794424, 1272081632, -628099233, -1711334528],[820466779, 2122219263, 375573317, 103897227, 1930956345, -1853230277, 755123163, -1965601177, 184100569, -168160408, 2088972245, 1321041199, 1589935871, 1710418661, -484148327, -733343243],[-106925799, 1244278808, 1686409199, 1247534514, -1912754388, 880704799, 754034066, 974193632, -1036597457, 135926943, 2058048808, -416436356, 1485892479, 299069327, 354569350, -2136313826],[-1357510697, 1779299734, 1823028477, 896148561, 786546280, 1863689069, -1046560644, 2112829004, -2106048212, 1829914540, 1957666835, 1762523051, -193542921, 1392806868, 753133387, 197324125],[1817012518, 421204485, -859128389, 466929165, 5612502, 1977651619, 1823848183, 1418378904, 1274312072, -1781848116, -1002608947, -1631535107, -1950462424, 1389672628, 1312719887, -1413548421],[1675091910, -724525252, -742593234, -157231398, -180776674, -455012072, -647406430, -936210805, -1063157763, -2069778059, -1117290320, 1772243116, -1018810924, 1952361750, 218957814, -248419007],[704881284, 970958442, -1106842184, -1769928970, -1259081641, 1511693975, 1274522444, -1907533018, -1088029819, -1688510743, -54316359, 1742209242, -1464818083, 1736073587, -456884706, 1895260119]]"
values_81,16,"[[382261947, 1099934618, -1956592950, 2013475785, -1772847968, 1677880393, -903735631, -847425017, 1663302953, 585680780, -1437091393, 1617050169, -1882156184, 491677028, 914894774, 2111623877],[-1720690087, -646389094, 357023427, -71685266, 1501363228, -2022485703, -858819892, 606834439, -669884359, 23102468, 1222654860, -2131370129, -1542004569, -1395139593, -423840905, 661764384],[-1074119617, -883728860, 31519668, -612129084, -1827265668, -1085294824, -2091133274, -219214006, -100871853, 1585337749, 222869149, -1695942807, -1647918945, 919571263, 1447528952, -1727396074],[-1969582784, -2012106167, -240294124, 1295863183, -1661584699, 1294539848, -2058460192, 428682876, 161005086, -2110310494, -266516096, 1166938039, 1593566756, -1411722304, -1266003138, -980942390],[-819925333, 1601102715, -767892033, -2074903938, 1034889267, 623916835, 1586924072, -1749546036, 1456462634, -1388404032, 230338642, 1073815545, -611062217, -353366333, 1090805083, -1752010187],[-1528699033, -2113456377, -1887272681, -1463628373, 686984296, 2039726727, -622979663, 1373914945, 1900242585, -139902728, -1148006374, 1722672297, -1991000490, 2054006697, -1255916278, 920271420],[-1721480723, -1367377968, -377366211, -1701621136, -804045564, -1797605481, 1850784395, 2074382529, 500330833, 1568867542, -833643349, -1050283282, 482425602, -1567429409, 165878431, 907315060],[-918080269, -235926902, 1262729133, -1556915989, 25563840, -1923407689, 1334380238, -489970904, 51509164, -1556811590, 916218455, 872318282, -786592332, -198130521, -61607530, 1641554351],[980917830, -115603855, 1253732408, -387511777, 1873258683, 1169655919, 1714856617, 113233331, -514904918, -73320131, -333568606, -289305922, -1737384448, 44330903, -1350263362, 1288595260],[1097269221, -1293367776, 1739912305, 37389541, 1286646515, 495930750, 814405814, 433464914, 1396609234, -1755432594, -1134860974, 1187019996, -1259397150, -578249683, -420417484, 1410501861],[194453529, 707611750, -932035289, 2112474611, -1957058024, -708450153, -1861294815, -1611616147, 1512615246, -4704361, 382051821, 2064845030, -596775587, -1025008382, -1924759435, 199646643],[630536484, -47564236, -952709509, 336892925, 1129786601, 1603417020, -2008555451, -366505711, -1384172032, -641348748, -1718038117, -1731517995, -1342548468, -80957870, 2142221628, 16823476],[496668606, 931241162, -1595492446, -1357754136, -801044436, 470068953, -977284384, -1831057553, 1236361141, -1504704252, 516206005, -488744506, 1842437720, -1823649008, -2040614207, -468771531],[-1090009149, -1903602409, -1442515190, -1867085839, 1410681313, 473060463, 42011041, 851313709, 995836548, -102315582, 1822946278, -1185762829, 1812895963, -1342092977, 1770595454, 745057501],[1042842809, 1616376926, -837971147, -891491445, -910912780, -1773066421, 2081073403, -1200509289, -1172019941, 65978714, -1476063615, -729694704, 351072163, -120854073, 745454650, -227857345],[-1428534229, 1488747593, 1280386636, 1144228467, 1793669805, -1206312680, 702863059, -1736985592, 1843741744, 660833501, -1687588992, 1006958861, 977217238, -2088551121, -747001892, 703005104]]"
values_5,4,"[[1837723308, 1700342045, -357201739, 2121323348],[-1386579597, -1471860586, -1320579736, 1092962877],[159923412, -147366334, 693326374, 166950403],[-1988750537, -1224238511, -814920808, 1413710907]]"
values_40,18,"[[394979739, 1805834931, 78426121, 1669604944, -1916372673, -1398783996, 1997501511, -1199160409, -1704836981, 2023819882, 1375352460, -496021900, -349886613, -1462326693, -211363415, -729909476, 1467346950, -1667441970],[1865282527, 1940727515, 1047361836, -544136416, -707469529, -1848234726, 2063896819, 1994650801, 742811844, 842486705, 947132288, 1749336009, 927003336, -628130195, -1786592692, 106204917, 565095831, 1614639380],[1968500895, -1345587669, 527948194, 1026381555, 1596676296, -987094103, -1948372257, -1529186981, 2081614558, 1843466137, 1900283178, 2141439749, 958549688, 1312177429, -1141003611, 611827657, -908955006, -1815805766],[1878911653, -268943071, 814569040, -1952596211, 623588720, -1678939598, -672360511, -770546968, -1896850958, 327373087, -1613403369, -439754859, -368768566, -228731800, 1415833358, -831260398, 959689376, 1425135938],[1563703074, 1423270455, -604879584, -282326623, -1221516575, -35032381, 2138494509, -1644288853, -1885252050, 1034823080, 187129866, 1303356637, 642374168, -255708060, -1966495489, -503246534, -85667232, -903051245],[-126934716, 881842172, -989905642, 1479032005, 430662699, 277096539, 458282092, 1962779342, -1250380997, -518899174, 137365740, -885642216, 395108126, -738870880, -271499402, -316229751, -616749792, 428174991],[621175472, -354153719, -1124489734, 1775904270, 1255155029, -488739504, 184835226, -662060069, -1756289125, 1932838612, -2081157380, -1340057647, 572736099, -1024352780, -1485973094, 2093393666, -2005664789, 139512195],[-1971543954, -1666394791, 334958942, 1121470250, 1416583445, 2010255388, -815827226, -1860766398, 788644383, -1560525782, -1340421593, -1797287601, 1969038013, -1121992153, 852135586, 1136126115, 1247318033, -621510933],[1980325157, -1443490941, 382919290, 140946434, -1540960964, 332964521, 1234841308, -1232608366, -1420808918, 406243908, -1759968713, 150788030, -1788196800, -222474748, -1542128754, 2015622784, 1071606749, -1845128887],[-143021508, -280142153, 1810443085, -1510405410, 1239231359, 1799905746, -556672158, 1905836272, 1117412113, -1047030703, 989900414, 59757347, 251691949, -1629155046, 1086071639, -561999656, -1734746894, 356956206],[-1394834051, -1190143390, 93600299, 187599837, -1080364715, 1249720500, 796052009, 81077794, -619519297, 530154990, -284352780, 15893677, 976645548, -2012534652, 1473199236, -139855421, -658339460, -9794584],[-1665348321, -1973436527, -983005522, -1259013625, -1040959357, 1755163832, -364912954, -1982320605, -522882035, -507390898, -1956855363, 1239832573, -1191678876, -186783208, -270031408, 1729723064, -1810218989, 204102570],[1544979048, 695272352, 235607147, -1686685537, -519560455, -731871838, 897507228, -949820677, -203651225, 1330575075, 759424000, 48117135, -2094361232, 173093462, -2031336010, 1331352474, 703935915, -1958138240],[517871233, -764922797, -1533042498, 911665938, -453788339, -809719981, 651548888, 1741559893, -833218383, 541291579, -1118010441, 2073897827, -791347837, 2053078024, -823460002, 886344100, 2033272942, 370360650],[626590768, -1312445447, -497855636, 211956542, -1620285684, -1883058053, -750700551, -1112728438, -2013875852, 1972324177, 794330136, -1744962259, 1956752002, -1869197032, 431701328, -873669916, -201265593, -2125425685],[-110507057, 1104865266, -1945750412, -965811715, -1491889243, 1125707176, -539866097, -1316309342, -856684080, 127563259, -1508597897, 1334156929, 1719067563, 270030453, -824207875, -1050576965, 2138683610, -1613898741],[-1973243364, 1704890790, 265938820, -1419963258, 1393966183, -617146722, -2003694422, 1548327271, 470372743, 632136038, 1146845145, 972273817, 168218374, -1018512659, 143603158, -705796215, 1770211312, 1772776440],[-1215258146, 2034275864, 2014510515, -1709566406, 1428174210, -1784544333, 981125757, -794579759, -1198081253, -100943961, -478407317, 851237664, -1637422435, -1540347082, -2139509359, 1799341650, -871917523, 790513320]]"
values_70,14,"[[1981765856, -615526050, -511613474, -2008484141, -437624666, -48177135, -1534353066, 1761613678, -519496294, 1260694659, -134858268, 1803946605, 1986416822, -771603062],[848030164, -1024748199, -1739322000, -956290926, 1092135120, 184135058, -1950836910, -1771425716, -2119148841, -521127831, 53237722, -1871378317, 291596393, 387982526],[-549172489, 1356351347, -1212653924, 369781655, 488176143, 1036501216, -1486198563, -2036607659, 1927360143, -86113081, 1519404940, -1731712458, 657134579, 522175497],[160017270, -325930734, 218471263, -1073669714, 1120665179, 33536335, -1617413624, 771308710, 1539280169, -964671920, -1608453474, 1528229943, 1809799389, 2135587559],[-630912063, -1466532601, 960208658, 1165476011, -1039842073, -1036632533, -1874119304, 1940287700, 1365578624, -1456055967, -1196519766, -1607409550, -909307176, 1527758409],[-2144593941, 685259399, -2079140360, 1216915476, 2059678260, 524650500, -826253505, -1202586420, -98160259, 1035747212, -1896407297, -1869959023, 669496620, 1002958043],[-2050028363, 1360882038, -1885691856, -1225350012, -1584168398, 1410082373, 157367227, 113079889, 1751358445, -1135528024, 919549946, 1983331643, -1159516203, 1831748726],[-893540896, 751375709, 49661236, 1123381309, 763014494, -772862093, 1767469350, 2065623060, -1987634785, -1221227227, -708128991, -624688506, -296386455, -1152154370],[-1395388970, 1443878360, -1724299415, -854054108, 726418625, 2003002331, 1962342839, -896393083, 1814737713, -1156789981, -757294150, 548316644, -1775476902, -431580222],[-79965083, -1337609720, 1847312681, 512771458, 1649842651, -474614358, -1095101051, -300878436, 100715196, -73631823, 1249620004, 694826385, 1223842459, 879647899],[-470999847, 260693705, -951632859, 887688580, 51751272, -1762234353, -319914743, -365405678, -1566935398, 965172517, 1530852145, 1068154709, 2025453993, 1524724105],[-1644604318, 1552681402, 1303007482, 1752412424, 155326048, 1242455559, -718690998, -256315556, -299531592, 1020632117, -673182540, -1177644234, 102433850, 2075447293],[-1068038535, 1339185712, -1647449137, -780327395, -2090071519, -375153556, 2132709875, -536930110, 248896535, -317324220, 70208516, -966190191, -1588045264, -1608963947],[1932513604, -798218671, -1583658213, -428072596, -576362159, -1948111367, -76497360, 808562413, -1440625744, 94669229, -703033865, -782039036, -1788451665, 312026741]]"
values_23,8,"[[2029656599, 548435968, 1086877082, 157461535, -276184010, -1263232197, 40683070, 1358577876],[-867201912, 1265095463, -1820659326, 1560005448, 756670019, 1331918774, 307147304, 1880432714],[1278541625, -260416385, 836377911, -1475717625, -1803932235, -1242577927, -263612272, -2126100251],[-1181059628, 2018089165, 1091468524, -912537247, -1569377864, -321616516, 299763901, 475048446],[1711393932, -1367360916, -966737196, -1105565822, 474044959, -1134985904, 168633777, -936733487],[1338043787, -1320461334, 1622917110, 978818637, -290015999, 438246016, 851877236, 778467748],[1333095180, 758444794, 1029125653, 314476856, -1970265735, 1274785832, -1423086665, -2094471824],[986656180, 717858525, -1074695421, 346773842, 1563352238, 113162999, 1620476935, -334286359]]"
values_72,4,"[[1703652132, -1684246306, -1980350833, 1558878014],[-448968659, 1313914118, 1713178816, -1554296670],[-1829161532, -291966405, -2109143206, 632352055],[1743059651, 743881080, 1414990570, -1789127262]]"
