inputName,size
11,28
19,30
12,19
38,26
81,30
5,16
40,7
70,21
23,13
72,2
79,21
78,3
87,31
6,7
68,23
69,7
1,27
45,17
33,20
15,12
93,30
24,7
25,6
26,14
48,8
71,27
76,26
7,22
50,14
22,20
4,7
32,3
77,9
91,23
42,19
13,22
41,30
55,19
31,30
66,23
65,25
62,26
21,28
95,8
84,14
58,19
64,2
83,20
94,28
0,23
99,17
96,15
67,13
61,26
43,23
2,17
54,4
30,7
59,31
85,14
74,21
90,11
18,11
52,5
44,13
17,25
36,25
49,18
86,24
37,6
56,12
63,21
35,15
97,31
75,25
57,3
88,20
10,12
53,3
8,28
39,12
47,21
60,4
89,15
51,19
14,15
28,6
16,6
34,9
82,10
46,20
27,7
20,2
9,5
92,25
3,2
98,19
29,10
80,7
73,11
