inputName,size
11,8
19,23
12,17
38,27
81,3
5,29
40,2
70,17
23,9
72,9
79,16
78,23
87,11
6,13
68,31
69,32
1,3
45,32
33,10
15,24
93,2
24,2
25,21
26,18
48,3
71,26
76,18
7,2
50,11
22,8
4,8
32,17
77,15
91,23
42,27
13,11
41,32
55,15
31,13
66,18
65,14
62,3
21,12
95,23
84,17
58,23
64,8
83,3
94,18
0,20
99,18
96,30
67,13
61,22
43,20
2,28
54,28
30,30
59,21
85,7
74,30
90,17
18,11
52,11
44,9
17,9
36,2
49,29
86,26
37,23
56,31
63,22
35,6
97,9
75,25
57,24
88,32
10,13
53,12
8,32
39,15
47,27
60,22
89,6
51,18
14,8
28,16
16,26
34,16
82,31
46,16
27,5
20,9
9,14
92,31
3,10
98,12
29,25
80,22
73,2
