inputName,size
11,4
19,8
12,13
38,9
81,12
5,7
40,8
70,7
23,5
72,9
79,2
78,11
87,5
6,15
68,5
69,2
1,15
45,4
33,12
15,13
93,15
24,8
25,7
26,3
48,5
71,8
76,2
7,9
50,6
22,8
4,9
32,11
77,11
91,6
42,5
13,2
41,7
55,15
31,15
66,13
65,14
62,2
21,14
95,7
84,15
58,4
64,10
83,11
94,12
0,5
99,13
96,7
67,2
61,2
43,5
2,5
54,9
30,9
59,12
85,4
74,3
90,13
18,5
52,7
44,2
17,11
36,11
49,6
86,12
37,11
56,9
63,3
35,8
97,10
75,5
57,9
88,4
10,14
53,9
8,5
39,3
47,2
60,8
89,5
51,15
14,11
28,15
16,14
34,5
82,11
46,14
27,4
20,14
9,4
92,12
3,13
98,3
29,6
80,4
73,6
