inputName,size
11,3
19,29
12,17
38,32
81,6
5,29
40,17
70,32
23,32
72,31
79,9
78,11
87,2
6,20
68,30
69,26
1,12
45,9
33,4
15,26
93,22
24,10
25,32
26,6
48,3
71,7
76,19
7,17
50,11
22,24
4,2
32,3
77,8
91,26
42,5
13,17
41,24
55,27
31,26
66,7
65,15
62,4
21,10
95,28
84,12
58,29
64,30
83,20
94,16
0,29
99,22
96,15
67,16
61,18
43,32
2,30
54,18
30,3
59,30
85,2
74,19
90,25
18,24
52,25
44,13
17,3
36,28
49,13
86,24
37,19
56,9
63,9
35,8
97,24
75,30
57,9
88,4
10,12
53,17
8,15
39,8
47,23
60,19
89,19
51,28
14,24
28,31
16,19
34,7
82,3
46,4
27,16
20,7
9,23
92,25
3,26
98,9
29,26
80,6
73,22
