inputName,size
11,15
19,17
12,16
38,4
81,23
5,12
40,10
70,23
23,8
72,26
79,3
78,11
87,3
6,26
68,19
69,18
1,6
45,10
33,16
15,10
93,11
24,19
25,3
26,32
48,31
71,4
76,2
7,29
50,10
22,5
4,28
32,14
77,31
91,14
42,14
13,15
41,21
55,15
31,16
66,24
65,11
62,14
21,17
95,28
84,10
58,26
64,31
83,8
94,14
0,10
99,4
96,4
67,25
61,5
43,19
2,22
54,24
30,22
59,17
85,24
74,31
90,19
18,27
52,14
44,14
17,26
36,11
49,24
86,27
37,16
56,25
63,29
35,30
97,29
75,22
57,4
88,16
10,29
53,14
8,4
39,13
47,18
60,25
89,31
51,20
14,32
28,17
16,6
34,20
82,24
46,31
27,32
20,18
9,13
92,24
3,27
98,5
29,27
80,25
73,29
