inputName,n,key,arr[n]
values_11,26,4,"{113, 108, 50, -128, 125, 111, -4, -23, 79, -5, -88, 112, -5, 12, -59, -11, -40, 106, -3, 21, 26, 7, -83, 97, 127, -20"
values_19,26,121,"{-69, -50, 16, 12, -35, 124, 61, 68, -75, -36, 104, -49, -27, 84, 125, 127, -85, 71, -76, 3, -37, 123, 86, -96, -47, -52"
values_12,26,97,"{-46, 90, -40, -83, 126, 41, 55, 127, 117, 93, 101, -43, -19, 51, -97, -16, 12, -80, -78, -40, 73, 3, 84, -56, 44, -92"
values_38,13,-106,"{-122, -19, -38, -119, -48, 9, -87, -15, -15, 19, 68, 66, 11"
values_81,18,4,"{75, 15, -84, -114, 80, -52, 7, 40, 0, -75, 82, -67, 49, 50, 127, -27, 70, -108"
values_5,16,-60,"{-21, 86, -15, 66, -14, 118, 8, -7, -32, -24, 90, 26, -66, 97, 119, 107"
values_40,13,-25,"{67, 35, -3, 112, 102, 51, -111, 126, -89, 28, -107, 104, -84"
values_70,8,-25,"{53, -25, -50, -113, -68, -92, -53, -29"
values_23,13,69,"{101, -102, -78, -39, 60, 77, 87, -49, 68, -115, 32, -75, 103"
values_72,8,97,"{-122, 54, 74, -89, 84, -6, -27, -50"
values_79,8,121,"{-85, 98, -12, -91, -37, -105, -76, -124"
values_78,8,-106,"{-1, -73, -100, 68, -103, -97, 97, -87"
values_87,18,-41,"{-38, -81, 73, 37, -104, 37, -68, 94, 53, 114, 5, 50, -85, 63, -24, 9, 19, 35"
values_6,16,30,"{-91, 82, 65, 87, -26, -39, -67, -108, -57, -29, -71, 100, 77, -25, -78, -88"
values_68,25,-106,"{-39, -79, 107, 70, -13, 45, -62, 61, 82, -82, 86, -55, -80, -31, -121, 109, -85, 85, -93, 49, -85, 82, 88, -121, 112"
values_69,25,121,"{26, 2, 36, -13, 21, 30, -56, -69, 67, 49, 37, 9, 98, -41, 103, -120, -61, -30, 45, 119, 94, 49, -82, 127, 39"
values_1,16,4,"{-114, 14, 116, -127, -110, -111, -106, -30, -7, -49, 45, 9, 116, 44, -117, 77"
values_45,13,-60,"{-123, -6, 18, -123, 94, -60, 16, 34, 81, -65, 57, 88, -44"
values_33,13,69,"{8, -90, 40, -100, -23, 96, -44, 7, 39, -33, 17, 67, 70"
values_15,26,-60,"{38, 33, 26, -96, 5, -55, 54, -39, -93, -42, -24, -90, 36, 41, 81, 16, -71, 118, 9, -37, -54, 43, 4, 7, 89, 92"
values_93,22,69,"{-29, 51, -115, -125, -111, -28, -47, -103, 91, -115, -124, -45, 3, -63, -41, -12, 116, 23, -116, -57, -56, 19"
values_24,13,-93,"{-50, 83, 120, 5, -25, -111, 96, 78, -40, 93, 25, 57, -9"
values_25,13,-60,"{-128, 122, -106, -77, -76, 89, 123, 43, -11, 29, 87, -127, -16"
values_26,13,30,"{-97, -13, 70, 20, 89, 7, 7, -47, 76, 42, -83, 116, 71"
values_48,13,-106,"{21, -127, 71, -125, 6, 124, 48, 5, -4, -22, 124, -48, -53"
values_71,8,4,"{-68, -66, 127, -3, -127, 8, 61, -19"
values_76,8,30,"{115, 11, 119, -102, 53, 108, -89, -2"
values_7,16,-41,"{-101, -35, 84, -21, 45, 87, 5, -23, -117, 13, 101, -107, 60, -128, 32, -45"
values_50,19,-25,"{52, -33, 26, -67, 99, 3, -45, -34, 30, 61, 1, 51, 65, -49, -105, 37, -17, -9, -7"
values_22,13,97,"{-95, 55, 12, 56, 0, -109, 27, 41, 63, -20, -38, 3, -90"
values_4,16,-93,"{63, -105, -89, -103, -5, -39, -126, -49, 115, 21, 1, 92, -71, -116, -126, -97"
values_32,13,97,"{-63, 114, 125, -45, -69, 64, 59, 65, -15, -113, -41, 84, -99"
values_77,8,-41,"{-34, 39, -40, 32, -77, -56, -101, -31"
values_91,22,4,"{57, 52, -51, 80, 122, 119, 17, 100, 35, -57, -25, 33, 101, 106, -17, -28, -8, -68, -42, 55, -10, -40"
values_42,13,97,"{-52, -22, -93, -83, -70, -30, 4, -35, 37, 44, -32, 20, -70"
values_13,26,69,"{75, 22, -113, -9, 103, 126, -11, 28, -30, 60, -113, 3, -66, 61, 29, -108, -45, -94, -76, -116, -45, 17, 85, 122, -1, -19"
values_41,13,4,"{-121, -110, 121, 90, 67, 118, -35, 78, -97, -10, 10, -40, -124"
values_55,19,-60,"{-24, -10, -98, 90, -28, -59, 70, -33, 54, -54, -10, 38, -42, -125, 81, 127, -101, 104, 31"
values_31,13,4,"{25, 90, 24, 45, 46, 44, -62, 61, -21, 12, -99, -81, 27"
values_66,25,30,"{-76, -98, 110, -19, -69, -7, 34, 45, -79, 2, 118, -97, -92, 123, -97, -38, 81, -96, 77, 33, 76, -86, -3, -105, 114"
values_65,25,-60,"{36, 42, 116, 99, 33, 77, -92, -4, -84, -31, 102, -63, 23, 59, -127, -16, -27, -121, 82, -115, 61, 7, -13, 93, -68"
values_62,25,97,"{-27, -94, 49, -101, 43, -84, 11, 32, -128, 26, 28, 80, 43, -29, 84, -48, -110, -99, 122, -33, 61, -41, 60, -107, -29"
values_21,13,4,"{-104, -113, -56, -23, 15, 21, -56, 71, 125, -12, -100, -21, -57"
values_95,22,-60,"{113, -1, 37, 118, 43, 65, -128, 14, -24, 120, -93, 90, -93, -35, -18, -77, 5, -54, 47, -125, -50, -127"
values_84,18,-93,"{-37, -33, 89, 94, 35, 30, 90, 46, 124, 87, -86, -71, -54, -116, -119, -123, 55, 2"
values_58,19,-106,"{125, -72, -1, -16, 98, 14, -121, 113, 42, 97, 85, 112, 45, -65, -102, 14, -85, 50, -65"
values_64,25,-93,"{83, 21, 62, -87, 28, -38, -30, 12, -71, 36, 58, -39, 82, -40, 31, 5, -96, -97, 111, 81, -52, -45, -29, -23, -50"
values_83,18,69,"{-104, 98, -46, 16, -95, -23, 63, -115, 22, -45, -119, -58, 66, 75, 19, 124, -62, -126"
values_94,22,-93,"{-18, -94, 100, 106, 93, -75, 45, -123, 14, 45, 17, 7, -5, 20, 4, -5, 9, -69, -101, 78, 4, -123"
values_0,16,-25,"{127, 97, -36, 79, 16, 37, -90, 2, -108, 68, 66, 82, -100, 26, 16, 28"
values_99,22,121,"{22, 79, 53, 76, 80, -81, 51, -20, -2, 101, -100, -117, 35, 92, 83, -18, 77, -34, -123, 112, -62, -22"
values_96,22,30,"{-2, 27, -77, 52, -88, 13, 88, -4, -34, 96, -111, 86, 15, -93, -4, 89, 41, 125, -91, 119, 21, -111"
values_67,25,-41,"{-49, -113, -87, 79, 100, -78, 62, -35, 55, -70, -5, -98, 64, -104, -30, 15, -33, -26, 48, 83, -117, -82, 101, 105, 23"
values_61,25,4,"{-65, 92, -18, 97, -10, -113, -68, 115, 99, 30, 108, -21, -110, -19, -111, 21, -45, 102, -120, -4, -77, -41, -58, 57, 28"
values_43,13,69,"{-42, -26, 79, -118, 18, 0, -79, -9, 60, 14, -83, -59, 41"
values_2,16,97,"{87, -106, -46, 13, 101, 4, -98, 100, -32, -47, 90, 43, 82, 50, -64, 57"
values_54,19,-93,"{41, 114, 9, 48, 38, -19, -29, 1, -27, 48, -73, -19, 33, -90, 66, -55, -105, 79, -70"
values_30,13,-25,"{0, -25, -64, 61, 101, -117, 104, 21, -17, 61, -105, -125, -20"
values_59,19,121,"{-45, 9, -18, 93, 78, 107, 125, -95, -54, 59, 111, 7, -12, -121, 121, -115, 29, 14, 60"
values_85,18,-60,"{-6, 94, -62, 96, -64, 18, 101, -118, 26, -40, 95, -44, -89, 108, -75, 100, 41, 113"
values_74,8,-93,"{59, 7, -108, 30, -25, 55, -58, 72"
values_90,22,-25,"{-86, 10, -67, -5, -4, -68, 48, -77, 114, -87, 71, 79, -4, 35, 17, 80, 16, -84, 56, 109, -83, 63"
values_18,26,-106,"{-32, -118, -60, -61, 66, -97, 118, 104, 84, -19, -122, 119, -103, -71, 89, -102, -15, -123, 14, 47, -82, 96, 67, 91, 75, 63"
values_52,19,97,"{-48, 44, -100, 50, 87, -124, -99, 18, 96, 103, -58, -99, 127, -69, 49, -125, 35, -125, 49"
values_44,13,-93,"{57, 122, 45, -65, -104, 99, -43, 121, -21, 22, -125, 87, 2"
values_17,26,-41,"{-62, 61, 95, -32, -51, -30, 26, 111, 98, 10, 44, -120, -29, -15, 55, 14, 80, 86, 29, 99, -20, -35, 18, -25, -116, 62"
values_36,13,30,"{-1, 94, -94, 83, 85, -78, -121, 32, -115, -74, 49, 48, -41"
values_49,13,121,"{59, 117, 115, 69, -96, 102, -32, 24, -17, 74, 9, 34, 89"
values_86,18,30,"{82, -98, 107, -77, -98, 50, 45, -48, 63, 126, -96, 48, -15, -77, -96, 126, 98, -115"
values_37,13,-41,"{-9, 10, -62, 111, -40, 1, -20, -77, 123, 127, -122, 108, -92"
values_56,19,30,"{75, 26, -35, 74, -88, 94, -6, 108, 115, 27, -23, -89, -71, -9, -115, -111, 67, 100, -3"
