inputName,m,n
11,2036415812,1003968247
19,2036415812,1266832705
12,2036415812,851097689
38,1358684711,1196083914
81,263908254,1003968247
5,1363789289,1063558981
40,1584900953,1633203706
70,2055060600,1633203706
23,978246973,1059034896
72,2055060600,851097689
79,2055060600,1266832705
78,2055060600,1196083914
87,263908254,2021387862
6,1363789289,534633493
68,2042764413,1196083914
69,2042764413,1266832705
1,1363789289,1003968247
45,1584900953,1063558981
33,1358684711,1059034896
15,2036415812,1063558981
93,1285299075,1059034896
24,978246973,127934292
25,978246973,1063558981
26,978246973,534633493
48,1584900953,1196083914
71,2055060600,1003968247
76,2055060600,534633493
7,1363789289,2021387862
50,69741194,1633203706
22,978246973,851097689
4,1363789289,127934292
32,1358684711,851097689
77,2055060600,2021387862
91,1285299075,1003968247
42,1584900953,851097689
13,2036415812,1059034896
41,1584900953,1003968247
55,69741194,1063558981
31,1358684711,1003968247
66,2042764413,534633493
65,2042764413,1063558981
62,2042764413,851097689
21,978246973,1003968247
95,1285299075,1063558981
84,263908254,127934292
58,69741194,1196083914
64,2042764413,127934292
83,263908254,1059034896
94,1285299075,127934292
0,1363789289,1633203706
99,1285299075,1266832705
96,1285299075,534633493
67,2042764413,2021387862
61,2042764413,1003968247
43,1584900953,1059034896
2,1363789289,851097689
54,69741194,127934292
30,1358684711,1633203706
59,69741194,1266832705
85,263908254,1063558981
74,2055060600,127934292
90,1285299075,1633203706
18,2036415812,1196083914
52,69741194,851097689
44,1584900953,127934292
17,2036415812,2021387862
36,1358684711,534633493
49,1584900953,1266832705
86,263908254,534633493
37,1358684711,2021387862
56,69741194,534633493
63,2042764413,1059034896
35,1358684711,1063558981
97,1285299075,2021387862
75,2055060600,1063558981
57,69741194,2021387862
88,263908254,1196083914
10,2036415812,1633203706
53,69741194,1059034896
8,1363789289,1196083914
39,1358684711,1266832705
47,1584900953,2021387862
60,2042764413,1633203706
89,263908254,1266832705
51,69741194,1003968247
14,2036415812,127934292
28,978246973,1196083914
16,2036415812,534633493
34,1358684711,127934292
82,263908254,851097689
46,1584900953,534633493
27,978246973,2021387862
20,978246973,1633203706
9,1363789289,1266832705
92,1285299075,851097689
3,1363789289,1059034896
98,1285299075,1196083914
29,978246973,1266832705
80,263908254,1633203706
73,2055060600,1059034896
