inputName,size
11,18
19,22
12,27
38,9
81,9
5,6
40,4
70,2
23,16
72,7
79,12
78,5
87,9
6,11
68,13
69,7
1,19
45,8
33,28
15,12
93,24
24,2
25,11
26,11
48,30
71,21
76,25
7,11
50,12
22,28
4,13
32,8
77,12
91,29
42,31
13,6
41,30
55,29
31,22
66,5
65,23
62,29
21,16
95,9
84,16
58,29
64,32
83,31
94,7
0,19
99,11
96,2
67,7
61,15
43,18
2,15
54,22
30,22
59,24
85,10
74,18
90,30
18,28
52,28
44,16
17,8
36,4
49,17
86,6
37,14
56,22
63,9
35,22
97,15
75,32
57,8
88,26
10,30
53,28
8,26
39,8
47,9
60,27
89,16
51,25
14,18
28,26
16,10
34,25
82,30
46,8
27,4
20,12
9,6
92,14
3,21
98,12
29,7
80,5
73,24
