inputName,n,key,arr[n]
values_11,19,363752805,"{-262682723, -149578693, -240085652, -546628733, -1668771217, -822366336, -1987890372, 1546999191, 2046324119, -1712126110, 1491347445, 1964362841, -670141837, -2013397108, 1137693457, 1080731673, -762587580, 799558209, 94726591"
values_19,19,1101546057,"{1718941011, -549095981, 623733323, -1880773919, -1048249018, -530093826, 1901338449, 1430206915, 2045792168, 58714818, -1310319406, 1449922171, -1547367670, -1956068317, -1482899544, -1008029816, 991269498, -662399066, -321054529"
values_12,19,1144461879,"{-266675530, 238647719, -913173439, -1001567633, -17988829, -1457326982, 1214818174, 42805905, -1583947783, 1681847617, -1295644439, -1788266300, 1399486618, -1206460102, 515086417, -602432601, 218635534, 924155951, -89746507"
values_38,4,1353495641,"{-153527638, 90453282, -436262396, -1945078713"
values_81,2,363752805,"{1915295097, 730905135"
values_5,25,1870107864,"{-64612731, -1284206425, -573152080, -1448090106, 1104468081, 516424533, -1737718474, 2144472240, 1479417381, -1562849541, 2095004280, 324224249, 483905517, 403759664, 734756923, 104656319, -1604865333, 836255892, -1110417664, -1958884548, 351698501, 873640799, -57602839, 1167246746, 493776304"
values_40,22,-1539093238,"{619087740, -1568063246, -287463322, 43717399, 1979754947, -548755002, 2067202096, -1537783371, -300308755, -1943629162, 996175644, -2111703856, -1694976750, 1241962555, 1853548551, 778335206, 936768947, -349032463, 1265622641, 1327025746, -1701142766, -1603906244"
values_70,17,-1539093238,"{-906778044, 1018675538, -1386782936, 527182845, 362222587, -1853445612, -714373097, -1195321011, 551066736, 51129222, 680384915, 1804201754, -1487923293, 1164685342, -627941992, 364061059, 358951055"
values_23,4,-1890239953,"{1915000127, 2097480202, -1423302133, -1554223319"
values_72,17,1144461879,"{754950517, 696500029, 99773207, 58697521, -2077207285, -969578062, -2065072426, -1370198443, 1647139081, 404500011, -497775045, -1556578178, -3346785, 1885362682, -1833919682, -1738465590, -1253320075"
values_79,17,1101546057,"{-999497271, 1026621617, 1030376555, 606672186, -190511031, 672297408, -1078347223, 543023786, 725414288, 1080889129, -1568198836, -1532808258, -1548368461, 1699246547, 1573103623, 1711602510, 1694806922"
values_78,17,1353495641,"{-131503215, 276985707, -347598472, -84999675, 1127619557, -1741539624, -27317140, -2093715423, -564901129, 1373658186, 190095356, -2073817780, 1538315376, 564462109, 1633727548, 836197474, 45511317"
values_87,2,26392578,"{372030953, -1480698516"
values_6,25,998990411,"{1739150242, -2064417634, 1422038373, -624313153, 854721939, 285162084, -444243378, -1373305659, -497516632, 1886856883, 540591253, 879382368, -879117935, -51269389, -1207106302, -1627368870, 268561952, 665761886, 132663329, -140466480, 1087465428, -1467190442, 959413199, 1091900607, 1250938116"
values_68,20,1353495641,"{-1053842640, -1943203761, 802189050, 1355830686, -1613655512, 209048123, 1347123937, 54590906, 274551546, 1147185305, -1722885984, -865982949, 885052744, 1994534959, 998681179, 2071395717, -1947940412, -177438619, 2050206646, 456750174"
values_69,20,1101546057,"{512218355, 4499205, 1734242248, -1965516615, -39715242, -1402143749, 824840694, 1233449864, 1243520781, 1498205579, 1252146705, -379394560, -2043520061, -2055972103, 1382307590, 461300410, 1157881542, -216249550, 417397116, 25111309"
values_1,25,363752805,"{-888569600, 1091048411, 1323470192, 1163757548, 1838885838, 558120362, -158409487, 2045361846, -1968972069, -1616960634, 1223312765, 1920388170, 876968192, -788054002, 242733331, -751837306, -2033219860, 369991885, -188399157, -1068707854, 955788100, 1738688548, -160897675, 1499250772, -534385208"
values_45,22,1870107864,"{523050233, -575711639, -773191482, -964652725, 1036997628, -818971149, -2107897400, 1581701047, -1674187462, 1907055438, 1721555156, -1916761357, 1462614100, 2129696448, -646600814, -1257829300, 1188852478, -467823678, -963372810, -2014497167, 1029034628, -627524258"
values_33,4,-1890239953,"{-275866175, 259184920, -1215690792, 1871385326"
values_15,19,1870107864,"{-1064734164, -2022186681, 825956561, 139846753, -1428313412, -1559578839, -1063814836, -1337895561, 1507759946, -2005231948, 2090079711, 646989794, 260725317, 855791609, 1278180309, 1186082826, 1596540698, -459077788, 1213172600"
values_93,4,-1890239953,"{1391187763, 1549750884, -440577574, 1341881922"
values_24,4,27145006,"{1593543181, 1043571718, 1168071127, 21653438"
values_25,4,1870107864,"{-1256200399, -369268915, 1408120533, -569694434"
values_26,4,998990411,"{-426003787, -1852614865, 22989212, -1068531694"
values_48,22,1353495641,"{1862962467, 1576563964, 866987052, -1673990255, -1202430655, 399473469, -810977522, 680146115, -600145061, -1361423493, -1732731964, 295101855, -1584162766, -920865617, -1648225996, -639157593, 881070388, -1402256328, -332282392, -1682735112, -1103438421, 1168695520"
