inputName,size
11,18
19,28
12,10
38,31
81,17
5,6
40,28
70,12
23,6
72,15
79,26
78,8
87,8
6,18
68,3
69,14
1,5
45,31
33,32
15,16
93,16
24,20
25,31
26,5
48,26
71,29
76,15
7,3
50,3
22,22
4,5
32,19
77,12
91,7
42,28
13,11
41,21
55,4
31,7
66,21
65,11
62,32
21,14
95,30
84,16
58,26
64,26
83,5
94,6
0,4
99,30
96,24
67,20
61,30
43,12
2,7
54,5
30,14
59,18
85,6
74,11
90,4
18,19
52,10
44,10
17,17
36,20
49,6
86,12
37,28
56,32
63,13
35,32
97,29
75,6
57,20
88,5
10,9
53,3
8,26
39,3
47,22
60,30
89,3
51,22
14,6
28,3
16,32
34,30
82,3
46,12
27,4
20,24
9,13
92,2
3,24
98,9
29,21
80,12
73,27
