inputName,size
11,23
19,4
12,14
38,15
81,27
5,8
40,23
70,25
23,3
72,22
79,29
78,25
87,25
6,13
68,19
69,14
1,32
45,2
33,26
15,15
93,9
24,17
25,13
26,8
48,22
71,28
76,30
7,31
50,4
22,17
4,8
32,14
77,25
91,24
42,13
13,7
41,24
55,20
31,6
66,9
65,25
62,27
21,13
95,8
84,4
58,9
64,9
83,21
94,32
0,16
99,4
96,25
67,28
61,22
43,30
2,7
54,26
30,2
59,18
85,22
74,19
90,6
18,28
52,26
44,27
17,12
36,21
49,13
86,10
37,27
56,5
63,19
35,7
97,18
75,15
57,20
88,12
10,23
53,18
8,32
39,17
47,16
60,14
89,20
51,19
14,22
28,30
16,20
34,21
82,14
46,11
27,22
20,11
9,5
92,30
3,5
98,11
29,25
80,29
73,11
