inputName,size
11,13
19,30
12,25
38,20
81,7
5,7
40,20
70,23
23,20
72,19
79,5
78,7
87,19
6,31
68,15
69,21
1,22
45,2
33,20
15,27
93,4
24,18
25,12
26,5
48,27
71,15
76,10
7,7
50,11
22,7
4,19
32,5
77,3
91,11
42,5
13,16
41,27
55,6
31,30
66,7
65,13
62,11
21,28
95,19
84,20
58,26
64,3
83,32
94,24
0,11
99,18
96,15
67,3
61,12
43,4
2,8
54,24
30,8
59,27
85,18
74,26
90,17
18,3
52,13
44,12
17,15
36,18
49,11
86,13
37,10
56,4
63,9
35,21
97,24
75,12
57,32
88,20
10,19
53,2
8,32
39,25
47,11
60,21
89,25
51,17
14,13
28,19
16,18
34,12
82,22
46,2
27,21
20,9
9,30
92,9
3,21
98,31
29,17
80,5
73,9
