inputName,size
11,15
19,29
12,20
38,23
81,22
5,31
40,18
70,6
23,4
72,15
79,25
78,29
87,14
6,32
68,13
69,12
1,8
45,26
33,13
15,32
93,16
24,3
25,16
26,28
48,31
71,11
76,29
7,21
50,14
22,18
4,11
32,23
77,27
91,9
42,11
13,31
41,21
55,28
31,25
66,26
65,26
62,19
21,18
95,23
84,12
58,5
64,9
83,4
94,21
0,29
99,18
96,10
67,27
61,16
43,5
2,27
54,5
30,32
59,15
85,18
74,15
90,25
18,14
52,2
44,28
17,16
36,32
49,14
86,30
37,12
56,22
63,18
35,4
97,22
75,19
57,19
88,13
10,24
53,31
8,19
39,21
47,18
60,28
89,3
51,9
14,30
28,19
16,2
34,14
82,6
46,17
27,27
20,17
9,16
92,8
3,28
98,6
29,31
80,6
73,32
