inputName,size
11,18
19,17
12,19
38,24
81,4
5,31
40,12
70,13
23,17
72,3
79,12
78,20
87,22
6,23
68,25
69,18
1,19
45,6
33,9
15,14
93,25
24,14
25,20
26,10
48,8
71,7
76,18
7,23
50,22
22,10
4,18
32,32
77,27
91,19
42,6
13,5
41,26
55,2
31,27
66,23
65,29
62,29
21,16
95,25
84,29
58,31
64,13
83,10
94,27
0,24
99,2
96,10
67,8
61,19
43,31
2,30
54,13
30,29
59,28
85,5
74,4
90,24
18,31
52,21
44,6
17,14
36,3
49,12
86,32
37,18
56,11
63,18
35,10
97,11
75,15
57,2
88,22
10,4
53,18
8,5
39,3
47,30
60,22
89,19
51,20
14,13
28,32
16,2
34,23
82,8
46,21
27,28
20,27
9,15
92,18
3,6
98,28
29,28
80,25
73,30
