inputName,n
11,6
19,6
12,6
38,28
81,5
5,25
40,14
70,14
23,3
72,14
79,14
78,14
87,5
6,25
68,31
69,31
1,25
45,14
33,28
15,6
93,31
24,3
25,3
26,3
48,14
71,14
76,14
7,25
50,32
22,3
4,25
32,28
77,14
91,31
42,14
13,6
41,14
55,32
31,28
66,31
65,31
62,31
21,3
95,31
84,5
58,32
64,31
83,5
94,31
0,25
99,31
96,31
67,31
61,31
43,14
2,25
54,32
30,28
59,32
85,5
74,14
90,31
18,6
52,32
44,14
17,6
36,28
49,14
86,5
37,28
56,32
63,31
35,28
97,31
75,14
57,32
88,5
10,6
53,32
8,25
39,28
47,14
60,31
89,5
51,32
14,6
28,3
16,6
34,28
82,5
46,14
27,3
20,3
9,25
92,31
3,25
98,31
29,3
80,5
73,14
