inputName,size
11,27
19,27
12,27
38,30
81,15
5,27
40,10
70,19
23,19
72,19
79,19
78,19
87,15
6,27
68,16
69,16
1,27
45,10
33,30
15,27
93,2
24,19
25,19
26,19
48,10
71,19
76,19
7,27
50,20
22,19
4,27
32,30
77,19
91,2
42,10
13,27
41,10
55,20
31,30
66,16
65,16
62,16
21,19
95,2
84,15
58,20
64,16
83,15
94,2
0,27
99,2
96,2
67,16
61,16
43,10
2,27
54,20
30,30
59,20
85,15
74,19
90,2
18,27
52,20
44,10
17,27
36,30
49,10
86,15
37,30
56,20
63,16
35,30
97,2
75,19
57,20
88,15
10,27
53,20
8,27
39,30
47,10
60,16
89,15
51,20
14,27
28,19
16,27
34,30
82,15
46,10
27,19
20,19
9,27
92,2
3,27
98,2
29,19
80,15
73,19
