inputName,size
11,32
19,24
12,14
38,24
81,13
5,19
40,31
70,21
23,28
72,29
79,11
78,6
87,23
6,32
68,26
69,22
1,10
45,32
33,4
15,19
93,6
24,17
25,12
26,27
48,24
71,16
76,27
7,3
50,16
22,31
4,26
32,4
77,17
91,29
42,27
13,8
41,8
55,30
31,7
66,9
65,4
62,6
21,11
95,11
84,24
58,13
64,5
83,24
94,10
0,32
99,15
96,4
67,16
61,16
43,21
2,28
54,30
30,21
59,11
85,9
74,14
90,9
18,3
52,12
44,30
17,2
36,28
49,25
86,26
37,22
56,31
63,19
35,26
97,17
75,29
57,32
88,19
10,23
53,10
8,6
39,9
47,32
60,25
89,23
51,17
14,24
28,21
16,3
34,11
82,6
46,3
27,7
20,4
9,9
92,8
3,28
98,9
29,25
80,21
73,20
