11,1955019334,251978549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1662794486,1705346841,68320705,1118134109,1320154257,723612907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1049196757,608839105,214925069,50258134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1572148806,1108564078,120419253,1452115120,209739538,520566262,1141477564,119722619,231436773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,49808848,444842569,761910596,1582852251,1623135199,1318138554,553198786,434967191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1825538973,1538553619,112053096,1500768447,1124941797,1627036601,1056895183,935385722,1176266545,1765460077,1710397651,1062699718,617901202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1354850882,25452497,137699618,1424922770,1176060767,115604725,906421164,601074449,1051604898,1449776209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1090442468,1328465307,1427387804,30316626,98242444,192379152,2105288815,1503701067,1454013799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2097604143,337803198,1359620343,1438079279,1246216641,2117824054,18663303,810685815,1666640354,1778011505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,91135351,2033690647,1737944862,1800276999,1695509186,126132441,57946051,60758362,1379535297,894105366,1626628357,1775508697,1546482784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1747493435,1212961931,1720842473,1792358457,1951964766,728268027,535271304,1200080310,126364639,694360968,808879326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,241358238,1916359978,1835203398,2120281307,986868090,838671087,1873036576,1868758703,1514198300,998459658,1575808379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,206150359,1702601801,363367588,244611743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1976245687,2091166389,1466259268,1330844210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1404986920,1972553273,1974994172,790887078,202975030,22871372,2052066572,358515444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1600054548,690208003,729665507,1961741662,1778138975,1599684271,1885916206,643922129,1680162287,1698472271,1433370576,266113277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1480065946,189762962,582251613,1517804313,258750399,752589807,1308694546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,211829395,1659229144,484962805,1614861940,1699425594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1541914282,283420360,1380669105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,240013068,1721757702,1787372747,1182569287,118848219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2100411317,823152997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,378447655,965320562,467065623,514811090,1508499283,1007516913,744944610,1332706475,1966513548,1515351488,1032876594,208501334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1589922707,1371440128,427294818,866245323,870497519,1038042083,1310254566,216833981,732609771,125841854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1316269560,596599130,1414463943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,901707956,1435402632,1727882085,1859735519,225645323,466455280,93425357,83046711,1344128212,1588247393,363574201,2073760049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,968218936,747131995,1135224235,126977849,459474359,1126237694,668286029,1575985841,1326609123,1536892495,1480827349,801845674,1270751101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,484645638,1369850361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1070546864,1864318957,628180019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1851662389,1804356130,1426330338,457020433,824169843,589799136,305257488,785312723,1774479485,186569925,585341964,1897815057,2144154550,484634317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1761632162,1927761396,1960018390,927687775,2051524958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
