inputName,size
11,2
19,6
12,4
38,9
81,8
5,13
40,10
70,9
23,10
72,13
79,11
78,11
87,4
6,4
68,8
69,12
1,7
45,5
33,3
15,5
93,2
24,12
25,10
26,3
48,12
71,13
76,2
7,3
50,14
22,5
4,12
32,9
77,2
91,11
42,8
13,2
41,9
55,13
31,12
66,9
65,8
62,10
21,12
95,12
84,3
58,2
64,2
83,10
94,6
0,5
99,10
96,10
67,13
61,14
43,8
2,3
54,7
30,11
59,4
85,11
74,14
90,11
18,8
52,8
44,14
17,8
36,4
49,10
86,4
37,2
56,7
63,2
35,4
97,2
75,11
57,8
88,3
10,7
53,13
8,6
39,12
47,2
60,9
89,11
51,10
14,8
28,3
16,6
34,3
82,6
46,2
27,10
20,10
9,7
92,13
3,3
98,2
29,2
80,10
73,12
