11,584,129,1007,445,1743,859,2383,2018,2133,1827,1109,850,2674,3040,21,1291,856,71,2904,1548,1218,3228,1818,1328,2872,1736,1699,2901,2964,17,33,2029
19,194,2129,863,305,2216,2084,3214,690,3158,2774,1116,1719,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,850,2742,3081,3036,2571,1871,3189,1716,3124,752,2938,2397,2132,433,1051,2344,2978,95,2028,196,1880,3193,2002,3173,386,212,2159,0,0,0,0,0
38,1140,2709,285,2743,3262,3022,2139,1178,1509,1065,90,1922,3171,1145,1531,1413,1042,2603,1060,2212,578,404,1984,0,0,0,0,0,0,0,0,0
81,821,63,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1763,2383,2308,417,1479,3211,265,1627,1760,2278,1335,2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,3170,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2804,2594,1423,2279,787,3274,1079,2014,2150,1764,161,1985,78,2552,656,239,297,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2840,3184,1730,3124,3247,827,944,543,2664,3229,817,2207,820,2876,2732,49,2462,2433,3035,0,0,0,0,0,0,0,0,0,0,0,0,0
72,3115,1127,156,485,1678,1773,2140,2579,2347,1338,1149,3273,567,32,852,1825,613,2012,1483,549,0,0,0,0,0,0,0,0,0,0,0,0
79,2245,2830,2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2382,1633,3190,204,1684,1575,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2298,2558,1624,1838,3226,3111,303,2275,1035,3079,37,3024,686,1734,1405,78,2307,48,538,1412,1800,2930,1794,1419,175,861,365,2045,2628,28,2443,0
6,131,37,331,2042,3218,593,2488,3253,316,835,1827,3129,1267,1723,1078,3130,2862,1980,869,2825,3269,1088,2167,2473,0,0,0,0,0,0,0,0
68,2194,2153,1321,3162,1725,3019,1093,2858,1937,1585,2863,2911,1294,1409,241,3079,2314,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,3023,1824,1575,2719,2974,2501,2974,2740,2679,141,247,3012,1782,1185,518,2625,1293,1134,116,1893,380,2202,1078,2794,422,1637,2881,343,0,0,0,0
1,2130,1955,2863,1490,1833,1751,1601,3150,1481,1297,1566,1690,2580,1167,389,1531,2533,2084,2742,2242,881,2905,2903,1549,0,0,0,0,0,0,0,0
45,1104,821,75,1205,368,2682,1454,1217,55,1024,1571,1276,447,2031,685,2998,1691,201,2597,3256,194,3130,1819,0,0,0,0,0,0,0,0,0
33,2204,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1859,2891,1499,2944,2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1456,529,206,887,283,673,1258,316,886,3056,2198,1667,2636,2355,1957,34,564,3172,602,2567,0,0,0,0,0,0,0,0,0,0,0,0
24,130,2239,121,1325,3061,217,2728,981,822,545,1119,1414,2873,1105,1891,655,2545,2621,619,2845,2027,2341,0,0,0,0,0,0,0,0,0,0
25,3197,2625,2538,2906,1034,2235,3248,338,1185,2414,2099,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,753,1533,765,1660,1150,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1127,1829,1469,1653,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,912,2182,2294,1200,1793,722,1549,1734,3247,2915,349,3142,1967,855,3238,531,2660,2169,2274,1406,3105,1244,77,660,790,418,1328,235,1988,912,0,0
76,271,466,1419,3070,398,149,2566,1011,3137,1031,2142,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2294,1303,2305,2232,2226,2669,2300,3170,2556,2112,167,194,1725,2151,1538,828,1740,2394,1569,513,205,2975,1202,601,2241,1409,2351,126,0,0,0,0
50,730,581,1771,2131,1229,2516,1506,2034,600,1464,1519,1251,635,1159,481,89,2178,2790,2424,2756,2730,1148,0,0,0,0,0,0,0,0,0,0
22,1064,886,1517,3204,2045,829,996,1741,40,1756,1296,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,486,567,1807,2023,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3174,960,1604,136,2636,205,2802,1421,1939,245,1066,2112,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,268,2114,1463,622,947,166,3130,1301,226,594,1155,2001,51,2128,1081,2549,50,3123,1711,1666,88,213,1302,700,1926,929,1534,1034,0,0,0,0
91,2923,3014,2926,1088,1895,1701,3178,4,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3138,3190,3106,2597,1402,1780,2743,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1913,399,1087,2917,2521,861,469,412,1408,1092,2609,2831,812,378,2570,827,1643,2027,939,2073,1873,1981,2381,0,0,0,0,0,0,0,0,0
41,228,990,1961,1340,343,1146,2412,2555,3214,604,371,2381,1151,1860,3056,1780,1155,1772,2681,2255,2750,62,1939,1556,1079,1844,1056,0,0,0,0,0
55,2568,2231,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1685,1255,2684,1092,500,1250,2520,1621,279,3264,2974,2081,2268,405,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,665,2012,240,2870,2174,2890,1189,1682,2329,2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1713,2593,2217,2617,1511,772,94,2940,3014,905,3096,344,2575,1405,433,848,2852,2441,2985,822,819,0,0,0,0,0,0,0,0,0,0,0
62,174,2265,1577,2308,789,342,2847,1138,3265,1283,663,2279,1959,3069,1688,1501,1963,2193,1628,3037,345,0,0,0,0,0,0,0,0,0,0,0
21,2387,1622,1954,3147,2106,2952,1668,74,2910,3050,1015,1950,1315,1560,811,2386,262,1233,1024,912,1483,0,0,0,0,0,0,0,0,0,0,0
95,2788,116,2221,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1027,2195,2681,2156,2504,2796,612,379,238,211,2340,1944,1742,2733,410,2506,556,607,526,641,630,978,1773,1322,2322,778,1761,1212,1133,0,0,0
58,741,723,1322,3137,640,2858,2015,1444,2232,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1052,1096,2978,2986,748,2276,426,2377,1033,2169,2565,1478,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2819,2463,1892,1269,953,781,2454,2637,207,900,1990,3162,1051,864,1996,1998,1034,897,2863,3263,1514,0,0,0,0,0,0,0,0,0,0,0
94,1803,2624,1120,1570,1929,2257,985,2639,987,306,92,2062,2666,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2751,763,3136,3274,2103,2334,460,1398,1796,81,1214,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1957,2568,2986,2262,2837,3226,1300,1982,358,1996,3258,930,89,1051,1551,713,3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,481,874,2121,718,1395,2595,2287,2539,1410,2818,2259,2653,805,1481,2890,3190,788,2858,3266,2782,374,2369,2201,1219,3213,2506,989,2897,571,0,0,0
67,290,2516,1810,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2358,2410,1753,989,3186,2973,1680,537,3260,1886,1560,2494,1271,3204,100,449,969,599,595,662,2422,187,2551,1348,2077,0,0,0,0,0,0,0
43,975,19,2475,1820,2223,3023,3050,1448,2263,1650,1095,36,3209,1500,57,2485,1808,302,3210,1497,2899,98,0,0,0,0,0,0,0,0,0,0
2,734,1200,2542,675,1449,1136,2099,358,2782,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,11,1988,2449,393,243,1021,2002,2090,1635,2921,2947,15,1553,3026,1093,2509,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2173,1200,1073,173,1917,2458,2112,167,1218,2583,1476,918,1128,1910,997,3063,3070,703,759,1992,2150,959,2253,1433,0,0,0,0,0,0,0,0
59,3131,2998,290,2106,1929,3048,1338,1104,2678,1480,1942,2069,841,2733,2050,106,2683,860,2221,1007,161,3257,332,2217,1369,1285,2686,2043,0,0,0,0
85,2259,1245,1825,1575,981,527,1975,899,1641,2176,1403,1098,3211,9,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,702,1817,396,3017,415,901,2885,658,766,1653,1925,3148,806,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2928,894,1041,1648,1800,1387,2561,2122,2099,3108,3050,1283,1426,1713,354,2819,3231,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1412,320,190,2585,1202,3065,1270,880,1193,916,3169,878,3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
