inputName,size
11,32
19,13
12,27
38,23
81,3
5,12
40,2
70,18
23,19
72,20
79,3
78,7
87,31
6,24
68,18
69,28
1,24
45,23
33,2
15,5
93,20
24,22
25,12
26,6
48,5
71,30
76,12
7,28
50,22
22,12
4,5
32,13
77,28
91,9
42,8
13,23
41,27
55,3
31,15
66,10
65,21
62,21
21,21
95,4
84,29
58,10
64,13
83,21
94,14
0,12
99,17
96,29
67,4
61,25
43,22
2,10
54,17
30,24
59,28
85,15
74,14
90,18
18,13
52,23
44,22
17,16
36,9
49,30
86,30
37,15
56,21
63,7
35,2
97,8
75,8
57,13
88,28
10,29
53,27
8,24
39,23
47,14
60,25
89,15
51,3
14,11
28,25
16,19
34,28
82,24
46,11
27,17
20,22
9,11
92,27
3,28
98,9
29,27
80,15
73,31
