inputName,size
11,20
19,8
12,26
38,2
81,27
5,7
40,27
70,10
23,18
72,11
79,2
78,24
87,18
6,10
68,25
69,20
1,18
45,6
33,2
15,27
93,32
24,18
25,31
26,23
48,6
71,26
76,22
7,30
50,14
22,7
4,9
32,4
77,9
91,3
42,20
13,11
41,20
55,2
31,29
66,7
65,17
62,12
21,5
95,31
84,32
58,8
64,3
83,16
94,20
0,29
99,20
96,19
67,17
61,5
43,5
2,32
54,12
30,7
59,7
85,24
74,3
90,14
18,2
52,19
44,10
17,17
36,3
49,22
86,32
37,7
56,15
63,22
35,6
97,6
75,21
57,10
88,17
10,14
53,26
8,12
39,16
47,23
60,17
89,15
51,24
14,8
28,4
16,21
34,23
82,3
46,24
27,32
20,31
9,27
92,24
3,29
98,31
29,23
80,15
73,13
