inputName,size
11,5
19,8
12,32
38,27
81,30
5,4
40,11
70,15
23,31
72,7
79,3
78,32
87,9
6,14
68,15
69,2
1,14
45,27
33,9
15,5
93,17
24,23
25,9
26,22
48,9
71,32
76,6
7,23
50,2
22,5
4,8
32,23
77,31
91,31
42,26
13,8
41,23
55,7
31,29
66,10
65,6
62,22
21,24
95,26
84,15
58,4
64,30
83,11
94,21
0,32
99,15
96,12
67,11
61,29
43,25
2,21
54,20
30,20
59,5
85,11
74,2
90,30
18,8
52,31
44,13
17,4
36,28
49,32
86,31
37,17
56,12
63,2
35,22
97,16
75,11
57,18
88,16
10,9
53,6
8,23
39,14
47,15
60,10
89,3
51,17
14,13
28,5
16,29
34,2
82,25
46,23
27,29
20,20
9,28
92,20
3,12
98,19
29,20
80,26
73,22
