inputName,size,a[size][size]
values_11,17,"[[1174173199.551, 1794397147.08, -289223278.741, 1337603201.981, 1508153456.107, -1099686430.326, 1845290555.671, -950459516.523, -1386852967.263, -516185155.455, -634139670.826, -2116238076.415, -1628999437.039, 1469487518.493, 986242480.212, 311049063.642, -661115400.553],[899455726.361, 957103906.438, -1582907885.3, 2087372017.696, -203312377.738, -279740905.103, -1320160207.019, 149707262.194, -530391402.197, -720917127.736, 1214846344.613, 46966713.16, -1626915113.806, 680833382.971, -499995729.599, -157141582.729, -99263193.813],[1960451028.389, 1608177134.502, -2090327460.047, 642155856.956, 595452767.1, 1634177125.241, -1039374559.208, -1825573652.257, 1450917329.33, 746410092.839, -1968933901.635, -1308766962.355, -881588380.039, -564918703.033, 1474230796.425, -1946442863.88, 1975203782.016],[1671184871.708, 115849799.494, -1705773873.995, -916253654.297, 1131621785.237, -616514891.498, 1443720277.283, -455391286.96, -174841419.806, -2064516520.153, -644212860.845, -1243812890.043, -1684835472.065, -1480769.368, -1497478276.865, 1351281915.356, -1822233064.657],[-1650440384.196, 605755466.48, -618092735.88, -799615554.026, -1853408365.086, 539965085.88, 186455896.542, 819625842.134, 369567831.998, -774536681.453, -1323278556.98, 1878361918.468, 2062576526.909, -6979566.67, -2002620640.862, -1442405879.842, -1321582646.587],[1685879002.494, -1120231122.185, 200657848.319, -872274677.905, -1975950993.999, -1612124040.824, -1722178487.639, -246070088.421, -1672521859.963, 1162415322.915, 1114528496.092, 1776505404.859, 1582582314.18, -319735266.028, 1355197908.184, -1496480867.96, 717083775.669],[1498109483.059, 836075107.339, -763747969.876, -542803184.978, -469371346.768, -1735627206.223, -2010743374.253, -2056795963.413, 633109975.226, -787369243.804, -328313274.223, -951533302.301, 799407595.398, 891846636.319, -289993773.287, -1837790275.57, -844472413.027],[313473343.07, 635050826.105, 1556766331.477, -1273673748.497, -1061147364.758, 957879750.317, 1116305107.889, -538688129.14, -1652663543.838, -921633153.178, -215726131.016, 653749568.193, 608123117.766, 225357095.256, 1278240501.03, 1537463219.596, 918564753.169],[-262131492.659, 1953519328.646, -1969153031.625, 352526913.225, 701151589.428, 843357823.327, -1155450748.778, -791730176.866, 458686994.875, -704391916.353, 164933278.055, -947762911.894, -961356487.667, -1066690552.169, -950084560.37, -1446745063.366, 1514994997.295],[-561892016.026, -1438822241.82, -1008648760.241, 1865805760.024, -1333981463.842, 110239390.338, 2118651179.95, -207494695.933, -780015681.911, -1819396657.784, -1887314580.135, -123226704.467, 1217770526.725, 1559612896.62, 759023444.102, -1409009769.14, -1879845053.596],[-1200680047.199, -1953239618.717, -341347219.4, 104433582.137, -850102169.86, 178651920.175, -1436298296.994, -1330256683.096, 1169079263.095, -583314656.544, 1404298858.138, -1072661598.969, 412578944.848, -1122891895.457, -1686582471.352, -1073383358.799, -551698766.003],[1494474319.871, 245567422.2, -476752455.655, 903526965.852, -1514644675.548, 161005549.985, -1240268346.944, -4912290.822, -1458131153.127, -442123207.48, 717430180.456, 567613498.333, 1584633874.174, 533036414.616, -585072650.928, -2079693076.282, -1230547903.718],[575339824.064, 404648805.397, -408654692.555, -71356013.515, 1346532689.112, 585083935.834, 1849258547.816, -834178350.484, 989112620.726, -394727354.363, 561517563.88, -1711210749.541, 2064620958.649, -340188813.421, 882202423.57, -1381099807.824, 962915924.036],[1440734606.547, -1200369442.677, -2056053384.951, -878480440.691, -1604677534.601, 375698510.357, 295665978.092, -1458506803.908, 1567474103.265, 911012869.571, -1198928829.242, 112782151.586, -1543230949.112, 198423391.95, 1314159700.797, 280880368.829, 1914857214.081],[786576369.879, -527574548.277, 1959171889.057, -1877297643.151, 1082154751.505, 787558241.559, -620267292.794, -1976174534.255, -926365282.403, 508584065.546, -402853292.722, -1626895360.931, -346692377.87, -830367160.264, 1580139304.971, -1971908377.575, -1095038548.494],[-892678355.444, 494832277.665, 2011146031.952, -616323184.197, -533826082.308, -2113631191.055, -2134161750.743, 1693550095.055, 416436532.467, 1254429117.876, -1934846863.332, 1857131626.82, 577553101.317, -863461898.429, -197843891.567, 683091693.286, -576085428.162],[-1669692850.778, -277469043.851, 825761490.865, 590033626.851, 898798883.502, -1892659266.832, -1551342158.996, 318078176.807, -783487137.72, -357043931.688, -251883375.35, -94105207.773, 677479954.395, 740488627.311, -1515954397.228, 1168182827.181, -1188736162.184]]"
values_19,20,"[[-515430362.959, -1058415515.527, 1729531572.973, -572136015.922, -630318728.855, 1299904647.578, 2108504492.445, 1218292263.333, -1593417788.067, 1564315441.176, 1717706952.98, 207869077.557, -2107636475.773, -1450934188.889, -20018479.273, -838540573.784, 432833877.307, 2043108656.43, -1411112076.612, -1526523422.293],[-7568274.708, 1812866864.543, -611447577.53, 732391016.314, 381906212.344, 1526406001.646, 900513102.634, -2007727552.885, 390451028.388, -808483688.004, 972063038.524, -616831224.506, -702053096.292, -1359208974.636, -75244033.509, -1609358253.576, -38455158.422, 316831097.623, 233216285.612, 847358505.774],[-1012671911.904, -2092037162.68, -1838761919.183, -2066332832.753, 1598788286.659, 1122791740.137, 383205299.749, -124222174.201, 1944202827.653, 566131528.608, 870456272.002, 1774442181.535, -1338579826.487, -1962531471.711, 779524820.785, 293797978.513, 1512555877.691, 1703892712.922, 26394142.515, -387489995.319],[48690895.287, -1082362098.765, -1540645641.328, 42388836.938, -256838986.229, -1204347299.809, -1230249789.769, -839537286.89, -1385955215.145, -683109310.087, 34715132.991, 512074785.585, 1307678869.892, 1680553409.757, 2082829828.06, -628049767.937, 329316575.064, -1048401519.905, 1646630779.431, 804206544.019],[-1164547852.1, 1505072280.617, 1720704042.607, 431124335.208, 2147331192.564, 46550993.674, 441594671.839, 1619046394.994, 1019996644.136, -2036041679.837, 1553442425.394, 724618893.433, 1867521884.2, -41207239.429, 190180177.43, 1705770541.158, -1415624307.102, -1911573502.162, 892199988.055, -2023217136.967],[-1476947354.897, 1033353347.728, -464146434.746, -1647640814.085, 1377498055.125, 2066770667.518, -1996010420.478, -1372917462.184, -1439726605.52, 256219172.67, 1242424621.549, 1453041247.341, -757487914.89, 1219602413.831, -979123024.122, -1213919161.309, -896924577.183, 1435546686.228, 1983204545.3, 1284262541.572],[-64722226.516, 1568132711.548, 1257773488.257, 652468357.077, -268869231.524, -1251274749.153, 1090382704.125, -1080874813.616, 888193811.038, 1349390981.743, -1975242113.224, 39620547.346, 1417058487.369, 1299719574.684, 2001533957.909, 187269361.627, 433139328.278, 1208904503.334, -608791347.957, 1857772593.789],[407110308.291, 1133262374.242, -270612007.595, -1571276381.794, 1627616211.734, 958309619.716, -1905348669.611, -924254052.158, 1152483626.676, -1899488568.219, -1936114228.878, 173824446.526, -1162848362.162, -1699301871.347, -1416932139.539, -2005517209.221, 362657185.598, 1246747317.128, -224834096.265, -1990327780.087],[116449802.283, -1989576900.65, -544995261.352, 1270781171.174, 1352023099.524, 1810875148.318, 944491045.194, -1087782624.132, -1788352985.448, -143464276.369, 493220709.154, 175405849.098, -2119680830.691, 703137885.167, -4636319.288, -1308737051.568, -392979902.931, 984694572.615, -997416923.576, 1292279078.309],[-1749059263.778, -1854022653.261, 2143302514.646, -162449734.177, 1262534181.925, -618732814.995, 858060790.153, -1997938176.124, 606649787.847, 1763140220.376, 1295100668.153, -50457794.706, -351576951.874, 759850969.778, 832343797.408, 1506551840.769, 1905992437.554, -708333891.199, -355854320.83, -118364379.582],[-1441541925.97, 754996419.903, 147290213.484, -785546028.333, -239476463.345, 582473228.821, 1392786633.951, 1836806466.474, 395777026.387, -105059776.496, -1928965379.036, -991201649.938, 1853589460.031, -2022383592.039, -315851672.518, 1010347578.608, -1058270035.304, -621541104.907, 1596846067.721, -1826672770.556],[696627605.945, -2103336897.155, 1976155419.582, 904526543.322, 1968403935.786, 409692924.001, -73358028.02, 1757832298.099, -88279899.867, -1477039609.008, -668089482.564, -1724057169.382, -1165333143.853, -582735818.544, 1792181887.323, -1408119779.93, -74438096.914, 863851195.177, -1916576655.041, 88144513.64],[-1979125066.596, 981489095.208, -1930763030.014, 2109922756.542, -1727066809.314, 380086557.782, -271697829.714, 259866981.733, 232866205.959, 561165439.411, -17513522.67, -1247729826.014, 1408473104.319, 1334665034.667, 812358447.885, 1361468798.999, -1079717972.55, -1449169212.435, -169969433.39, 1864786167.435],[-827733794.609, -1643862246.773, 394630745.524, 1856937424.376, -1982775093.025, 1046982809.072, -1368865583.959, 1352279940.027, -1141099565.194, -537325150.732, 1813660081.052, -1826729537.407, -986518766.459, -242694960.715, 374305195.791, 703618016.963, 265435411.505, 685455826.538, -104175854.449, 1498008722.448],[1290058890.691, -698946441.15, -91407206.693, 459384434.595, -1931139076.341, 604831852.695, -1590015398.088, -719342696.318, -1186862752.76, -776170801.857, 632021559.395, -2075778405.533, -915814914.242, 1176263649.315, 2070845753.592, -878281898.989, -819187052.796, 1557935121.545, 321642278.355, 1464116315.578],[635233214.293, -950564444.016, -616130038.145, 1499863265.76, 265676506.904, 1431978168.245, -1235731462.71, 1071263350.568, -517684241.002, -1557240247.796, 918258481.765, 2059278793.452, 1108612614.713, -781105757.685, -648618703.899, -1754330599.574, 1566031016.858, -83696340.902, 701055108.426, 1076598737.891],[-339082830.979, -1879490373.074, 107777888.349, 1276990861.92, 1653085620.101, 768594266.72, -1469297815.616, -1976031741.02, 67773947.318, -1291967219.097, 1759782044.798, -846919399.033, -547397193.022, -1873678066.011, -1184385854.204, 1441434181.235, -1246210300.204, 1180718168.93, -2092123806.272, -968337703.004],[-1569016483.58, -130605130.681, 241068769.784, -920120280.448, -1346349773.881, 271660733.325, -980468013.585, 76096868.394, -1030974576.686, -549560648.233, -385761526.662, 27301381.848, -701624083.52, 318947901.212, 239768072.936, -795113345.792, -118545659.081, 177930319.259, 57939486.299, -925106079.428],[2014885939.081, -1356613152.157, 2047968561.75, -1205778285.709, -1252175314.238, -1441026564.446, 608400868.114, -1227200323.815, -840826123.083, -993446614.067, 862687629.151, 1532804417.948, -1108647728.819, -1339041567.043, 1681587505.334, 891508920.222, 334806990.439, -1702098588.232, 106151039.253, -292630357.806],[539546499.481, -617749504.029, 1140102231.658, 1187986417.282, 55161831.821, 305628272.664, 1990461050.926, -1288819641.986, 1764744936.883, 1905670430.552, -2001763482.682, -313151365.726, -273556771.845, 870723570.255, -929868687.376, -306900942.044, -453465774.141, 1494846629.773, 231975645.103, 459337914.487]]"
values_12,20,"[[-639489364.564, 498019152.093, -763295149.644, 744642530.286, -729900507.679, 1428083263.5, -647384536.562, -1602830675.189, 183612936.064, -1838284039.516, -1549429388.016, -200609902.312, 254344336.681, -235852304.219, -577493092.068, -1560146020.548, -98834158.828, 1530675168.44, -628496603.663, 1626598775.18],[-483504091.896, -2029947649.488, -358778809.365, -1843645603.056, 338342705.31, -841103010.339, -1541636572.186, 144893480.461, -1774649218.789, -180228629.452, -219492444.504, 215528359.257, -209440903.098, 1743174650.754, 1145486972.427, 2096668108.995, -319865596.812, 2055618227.908, 1147934243.604, -938981053.188],[-949253877.551, -591291534.571, -1504844386.613, -393578669.081, 885555868.812, 681249587.965, 1576547395.527, 1424989757.723, 15775413.39, -1933324053.846, 1635370254.589, -1423945923.882, -335878491.948, -1419148547.546, 1315926187.416, -1118242200.183, -410601382.673, 1265184946.511, -507597782.253, 1580261894.301],[-871485310.458, 1683211189.258, 2002378517.24, 1643166263.995, 2096957544.62, 1411876095.144, 1814406306.495, -1670734606.259, -2058178508.331, -1839549311.847, -13448204.703, -231559130.094, -969831229.847, 938241167.071, 5503063.876, 1120338523.02, 793943784.143, -543304579.845, -1583749801.168, -1144471218.372],[-572379399.664, -753249592.703, 2136061608.862, 1185444853.399, -841392661.719, -575160969.264, 1319018694.596, -934837772.52, -698019114.506, -851374831.422, -1289126619.544, -1223066712.953, 2078861150.24, -2031376274.829, 353972692.463, 1145799127.833, -1485167661.491, -2067953548.719, -496736389.956, -1953038502.228],[872850031.664, -1121652329.908, 2022305935.834, 75920297.864, 2026875886.181, -969577015.742, 1823071387.928, 821495819.216, -1009813370.519, 210155757.489, -62170302.467, 441438851.077, 860831718.145, -496229693.123, 1984300408.039, 1217333216.548, 955711976.895, -132980637.588, 2065678582.205, -1526570816.91],[1198621801.206, -456312551.597, -1033977070.286, 1282984501.982, 1214246976.434, 681387247.685, 1793054296.631, -1008457850.91, -1521686951.72, 976485025.626, 1552028337.037, -1594241206.79, -964229950.242, -1057211886.295, 1801162469.807, 1755565739.519, -1134694302.093, -786263486.192, 438824724.748, -2069815892.408],[1200057928.008, -572507962.577, -1994168392.199, -1394385071.433, -1950103653.114, 1866686551.037, -427247773.614, -1198244610.588, 942315419.977, 271728665.119, -1086403243.399, -1966846858.488, 1068694603.908, -1680695348.668, 175461512.169, 1149582670.551, -788006198.981, -1756119353.959, -1410514565.488, -1969842774.287],[-1209413307.352, 163154196.854, -838159010.708, 1512298253.946, 499823440.306, 1473084854.376, -474784217.452, 635694257.034, 1181201834.561, 625693559.285, 605828898.955, -1359657128.913, -354500814.705, -1561863791.099, 1765785009.189, 1849435882.482, -1293498742.349, 1089036823.166, 2033922546.335, -2122242135.732],[-165942998.076, -2080271446.56, 1721880838.604, -365023736.436, 171138973.231, 1833968984.198, 422028032.164, -429360010.782, -1530176658.468, -1088026343.332, 800115618.819, 1382924147.746, 1535701274.696, 625999195.391, -661591010.92, -283689525.454, -1847783087.981, 255898184.127, -1087655999.799, -71108573.417],[-1129716819.316, 1569308471.077, 101082674.85, -329856606.581, 236280126.858, -1328786458.413, 338485436.995, -1687215964.044, -637399388.003, 1021799958.612, 1911631111.59, -317010940.046, 1705536596.15, -917428565.485, -1422769344.987, -1429522469.034, 1212645096.884, -909291758.595, 269546145.187, 2029446552.262],[-981051133.432, -925707493.054, 1333332513.654, -1619660118.128, -1403021050.12, -812374654.415, -735988214.128, -1634747985.463, -353552637.271, 1817544156.382, 1117923420.359, -1805052014.507, 864278838.28, -348226702.502, -1061872104.59, 266652181.267, -2008682393.686, 472705552.296, -1394443940.593, 2053909027.722],[1251150004.047, 157102616.312, 1071359031.657, 1952248596.659, 1841816132.715, -992797022.995, 1723496861.733, 1963814189.636, -1000875235.208, 1223327854.378, 252124913.988, 672409065.29, 1557006028.838, -1951868801.796, 1832275086.606, -1930656906.786, -523542168.009, 1532658335.334, -1626888212.781, 878843652.507],[-685268491.49, 124985363.939, -233270953.007, 2083971592.282, 1684686548.163, -526609842.637, -400545761.432, -1205918283.115, 2115381677.146, 878844989.682, -911304840.048, 1845760124.165, -1806209082.862, 1799679638.789, 1017868891.212, 495202019.302, -1302488235.743, -1533315267.57, -976733252.896, 1924274795.066],[-1926667655.889, -285556084.108, 730474854.887, -109525864.736, -1786774494.322, 1079305669.255, 554852031.069, -563050397.023, 1664413795.919, -700734874.121, -461247766.532, -708541520.427, 1362271668.697, -2125296593.591, 122881201.206, 1324446191.163, -1628452244.46, 1772755604.924, -1292076441.983, -459678310.856],[-1314117914.15, -77943147.499, -1773097866.181, -364726519.872, -646732971.486, -1647743628.426, 1757442163.531, 676469035.828, -278840890.764, 194965497.658, -1902992428.84, 1520343471.428, 963817317.447, 1385236124.789, -635423922.5, 638972122.036, -2042718224.154, -46532325.911, 1514315975.751, 1101632857.241],[-1091131893.058, 2142089888.276, -1023720090.625, -376456125.341, 31531055.081, -1997252260.928, -1456576400.877, -753937636.671, -666532506.419, -662316566.585, 1352642984.689, -937875095.484, -1925172408.873, 1901622311.628, 1336034865.74, -1397868643.287, 530043198.422, 1221178787.484, -1002729831.521, 322955667.217],[-51968671.349, 1519947129.143, 27958725.693, -794896228.382, 1979982266.006, 122315598.318, -1418527287.955, -1252912949.665, -698791612.158, 336913451.829, 1799199568.282, -1635407034.742, -1995487671.143, -1108420526.871, -1478765036.479, 332770733.698, 840465178.911, 165306937.121, 502098058.822, 1350065207.33],[-1596273099.406, 397333672.594, 774269598.46, 1859717241.917, -751165411.197, 15162556.906, -1294119587.507, -52355388.056, 931318258.939, 1417425040.282, 1998171779.316, -331745026.263, -1093439295.664, 2020437896.164, 1261800336.793, -145731824.399, -297091451.703, 1966356284.411, -1233792347.538, -1768181693.639],[438165788.481, 357139051.918, 1175178270.332, 678752243.505, -253002458.622, 1881631733.648, 1149980261.575, -336141788.534, -1443271384.358, 1518568310.216, 825435582.478, -1248785370.993, 1117272873.888, -1067450058.318, -509170432.699, 558605226.903, -1856485300.137, -676200241.533, 741227487.072, -488889548.807]]"
values_38,5,"[[-668367011.82, 161393583.266, -554304372.746, -515619699.075, 1428007734.532],[-1113270845.583, 1860196344.887, 588591117.544, -687328435.554, -2077550825.721],[-140297545.404, 1952501453.728, -938761700.758, -1238983139.49, 1326618318.73],[649495795.982, 153907269.937, 1094111528.538, 1431856757.538, 625996926.63],[-2009317030.446, -592665423.641, 890305467.772, 743847317.115, -1355610311.19]]"
values_81,17,"[[1207362627.916, 934474639.078, 1769069158.431, -287519649.655, -2077563549.665, -1621619244.737, -822432505.393, -929909788.312, 320098740.145, -1432554151.023, 1113906958.614, 427225427.558, -2094523641.465, 908069597.248, -642745457.198, -1131478922.915, 970167069.311],[2098735437.992, 1517710833.182, 1226542282.278, -1445761870.808, 943076424.88, 1080638279.276, -1822942858.279, 921696868.697, -1705494402.609, 1033827478.825, 1087424522.814, 619388754.654, 1902384790.202, 110955331.419, 915937404.775, -679189478.166, -2023970631.126],[-17572822.29, 1913493029.539, -1890777055.583, 1711552274.027, 1209157635.929, 1896062296.176, 1277774191.762, 1883362614.871, -1257246541.64, -4088891.096, -1875250679.914, -351446152.8, -720302003.095, 158132945.801, -1783503683.93, 555973331.605, -1408479419.496],[600569519.337, -552769631.668, 691213396.476, -288686405.968, -1103488668.661, 431268831.276, -1695767850.764, 992265759.682, 694305993.902, -795916892.872, 1534543694.537, 1378234755.99, 1929194162.101, 1176211586.854, 1204700523.021, -1895768737.672, -440197350.616],[-1653501239.454, 403751057.681, 1713906906.082, -588022053.094, -706727462.886, -1765357521.707, 50419558.486, 773498835.135, -1326719273.361, 1544386352.194, -355127249.76, 918392286.906, -2095152923.4, 689643483.895, -99865433.873, 578822797.78, -976726285.58],[-577125434.162, -68582362.908, -1663577192.199, -888289506.151, -1530007369.437, -1881819162.227, 1544570855.145, 712344041.686, 1835472271.993, -1873565596.984, -568579915.001, -2046623169.463, -1674650627.429, 145969605.911, -1249685067.707, -909831188.519, -1596655146.905],[-685303693.916, 466437123.667, 972175990.24, 697760628.168, -833902116.232, -777275135.3, 260135979.801, -502031452.566, -1309937850.047, -446887844.783, 166735814.737, 427889004.77, -1966444613.663, -1038675205.419, -57607878.875, -1799034480.218, 1530823622.928],[67514518.33, 1657081775.261, -1422462687.788, 1028696144.559, 1843110497.913, -640359586.595, -1649595414.044, -2025502657.475, -1433228213.3, -1136675011.87, -1038181302.748, 1095843449.654, 1718062121.441, 2075533355.994, -631626687.594, -1628383537.753, -183432086.418],[-1234206198.174, -1269675202.426, 1996359239.294, 1338334842.329, 300918637.917, 1719833391.528, -724681966.446, -1797455515.879, 463093659.153, -1434211926.079, -2130782530.501, 1262280222.71, -896682037.149, -182520175.891, -68163662.667, 237441714.113, -570275824.76],[-994495306.668, -439741113.055, -197582742.029, -806265974.72, 529334236.962, -797151223.654, 1613450438.552, 1042825586.342, -243264491.694, 1658365342.449, -1646698161.664, -1915408753.916, -1171236543.901, -1687364025.611, 1353273071.66, -1598092245.962, 1532564464.407],[-1555669128.816, -1085623851.204, -201921404.927, -1042347952.336, 1615007557.634, -1304072080.302, -1184373004.51, -1124172886.242, -12415280.476, -225104415.012, 370184506.094, -1436506863.038, -2102093559.771, -1836801375.682, -276412332.894, 733622560.043, -1668118568.706],[-198164974.468, -1735120596.524, 609965590.162, 867325707.029, 699288539.837, -1288309185.416, -2023926140.882, 147231408.106, 1893528139.983, -940546413.539, 883208142.886, -946999364.672, -284085181.442, -20127349.943, 1684514130.826, -1969576984.086, -542193148.37],[-685843054.983, -854425821.428, -2052145381.293, 493837664.86, -574560485.369, 48489755.452, -2102380589.136, 477499204.429, 154358482.543, 634579256.067, -1903399873.633, -697424031.929, -747973380.442, 2094492008.286, -1744233873.213, -1682301269.088, -1775016281.302],[1532412652.449, 228031177.772, -1356528893.779, -1015360002.571, -669682323.281, 912718957.639, 746624611.505, -1788876662.748, -712637560.776, 783761667.281, -1012804214.971, -1369764031.139, 1326866486.515, 709224467.435, -1119333154.934, 1024427075.415, -503892424.98],[-403849018.56, -1067144922.947, 1097511755.818, -1518634210.5, 769100560.6, -1045605579.542, -1323621709.834, 1322140704.969, -305538489.541, 283917696.638, 2047750891.807, -1470567599.561, 477638515.599, 643277919.698, -1978113813.939, -1044591102.488, -1587467061.626],[-2115971542.527, 1909629568.636, 2099577057.11, -1070446404.851, 16656869.867, -1923998538.452, 61993645.732, -278028017.637, 1008661174.311, -878414417.854, 344675984.333, -466531695.999, -291417820.132, 1948606883.589, 738031054.234, -1186872291.576, 1194908543.284],[922208977.561, -1516702838.739, -1796303617.89, 1494991152.45, 1865643716.089, -336025825.38, -1681270244.202, -1777715443.392, -590741954.508, -2038510798.951, 1311224077.287, -851282058.747, 349519155.1, -52435464.65, -129347177.429, 1751667408.746, -376786819.94]]"
values_5,9,"[[-1691291841.588, 520995925.85, -455467533.387, 1920728228.869, -113220885.686, -1217509262.162, -1719862698.989, 880169937.856, -1632365177.479],[1567151540.487, 277580396.702, 1862275104.819, -1481384539.361, -762164197.646, 814454542.406, 1045257248.242, 1080921824.633, -1167626042.089],[2018611330.102, -1070747506.045, -1728055397.994, 186110280.659, 1693559389.326, -466268311.407, 463545232.104, 829942178.766, -1269541697.915],[-1903737352.789, 194116894.104, 2080858126.581, -36076005.8, 1432602899.362, 1309931672.638, -479929652.618, -918955309.671, -1973792456.847],[-1537483664.08, 1519928958.836, -1190184690.169, -2099808659.633, -746041205.71, 818418974.715, 156452406.539, 377465681.154, -98713522.472],[483682469.476, 1978378807.956, -1575179075.913, -1318567113.465, 278504521.653, -399214667.514, -1924625868.77, 423777079.122, 889843993.627],[1421365068.386, -186872003.488, 956137599.784, 538986121.113, -1562059127.71, 457037824.673, -1249508154.37, 1768498611.797, -671196145.612],[-120211345.882, -510233008.492, -835346603.285, -948019427.083, -811443583.024, 1220746145.789, -1976490337.894, 894503580.014, 1047793402.218],[-556932482.581, -833883721.845, 1260757846.26, 1666999072.104, 714915117.403, 81735999.87, -1954793264.03, -424285625.859, -533977114.11]]"
values_40,3,"[[971057138.089, -690067003.616, 463003467.657],[-1444343473.27, 173040795.65, 1945498164.669],[-1195723133.817, 1216912635.837, -780327486.4]]"
values_70,6,"[[112294100.742, 102623773.519, 594483320.648, 1103806756.367, 1337427322.525, -460906166.795],[431674741.555, -1998797255.166, -1832527143.019, 1813705617.255, 803276197.16, 942459596.779],[-1086173046.975, -1910376512.238, 392137524.623, 561170925.302, -1025654598.665, -641486833.626],[223976922.607, 2010942245.728, -271404362.688, -1530515029.945, 1629853814.781, 57547353.409],[808636689.417, -1717855376.631, -1851852901.157, -1614859922.872, -2032183822.653, -1757605486.477],[-1691978165.062, -574922245.946, -1982902874.607, -1378263630.06, 1168663020.324, -1199948413.277]]"
values_23,9,"[[305407009.317, -841428003.59, 1834470067.53, 1622211282.561, -1450068818.046, 309894746.207, 1539685219.814, -2059017811.732, 1154081791.713],[-570859596.528, -1339528164.982, -1102954948.36, -29654671.926, -1899317968.861, -331860244.535, 1581074192.869, 2019380992.338, -1551451430.895],[-2107511033.035, 148587759.437, 1126494558.047, -613426392.382, 2057824293.449, -576561769.48, -1639901196.944, -180047831.06, 1303091757.02],[-2041719554.036, -373477394.662, -120825769.223, 1846444577.493, -1851136058.226, 101929168.976, -1656540031.969, 45227129.24, 1978669887.301],[268035320.142, -128122244.458, -1718284160.275, -2132573166.915, -1275584558.578, 1416917852.849, -1661346082.021, 3718422.113, -656570461.171],[1278999333.339, -332697711.107, -229104194.19, -528097316.24, 1049383934.233, 2075600474.225, 1681948203.338, 815010897.95, -19882271.961],[1214087998.232, 1118196373.386, -1762701468.403, 1971892079.465, -2047948681.028, -1812937450.789, -31083715.777, 1795538940.093, -2070931134.059],[-879904507.636, 1319904663.823, -1113450755.655, -1995590172.707, 1415088787.04, 1163538147.784, 1143630282.501, -1080269995.94, 531936689.324],[1384423799.384, 824191932.258, -853576638.675, 1047732258.414, 168108820.44, 1476680882.315, -1624573198.144, 502602190.149, 80469172.642]]"
values_72,3,"[[1817266143.959, 1548182518.907, -510310336.233],[122660429.76, 78123736.315, 1332510109.946],[1325951274.621, 1019832293.196, -1111655737.675]]"
