inputName,size
11,3
19,8
12,11
38,25
81,8
5,32
40,23
70,32
23,26
72,7
79,30
78,6
87,18
6,27
68,16
69,15
1,29
45,27
33,25
15,29
93,15
24,7
25,11
26,9
48,8
71,24
76,10
7,4
50,3
22,15
4,27
32,5
77,4
91,27
42,7
13,11
41,13
55,10
31,29
66,24
65,7
62,3
21,24
95,20
84,2
58,23
64,19
83,24
94,17
0,25
99,17
96,17
67,32
61,20
43,27
2,20
54,26
30,10
59,28
85,27
74,24
90,28
18,12
52,26
44,19
17,10
36,24
49,22
86,7
37,5
56,14
63,16
35,20
97,27
75,21
57,32
88,6
10,14
53,18
8,5
39,9
47,16
60,13
89,12
51,20
14,24
28,3
16,2
34,8
82,25
46,11
27,17
20,9
9,2
92,30
3,2
98,9
29,11
80,22
73,9
