inputName,size
11,27
19,27
12,31
38,4
81,14
5,6
40,30
70,19
23,29
72,21
79,4
78,4
87,9
6,32
68,15
69,13
1,16
45,9
33,13
15,7
93,12
24,7
25,23
26,5
48,8
71,13
76,32
7,31
50,2
22,22
4,17
32,19
77,17
91,31
42,17
13,14
41,17
55,19
31,14
66,16
65,32
62,3
21,18
95,23
84,23
58,21
64,28
83,9
94,2
0,26
99,6
96,28
67,23
61,27
43,15
2,15
54,25
30,2
59,22
85,22
74,11
90,8
18,19
52,3
44,21
17,21
36,14
49,17
86,2
37,5
56,11
63,14
35,2
97,29
75,28
57,30
88,28
10,7
53,10
8,16
39,22
47,20
60,29
89,14
51,6
14,22
28,3
16,30
34,5
82,28
46,13
27,22
20,6
9,29
92,9
3,19
98,20
29,20
80,14
73,32
