inputName,size
11,4
19,10
12,11
38,21
81,23
5,18
40,14
70,4
23,3
72,19
79,18
78,10
87,24
6,10
68,4
69,6
1,26
45,16
33,30
15,13
93,3
24,22
25,27
26,28
48,30
71,11
76,15
7,11
50,4
22,26
4,7
32,10
77,10
91,30
42,18
13,24
41,20
55,25
31,2
66,11
65,7
62,21
21,7
95,5
84,13
58,22
64,24
83,12
94,27
0,15
99,2
96,24
67,30
61,11
43,12
2,19
54,21
30,7
59,2
85,5
74,10
90,6
18,20
52,11
44,19
17,18
36,2
49,27
86,10
37,30
56,29
63,27
35,30
97,6
75,26
57,2
88,14
10,30
53,4
8,21
39,5
47,4
60,30
89,23
51,10
14,22
28,9
16,5
34,10
82,7
46,10
27,14
20,20
9,10
92,27
3,12
98,26
29,24
80,2
73,26
