inputName,size
11,21
19,21
12,21
38,23
81,30
5,30
40,6
70,13
23,12
72,13
79,13
78,13
87,30
6,30
68,24
69,24
1,30
45,6
33,23
15,21
93,27
24,12
25,12
26,12
48,6
71,13
76,13
7,30
50,32
22,12
4,30
32,23
77,13
91,27
42,6
13,21
41,6
55,32
31,23
66,24
65,24
62,24
21,12
95,27
84,30
58,32
64,24
83,30
94,27
0,30
99,27
96,27
67,24
61,24
43,6
2,30
54,32
30,23
59,32
85,30
74,13
90,27
18,21
52,32
44,6
17,21
36,23
49,6
86,30
37,23
56,32
63,24
35,23
97,27
75,13
57,32
88,30
10,21
53,32
8,30
39,23
47,6
60,24
89,30
51,32
14,21
28,12
16,21
34,23
82,30
46,6
27,12
20,12
9,30
92,27
3,30
98,27
29,12
80,30
73,13
