inputName,size,a[size]
values_11,4,"{-1361240490.449, 1475852118.86, 1088911121.771, -1094484802.005"
values_19,27,"{-325650019.403, 397428126.682, 227982969.91, -1213452282.233, -1685114469.286, -1545272861.289, 1002936322.822, -1060305092.612, -1247697676.796, 828005016.45, 2056103390.091, -1572573658.956, -938285940.056, 27097817.041, -1049426082.932, -382595051.867, 1672495725.102, 378136696.657, 317078950.239, 1493540509.67, 672029155.214, -667109237.592, 1626476669.865, 1633427542.278, 1588716839.708, -159495269.944, -1887101786.164"
values_12,19,"{-1191222013.894, -675196287.027, 784059198.981, 502956922.479, 1028906363.853, 2036023766.178, 1550300448.021, -1013785327.169, -1668065122.302, 1443503235.942, -1858380912.824, -1858784777.883, -377927558.889, 326798434.382, -1711599985.212, -782351602.607, 2097624385.426, -1558895362.329, 1267658890.512"
values_38,11,"{-700027369.429, -85714498.095, 1509100246.364, -1071058894.847, -354052840.269, 1025378310.67, 1028668991.451, 207637874.242, 1572243750.015, 1776868812.125, 999698481.929"
values_81,23,"{-251171635.411, -511259377.369, -671362612.87, 155309888.573, 1636724695.689, 17912011.645, -1028654816.277, 597353042.754, -1587891294.197, -1191170214.151, 784327180.945, 1257432413.208, -293463371.282, -725545089.603, -716738286.34, -1672368245.409, 1285047268.457, -2034906780.67, -584120970.769, 386002800.736, -442764137.424, 1732775246.424, 323850702.4"
values_5,24,"{-1800412942.444, -41482534.996, 1604873706.94, -1893147301.183, -1008656135.9, 145792545.373, -1571419220.226, -1935962239.141, -1375023100.694, -1061459520.137, -1011940320.615, 2136008029.398, 1338159639.595, -519099829.617, 1979877331.001, -2081320540.58, 292946724.533, -2125271368.819, 1155842507.603, 11166272.403, -1783025509.787, -991770891.422, -810002848.027, -2023568884.801"
values_40,26,"{363486430.653, 1031138075.419, 762728035.983, 1461139671.269, -1696659665.045, -411445240.278, 1013682384.453, -2058156686.923, -236131989.232, 1185703361.53, 1017431541.464, -2104200989.972, 2127037085.41, -965282321.418, 1961622848.145, 1262231819.929, 759017253.857, -1549962245.676, -712070736.213, 591460145.712, -1424405638.404, 151773627.451, -602605227.418, 1478013784.659, 45613626.324, 462185868.439"
values_70,8,"{-382099775.575, -1356286892.093, 56207550.557, -135984462.181, -108133675.371, 44467359.977, 2062063314.647, 767151605.597"
values_23,22,"{-1725484137.603, 1087210427.845, 56989533.065, 1660287041.66, 547062352.831, -1991885303.985, 1368599598.491, 1067017469.487, 353517050.656, -1762150370.249, -988310352.584, 463705586.527, -508218485.802, -1463542030.996, -1643847885.913, -1334746440.283, 977466492.762, 578190418.553, -386817982.162, 1269797878.603, 1902479021.309, 2002583501.509"
values_72,18,"{-86061698.595, 1289279756.705, 1867376785.598, 499094012.463, 1327111169.576, -1361915403.236, -1665835450.673, -483352321.876, -59047738.256, -1164475215.701, 1654058681.738, 739993602.657, -140082618.631, 959365349.833, -1877583377.475, 523443059.883, 491131882.701, 300308323.305"
values_79,22,"{1671204495.358, 1245068017.932, 157430532.195, -710032165.433, 1751582486.636, 1845580056.087, 2008914548.24, 365944132.742, -671567263.795, 436603551.328, 1749179222.34, -1180881526.183, -1620880362.861, 196018253.717, 20578655.366, -732726409.915, 69407107.356, -812902284.318, -512922735.932, 1291582331.419, 1144522649.228, -71923944.789"
values_78,11,"{-81829622.954, -1111492179.48, 1104018443.875, 1392925580.415, 1691294181.47, 187057599.412, 1175177201.996, -673375172.815, 1426235781.834, -1525679268.206, 2094784724.043"
values_87,23,"{1880160252.827, 1722274820.512, -747605687.68, 1293965692.686, -675956384.931, -1231095464.306, 1460631375.859, 191770581.722, 352627046.713, 1059365256.512, 1617827560.597, 1645249440.533, 1406529664.246, -1874560951.501, -385150231.912, 74289611.683, -1804622447.471, -371711739.124, -1849694701.202, 2114363778.973, 762193775.683, 1391426515.709, 975487324.051"
values_6,28,"{-1061970489.528, -1149248820.465, -1490158090.707, 2102621695.891, 717224856.46, 2113162082.041, 8174858.933, -475362253.285, 2090437854.302, -1782084852.304, -1527168106.873, 719940185.456, -1478783280.591, -1301076070.59, -583678085.645, 684764149.252, 1370519775.881, -831511324.748, 788685933.277, -440517501.925, 1453067349.1, -1310036270.069, -1513882879.938, 597252913.918, 1718241893.55, 1306741306.775, -1718156006.233, 1446690663.192"
