inputName,n
11,26
19,26
12,26
38,13
81,18
5,16
40,13
70,8
23,13
72,8
79,8
78,8
87,18
6,16
68,25
69,25
1,16
45,13
33,13
15,26
93,22
24,13
25,13
26,13
48,13
71,8
76,8
7,16
50,19
22,13
4,16
32,13
77,8
91,22
42,13
13,26
41,13
55,19
31,13
66,25
65,25
62,25
21,13
95,22
84,18
58,19
64,25
83,18
94,22
0,16
99,22
96,22
67,25
61,25
43,13
2,16
54,19
30,13
59,19
85,18
74,8
90,22
18,26
52,19
44,13
17,26
36,13
49,13
86,18
37,13
56,19
63,25
35,13
97,22
75,8
57,19
88,18
10,26
53,19
8,16
39,13
47,13
60,25
89,18
51,19
14,26
28,13
16,26
34,13
82,18
46,13
27,13
20,13
9,16
92,22
3,16
98,22
29,13
80,18
73,8
