inputName,size
11,2
19,12
12,13
38,27
81,20
5,28
40,4
70,11
23,7
72,18
79,8
78,26
87,23
6,9
68,18
69,24
1,22
45,22
33,24
15,18
93,11
24,18
25,9
26,20
48,10
71,21
76,3
7,12
50,9
22,32
4,11
32,14
77,29
91,5
42,25
13,2
41,11
55,19
31,21
66,5
65,9
62,6
21,12
95,21
84,29
58,31
64,19
83,15
94,22
0,6
99,18
96,4
67,27
61,3
43,22
2,8
54,28
30,3
59,13
85,19
74,11
90,17
18,31
52,6
44,8
17,28
36,13
49,21
86,19
37,11
56,18
63,18
35,16
97,19
75,18
57,7
88,18
10,4
53,31
8,23
39,12
47,6
60,26
89,14
51,3
14,12
28,27
16,27
34,3
82,28
46,29
27,31
20,5
9,14
92,20
3,7
98,18
29,24
80,27
73,2
