inputName,size
11,23
19,9
12,11
38,28
81,17
5,25
40,16
70,15
23,12
72,19
79,7
78,27
87,18
6,4
68,3
69,32
1,27
45,29
33,9
15,3
93,19
24,32
25,10
26,15
48,7
71,4
76,29
7,23
50,10
22,22
4,30
32,2
77,11
91,23
42,26
13,22
41,32
55,15
31,11
66,12
65,2
62,10
21,5
95,17
84,2
58,28
64,10
83,2
94,27
0,17
99,4
96,10
67,29
61,21
43,7
2,6
54,20
30,19
59,28
85,25
74,6
90,32
18,5
52,8
44,2
17,16
36,24
49,24
86,24
37,15
56,28
63,6
35,11
97,27
75,30
57,20
88,30
10,2
53,29
8,26
39,15
47,10
60,13
89,7
51,27
14,27
28,12
16,30
34,14
82,3
46,29
27,4
20,32
9,10
92,15
3,18
98,22
29,13
80,20
73,16
