inputName,size
11,31
19,10
12,28
38,4
81,27
5,23
40,15
70,21
23,18
72,15
79,14
78,7
87,31
6,30
68,32
69,30
1,12
45,16
33,23
15,29
93,12
24,8
25,19
26,29
48,26
71,7
76,24
7,14
50,7
22,20
4,5
32,13
77,32
91,21
42,4
13,14
41,13
55,15
31,28
66,21
65,26
62,31
21,18
95,3
84,31
58,25
64,14
83,28
94,5
0,8
99,20
96,23
67,30
61,17
43,28
2,2
54,24
30,31
59,11
85,18
74,9
90,31
18,2
52,20
44,27
17,23
36,24
49,2
86,25
37,31
56,13
63,13
35,21
97,16
75,8
57,24
88,18
10,19
53,19
8,25
39,30
47,28
60,15
89,12
51,28
14,19
28,26
16,9
34,16
82,12
46,17
27,22
20,10
9,32
92,25
3,12
98,12
29,15
80,16
73,14
