inputName,size,a[size]
values_11,9,"{8428216613069152239, 1589150144185144107, -8254473698320407209, 6765911066661064748, -8866900345122272080, -84330210309963453, 5814673541330856794, 7538836712341908588, -968949337744303113"
values_19,15,"{-8687031793310946661, -4294152090713395673, 4368922553366744232, -5328075859048636231, -8585951917477572970, -2098523240689926220, -2449453107227864829, -3336631047129192600, 6132611193613600655, -3985234841786291125, -3317237848000410248, -3394409540848961763, 7994026370442017215, 3084233064435685686, -5179024371710423567"
values_12,18,"{4749468419892152778, 6710663245034197359, -8867553763247613791, -2395528166874966843, -6581540272760981005, -7405601170916409465, -1351816882746289601, 5498366747081736345, 1398774269823993887, 7483645489315948640, -8016351629820803215, -3744047095509001696, 6346741188476386899, 1189040091959074540, 8229891560462278264, -5044419803562107648, 4758334868415490034, -148573315020083691"
values_38,7,"{-6988111066337309291, -4827717322563934092, -2961794959848378565, -1987095652135511706, -3942618334703971702, -4490356530300160387, 4985888609711035056"
values_81,9,"{869536936567285044, -5338891964297360248, 7547301020507906025, -7058363533511516924, 5149241215999352505, 7390854535915901782, 4978523704268133946, 8528169027261789780, -7845530453712602364"
values_5,15,"{2859468504441913976, 168641804122566532, -1005141310767888485, -6784974427268668434, 1205610979198174363, -8953719569008731928, -2387706394397213315, 3375512037077230639, 5677396247755274041, -7183079998736709293, 6460579141916423043, -4766822366767728370, 8480727826951228002, -1967268700236963350, 7285126864441772703"
values_40,14,"{5288305903325362497, 678829776484806060, -5101626364255829346, 3928740797105887662, 1410347891535966410, -1537055118493446707, -4346409205644428406, 7898154136554769003, -6803002785421869168, -1893067881364896392, -1487715608399283774, 1511831086122708742, 1038658894489072626, 5987918168484179192"
values_70,30,"{-6445408919608544704, -4929591480402640712, -6821503573470191016, 5536991012960659717, -2891142804474511127, -4077078147425764500, -3454928864305054434, 4723931958856802408, 7294711434357863179, -1998981705025080891, -221906117057771204, -2650314330198871937, -3518665114014867357, -9081532125361162790, 4955477362805181684, 2878704816726248730, -7569529104921672323, -7105281984976990679, -4833728400838077983, 8397838584240413245, -3898581153829494983, 505277110141472631, 8373605392218886333, -5553986693373419454, 7363311786772427947, 5584041193498096139, 7523882922139730273, 796730773387594545, -2964017786807853525, -6193667180600951644"
values_23,7,"{1850218260955369157, 5177659047521897640, -6578954476321462802, 323753859658638678, -2780013491293867635, 2052676510749431899, 9085072787444820179"
values_72,30,"{7764687001315888946, -8279803354820250968, 1669045427595230053, -4408949237877837143, -4886456086628059971, -4534574995543273678, 8011510242196362714, -8319558825945589113, -8294749811445171881, 7747068937943530097, -8117802142273926137, -324780205956240789, -460495339420057431, 1088549741182145465, -5715042032737444710, 6561016210124092993, -8366854244079806934, -2306029498553910644, 7418171532634406936, -4756301046784118075, 968566428629110480, -8919236435668569420, 7854277959678302005, 1982272561931731245, -4606133744984340292, 980247548784384051, 391928773828444028, -6206529631711955866, 1399314846624262382, 8953437344737170076"
values_79,9,"{-6484827667317413682, -2246973749397653479, -7266405380355248215, -2862330430375407930, -160120211788012390, -4104789793294310808, -2217360893792422583, -9204530006519309092, -3949654566531134021"
values_78,25,"{-5210080645473501717, -1865422543952412347, 2002102730538056436, -1882198140131193883, -1342825692584856791, 6575483455838110826, -4275089242473342099, 1001424402232971942, 5602197884432304401, -107422856110945161, -6560569531195922091, -1076506300165771960, 725075811048479491, 7530208011483765867, -3677236298352232480, -8681214190273677759, -2168909742120661517, 8813466238161176609, -7949636530963727024, -7761401682155025118, 4999418228956114842, -2324675291246668007, 9115356616963535805, 2641834270426468572, -7169495605736207593"
values_87,6,"{7293973850027387215, 3498726858495453195, -4939950202374625733, 6366328979499954314, -5870682310440857970, -3586394854744381646"
values_6,7,"{7885844357096792988, -7572369079366175860, -1236460519088247450, 298585176453136589, 5959556754487086453, -353209617767024624, 1860915567366079773"
values_68,6,"{3190171405875520634, -7573172755840909712, 2089667906258644671, -1208400780978936576, 8182024412216683752, 4666763771844936191"
values_69,22,"{252397384809251126, 5107356837996452978, -2319190616634686521, 5990167876979070027, 8631691712412476281, 8801267350593392926, -3710756374509604586, -4637569741211590717, 8531321759234229195, 1483666027794822288, -7069624854010014807, 409472471719327530, -8880051840928881067, 5997593374173934270, -8661705132343904638, 2354616045410672160, 413273582075342644, 6274161222736555174, -5257016447665765124, -3427050552788760352, -1465990927722839289, -7474293074508739854"
values_1,29,"{7873938544736615302, -8995855145265307246, -2433219936892311121, 19436145105980662, -4374824225642203348, 1222003581634559252, 3416257643275120111, -537714564823890200, -5336819761008273531, 2271670129353882114, -7362000673467216077, -5335380187622430930, -667010203040933797, -700195783485278489, -1373229293210014481, 6380874326389860689, -684498320799223002, 1571078532220734058, 4550898405634022321, -1929712136554138331, 1046281924721926147, 900384946509484138, 6736473732257214134, -5173875921465313145, 4974424113810331287, 9144696775350738404, -8323318899951067953, 1178160608464071027, 555949334492937600"
values_45,22,"{1369971236963611103, -3600089765868118095, 1796405225614687847, 6728235747758387588, -4942408170811958671, -1169622905690101117, 5512241076648436304, 659927991647280139, -1109078295949952695, 7205292455597151424, 5267681431586515085, 2870114193476311985, -6789155996335079189, -4624356313358866892, 4513687863470772394, 1629628547278887026, 2534666752651525789, 8488073238535726154, -5507184519601901022, 5383501371849676798, -8439400632530106294, -3965310528799105427"
values_33,4,"{-6538520716624160688, -6513732604252225956, 244442995712175815, 7512541536516573935"
values_15,3,"{2306354336715847431, 5521975510047457802, -6639274139508742605"
values_93,3,"{7126914731847354631, -527412540964500750, -311362351892855964"
values_24,30,"{-562965234656336748, 3935075475600400434, 4960151806980389639, 7030534428692966820, -9071214317994048149, 8568871348664616422, 6547850486170160965, -3710635958774338168, -3266076985776980307, 926332699464363316, 3137873879114352162, 4446872655113931599, -5134506187997377819, 3089451282472723815, 6692507713617229836, -1503529387249966984, 4243300788727511899, 1378129756333404525, -5449601031194659435, -4364152073336803725, 7614188778133655187, 901596047597515673, -8313271199570861001, -7008859238151052594, 5613378278524851968, 6483324059061577703, -4666203530337140566, -1622865292339535664, 629505262796674955, -8899449071763664504"
values_25,5,"{7302075119492721096, 3117963341574246553, -7819617169812159855, 7307510157443187942, 5456323659180720994"
