inputName,size,a[size]
values_11,11,"{-18, -97, -53, -12, 39, -115, 41, -98, 9, -107, 37"
values_19,15,"{123, 37, 46, 69, -33, -9, 20, 62, -127, 25, -32, 43, -84, 30, -81"
values_12,13,"{-18, 39, -26, -7, -122, -23, -67, -109, -70, -89, -90, 53, -44"
values_38,24,"{3, 49, 49, -50, -12, 122, 67, 110, -11, -83, -57, -114, 40, 79, -17, 58, 125, -28, -53, 15, 1, 69, -88, -72"
values_81,8,"{-20, -76, 95, -96, 20, 18, -13, -35"
values_5,32,"{-23, -30, 81, -120, -16, 101, -62, -7, 30, -69, 113, 12, 56, 71, 2, -82, -40, -126, 5, 36, -78, 69, 126, -42, 108, -64, 87, 39, 101, -30, 95, 37"
values_40,19,"{82, -91, 80, 109, 8, 23, 118, -114, 37, -38, 38, -6, 70, 80, 83, 99, -80, -82, -5"
values_70,24,"{-42, -102, -104, -7, 123, -29, 48, -83, -47, 124, 119, 112, 15, -124, 64, 53, 58, -78, 74, -51, 27, 15, 74, 7"
values_23,5,"{4, 87, -9, -123, -66"
values_72,20,"{120, 19, 50, -76, 77, -109, -48, -120, -94, -82, 81, -26, -63, 18, 113, -92, 47, 52, -47, -74"
values_79,18,"{114, 118, 72, 59, 93, -108, -88, -63, -8, -61, 95, 24, 2, -1, -44, -17, 99, -128"
values_78,11,"{-42, 69, -79, 74, -14, -103, 106, 22, 44, 37, -90"
values_87,11,"{49, -3, 11, -114, -48, -50, -67, -48, -104, 119, 19"
values_6,12,"{-86, 93, -31, 77, -109, -23, 124, -45, -72, 81, -84, 103"
values_68,29,"{-9, -60, 65, -52, 87, 52, 73, 54, -38, -99, -76, 102, -82, -106, 40, -94, 17, -114, -75, 35, -25, -88, -55, 65, 15, -110, 2, 118, -82"
values_69,10,"{-62, -85, 88, -21, -19, 46, 43, -49, 93, -35"
values_1,21,"{-104, 54, 47, -70, 16, 65, 93, 94, 107, -58, 56, -102, -107, -3, 70, -10, -41, -48, -48, 18, 48"
values_45,32,"{-21, -20, 106, -80, -128, -73, -2, -66, -16, 72, -15, -52, 15, 5, -67, 117, 6, -58, 1, -48, 127, -96, -34, -85, -1, 37, 75, -119, 99, 86, -24, 72"
values_33,30,"{48, -13, 90, 79, -46, 89, -122, 26, 45, -45, -19, 110, 98, 58, 125, -84, 10, 56, 78, 125, -102, 32, -114, -33, -112, 87, 111, -17, -63, -78"
values_15,12,"{-97, -24, 80, -68, 20, -33, -102, -71, 51, -85, -34, -81"
values_93,24,"{-9, -26, -10, -101, -34, 34, -112, -54, -70, 11, 86, 98, -42, -27, 14, -118, 126, 71, -103, 12, -46, 19, -86, 87"
values_24,22,"{-76, 24, 73, 58, 105, 75, -61, 49, 34, -83, -84, 43, -79, 37, -24, 26, 91, 40, -31, 84, -100, 49"
values_25,2,"{96, 100"
values_26,8,"{-54, -84, 83, 112, -98, -52, 80, 18"
values_48,5,"{17, 102, -69, 24, 7"
values_71,3,"{16, -67, -24"
values_76,19,"{20, 117, 90, -68, 72, 64, -87, -83, 26, -32, -47, -5, -4, -3, 95, -72, -124, 72, 19"
values_7,22,"{-38, -116, 107, -96, 29, 104, 80, 10, -25, 44, -35, -4, -51, -118, -37, -71, 47, -104, 56, 33, 113, -77"
values_50,32,"{63, 56, 79, -101, -87, 113, -10, -127, 4, -106, -18, -75, 106, -2, -82, 91, 85, 9, -43, 46, 22, 46, 72, 45, -4, 37, 88, 74, 3, 108, -3, 47"
values_22,32,"{-76, 73, 21, -38, 38, 115, -9, 89, -116, 92, 10, -5, 106, 117, -20, -45, -103, -124, 118, -54, -29, -77, 124, 12, 62, -56, -99, 55, 36, -110, -49, 39"
values_4,28,"{-117, -90, 54, 56, -33, 115, 4, 45, -123, -17, 126, 4, -32, 34, 31, -4, -10, -50, -62, 78, 52, 125, -36, 49, 109, 50, -70, 89"
values_32,22,"{16, -70, -124, 83, -41, -11, -42, 53, 62, -121, 18, -104, -19, -110, -5, -39, 79, -93, 108, -68, -30, 120"
values_77,28,"{-11, 110, 121, -25, 116, 98, -68, -44, 99, -92, 9, 53, -14, 56, -38, 37, -28, -86, -57, 119, -39, -17, -19, -82, -68, 120, 60, -43"
values_91,22,"{-92, 49, -57, 4, -16, -52, 79, -88, 25, -55, 113, -41, -84, -62, 22, -89, 82, -5, 58, 112, 75, -10"
values_42,26,"{96, 69, 43, -91, 29, 42, 47, 45, -4, 61, -109, 17, -108, 110, -73, -23, -76, -6, 54, -3, -78, -27, -27, -52, 60, -35"
values_13,28,"{-31, -106, 28, -80, 41, 13, 88, -82, 25, 6, -91, 71, 68, 123, -109, -123, -8, -88, -37, -42, -104, -31, -29, 78, -95, -107, -90, -52"
values_41,27,"{-24, 113, -112, -101, -33, 32, -7, -75, 38, -122, 28, -115, 5, 6, -23, -56, 115, 92, 58, 86, -45, -21, -54, 77, 16, 74, 50"
values_55,30,"{90, -122, -101, -120, 77, -107, 6, 108, -61, -80, 0, 116, -53, 5, 93, -58, 43, -21, 10, -12, 97, 118, -14, 21, 25, -54, -79, 45, 96, 56"
values_31,25,"{71, -106, 69, 24, 126, -65, -113, 34, 11, -102, 97, 74, 62, -54, -38, -52, 109, 42, 45, 110, 57, 102, 77, -23, -27"
values_66,8,"{69, 123, -55, -39, 28, 66, -90, 79"
values_65,16,"{112, -29, -47, 86, -110, -9, -127, 11, 22, -40, -92, 28, -69, -110, -108, 89"
values_62,29,"{89, 30, 41, 96, 102, 5, 120, -117, -49, -33, -114, -70, 53, -122, -107, -13, 74, -41, 47, -118, -17, 70, 41, 80, -69, -8, -119, -127, -67"
values_21,30,"{8, -68, 18, 103, 12, -94, -115, 15, 102, -85, 4, 65, 45, 35, -4, -113, 61, -119, -37, -77, -113, 37, 100, 77, -122, 84, 15, -8, 34, -118"
values_95,20,"{-102, 53, -20, -42, -2, -9, 50, -93, -123, -10, -41, 66, 92, 38, -53, -115, -23, 55, -64, -79"
values_84,31,"{58, 36, -57, 68, -58, -106, 35, 125, -120, 36, -125, -84, -50, -127, 63, -75, -40, -17, 71, -109, -13, 111, 60, -109, 99, -10, -49, -88, -103, 100, -29"
values_58,15,"{-122, -14, 80, -17, 56, 93, -101, 68, -68, 14, 10, 60, 10, 25, 27"
values_64,13,"{-25, -45, 89, -28, -106, -27, -114, 90, 65, -79, -126, -50, -6"
values_83,16,"{90, -120, -91, 110, -122, -45, 82, -16, 69, -99, 20, -42, 53, 1, -90, 102"
values_94,17,"{26, -87, -53, -47, -94, -32, 43, -62, 16, 66, -88, -38, -3, 81, -28, -94, -99"
values_0,15,"{2, 110, -41, 46, 17, 2, -50, -60, -83, 28, -4, -11, -40, 99, -82"
values_99,11,"{-64, 92, -110, 27, 105, 13, 50, -22, -7, 95, -41"
values_96,25,"{42, 45, 81, -20, -22, -90, 72, -126, 15, -89, -95, 109, 67, 103, -102, -86, -126, -63, -128, 28, -18, -67, 59, -16, -31"
values_67,27,"{-77, -124, -46, -108, -5, -96, 6, -12, 92, 20, 95, 102, -67, 68, -127, -60, -54, -11, -93, 80, -98, -41, 21, 36, 97, 79, 123"
values_61,9,"{-50, -71, 16, -66, -128, -69, -71, -57, 12"
values_43,4,"{-35, 41, 86, 18"
values_2,4,"{62, -67, 71, -57"
values_54,26,"{-45, 120, 99, -100, -16, 82, 10, -124, -17, 34, -127, 121, -9, -14, 107, 25, 6, 4, 95, -118, -117, 59, 42, 59, 63, 62"
