inputName,size
11,14
19,26
12,3
38,9
81,30
5,14
40,4
70,28
23,23
72,14
79,2
78,23
87,31
6,9
68,17
69,14
1,25
45,10
33,22
15,2
93,6
24,12
25,16
26,27
48,12
71,24
76,3
7,15
50,21
22,4
4,6
32,24
77,27
91,32
42,25
13,19
41,8
55,23
31,13
66,31
65,22
62,18
21,15
95,19
84,12
58,7
64,7
83,25
94,24
0,9
99,9
96,24
67,25
61,4
43,17
2,4
54,12
30,10
59,23
85,22
74,2
90,23
18,22
52,2
44,12
17,32
36,14
49,24
86,26
37,15
56,3
63,5
35,25
97,21
75,9
57,16
88,13
10,5
53,29
8,25
39,8
47,25
60,13
89,17
51,30
14,6
28,15
16,9
34,20
82,2
46,25
27,20
20,5
9,5
92,4
3,31
98,3
29,6
80,16
73,15
