inputName,size
11,28
19,28
12,2
38,15
81,4
5,19
40,2
70,25
23,24
72,25
79,6
78,3
87,10
6,27
68,2
69,18
1,4
45,24
33,18
15,20
93,25
24,11
25,25
26,5
48,27
71,4
76,30
7,14
50,4
22,16
4,8
32,17
77,30
91,26
42,9
13,11
41,11
55,26
31,4
66,3
65,3
62,16
21,13
95,2
84,5
58,7
64,19
83,12
94,4
0,21
99,6
96,7
67,4
61,11
43,23
2,24
54,3
30,6
59,22
85,22
74,4
90,23
18,7
52,21
44,28
17,29
36,3
49,26
86,8
37,29
56,14
63,5
35,12
97,28
75,10
57,24
88,28
10,15
53,30
8,23
39,11
47,23
60,18
89,30
51,19
14,15
28,29
16,4
34,23
82,11
46,4
27,22
20,11
9,22
92,5
3,10
98,23
29,11
80,18
73,22
