inputName,size,a[size][size]
values_11,2,"[[1132466335, 1244868969],[-899401263, 731501315]]"
values_19,18,"[[-2015125777, -1002601245, 692235260, 2029390388, 1360519125, -1885872021, 75413554, 1126954315, -1648642766, 70695031, -93516458, 2088468731, -707266240, 2062457636, -867399465, -143613589, -686900912, -1830822082],[982952723, -320495968, 2066564222, -1721713386, 570523327, 1034366634, -1579125059, -148021558, 1473408913, 682229611, -247200592, -2059493224, 1360015569, -573660487, 1576778938, -1313718609, 1402808486, 1801348565],[327593824, 959971097, -244050305, 621625337, 714526800, -298420501, -1038791890, -804936221, -262024289, 192343338, -2099177427, -216247724, 806140640, 1435622057, -743595730, 18155773, 1492354217, -1277543609],[-1630251398, 1573033393, -1101688616, -1051520230, 1199785631, 29116650, 36024272, 218267497, 586301888, -1160048661, 1432606176, 54212893, 792997893, 1449798270, 1533019142, -688012705, 944744085, 699770128],[1438526061, -369779246, 534927951, 774931146, 305979894, -2134409362, -904396589, 724518228, 606432512, -390439465, -1536806716, -700769796, 1248594077, 274788128, -1422860521, 1224358149, 274945680, 147253136],[918770018, -508917547, 1453218214, 147090677, -302471956, -336234083, 1180226245, 2019073902, -1900692431, 1145680657, -1233445190, 121729078, -1212011501, 888821495, -984058629, 293069238, -1793820614, 1069754630],[1457854472, -1566603807, 2045579616, -1859411593, 1590511284, -615094191, 323722388, -115192771, 1801485327, 1840749309, 271682220, -2096864727, 1264292299, -997034777, -363156639, -1351882543, 1333910063, 827070098],[-417204774, 199366908, -1346965699, 1250002572, 1293434607, 1372096172, 1911570501, 845451549, 1883838596, -89171187, -1935826231, -636071863, -477369318, 1074039238, -1948451836, -1270086766, -987873737, 1725763332],[-983957286, -283282279, 1080911798, -1747445729, 1773606444, -301222437, -1548908391, 1317896050, 1321528434, 1723246614, -501220759, 523607318, -1064275756, -1171777684, -1489319666, 1716477424, 1520298790, 1424780078],[628651832, -911764271, -928854329, 1852227154, -1927146255, 2084999565, 1892157109, -988761227, -279577289, -2012814385, 303407690, 1423480680, 1669764304, 1140380527, 1659397248, -1575225437, 382249016, 625499845],[734639858, -736003511, 608418729, 441780600, -1538037586, -1057492414, 673273083, -677521698, 1681835050, 380831088, 27916759, 726855713, -700355127, -2053394887, -1487739334, -638709080, -166067767, -298711835],[1960929608, 511075854, 362673343, 1046692047, 368150485, -1304712095, 101727921, 77630638, -1398588867, -259336028, -1250892145, -1335356022, -341217889, -1557428481, -1332739422, -199683323, 714872043, -287501458],[264515394, -478941670, 1881776901, 238857148, -1328213278, 1462461694, -715845774, -2107386575, -1014659002, 554700379, -379031642, 1972237453, -948414157, -1096451587, -1300884498, 1696019837, -388130431, -770662494],[482715330, 1725908783, 1525942848, 983987092, -1634101525, 1967505267, -1589762405, -145290808, -1798081556, -768902535, -1487336720, -860374891, 644271743, -712744260, 1867634116, -1068423878, 646527624, 64532615],[-637006973, -901537173, 485273810, 1426008338, 814783262, 1513766551, 1633072412, 957152692, 1314675491, 997640870, 1231757821, 2128255970, 1472558506, -2003783421, 1706710579, -1721077851, -704385170, -1423540440],[-1296619433, -530877297, -693995004, -352373278, -2101190889, -918501671, -1660339160, 1458893465, 1400456236, -1492364186, -243361796, 1269776000, 1913884025, -323556510, -1140523171, -873303143, -1920612903, 1131058359],[1191955168, 21308047, -2122373677, -174802750, 698381358, 923241461, -1135458694, -1486936966, 1831770829, -839996377, 2146676179, -234349099, 493793188, 1114169282, -311244601, -1753769244, 566950320, -376162374],[-1336157459, -409899893, -1639556774, -1716138866, 1781313888, -557588981, -1440777781, 510885801, 737193767, -1879626781, -436371869, -1215919696, -848734258, -964456894, 626330981, -1132479733, 1117020687, -2030576761]]"
values_12,5,"[[-363402299, 944922302, 1937044067, -977067445, -1922957091],[-1270495806, 1141571970, 1219210410, -588914784, -22249393],[831644886, -1207650002, -322351572, -967250119, -841546512],[301268108, -713168843, -449298846, 1871435913, -745359596],[217554318, -267800052, -139089554, -107896631, -1474221887]]"
values_38,13,"[[415588869, 1861916895, -1549234494, 616503770, -2038783256, 949151947, 117016270, -434889942, 1994216807, -1550902053, -1682153480, 383343161, -1908510636],[-135495401, -1696833278, 1722055865, 824418122, -260540283, 952336063, -1344536187, 1989962857, -1483466667, 1572406924, 1478829815, -298309747, -2061765134],[-164161597, 758240437, 102523837, 293479263, 1799162987, -940108405, -879082370, 1535504714, 414306462, 302285576, 1772375205, -1033310377, -424997305],[295444272, -2062813507, 265551392, -915630787, -413799376, -1345236534, 133204944, 1629654185, -991222386, 1609545906, 619429351, 1503929002, 1234059293],[535813819, -1232240240, -539438323, 1136141754, 1377648887, 2116211376, 1342699519, -1080227769, -302019741, 1836807560, 335621944, -1917300248, 173182014],[672441690, -1694453830, -1600496648, -1508451659, 1590432919, 683923290, -2125265227, 53228871, -1278795033, 442287308, -121672298, 1909476883, 1554649726],[-636751554, 2038104830, 1950373120, -1425430081, 860477796, 1754385565, 818732242, -1565712855, 455560898, -1699730160, 1807638499, -713807476, 516798210],[972990409, 81716751, -1625901027, 494700420, 997669355, -1073719298, 1084559255, 842976946, -665903963, 1554096577, 923055230, -1994940754, -891340562],[1215054119, -1590723248, -1062187297, -492941874, -1659002927, -2120980713, -1227522148, 1417310712, -1213883240, 997871417, 65480617, -1461655615, 1497586770],[-1659136967, -1092674257, -1722333490, -1722465565, -475950608, 1002746619, -1556773059, -2082622391, -662723501, 1654906299, 1252255503, -1714918571, 1974297601],[504049620, -1161037514, -1339810896, 1756119118, -1390189726, 2119813929, -1232727061, 1251524521, 953479399, 1289726867, -1473013754, -803016069, 124146180],[-1345593518, 1887669941, 13117738, 1444703080, 1504247950, -1483447026, 522748615, 1212110959, -1237543645, -1494851024, 1004523515, -328388905, -1934047327],[-153279869, -1472890882, -560153308, 1461162116, -1048359906, 117333963, 990385436, 157845997, -1108700276, -277639756, -1130900354, 1709812090, 380583277]]"
values_81,13,"[[-546055996, -2004918337, -1303809763, 1152036481, -1036974281, -1387620074, -1405185154, 999846450, -401691059, -1301498376, 665789951, -248027490, -605116073],[-1043105055, -46088648, -2014741802, 1357452445, 1528888911, -270886500, 756518307, 88063719, -1465225364, -1831133519, 78752403, 614308529, 1709809761],[1745701769, -1647033410, 1413112433, -1589008976, -363447890, -207290930, 907083915, -1366644483, 1641495952, 1861349546, 1330135708, 1000374024, 471621408],[1352769942, -1687153178, 2013122562, -1099832033, 728774997, -1819049297, 1335695301, 463604232, 1948587399, -1910417800, -1050984869, -664336067, -556469555],[-1797987264, -416239824, 1877436389, 1034031574, 514404331, 1155440393, 1637738736, 1863097774, 1666303837, -1780760539, 2014033814, 319422361, -1399625596],[-1086146055, -341113624, 1617713064, -1657474263, -1815416494, -235798845, -778470811, 454569897, 603112024, 1431594499, -638546120, -1828476479, 1332275700],[-32390760, 249766113, -402894155, 674719423, -2142863209, -846148721, 251260600, 155629934, -443194914, -1686003941, -41567984, -1177822956, -600871652],[-1603366895, -730478290, 268090091, 1608353987, -1566158349, 883213121, 1807584950, -1876752100, 311757291, -668241785, 908290314, -2120492851, -2060370553],[2073229650, 187993968, 1324375916, 1938746944, -888882081, 1581579097, -614648559, 1668309001, 1093207479, -567007667, 210923373, -1294954875, -142883326],[-2139508316, 1460008025, -894287991, 517063210, -539667935, -33400572, -90559327, -763338161, 1613632987, -1300091616, -870910501, -969443662, -1880604591],[-1738270630, 917416181, 496962819, 1311910783, 248068935, -60515765, -261860651, -960634412, 608257493, 920301967, 1407400352, -1684474144, 479603456],[-1283077325, -865195749, 1165207954, -1627220155, 602624819, 1589752380, -1016233084, 1653328922, 1439749493, 1332094015, 701299557, 884470371, 1204992215],[517575298, 1036913241, 329140324, 299169251, -1135168480, -481124712, -443927641, -1682991904, -1525540350, -1159174083, 1908462734, -1100067280, -746440182]]"
values_5,13,"[[1633422451, -681143856, 633058178, -1501829206, 915660745, -1716577357, 1718905852, -331298769, -1216942318, -1525652650, 1803637885, 785055880, -1058720764],[-1811928507, 144876296, -750765300, -1666738562, 1108629934, 827145006, -2127316017, 2056494945, -1319813647, 712029403, 1229801636, 485052403, -1732612410],[420145762, -1497315503, -925219800, -450142477, 2107802053, 788377069, 589219622, 844358514, -836080961, 619162141, 103321865, -2056600904, -1044066857],[-18878061, 279397354, -236386242, 912582431, -1772293179, 1894341960, 1332928441, -1127722580, -814419433, 1469640393, -392128110, -1302897992, 59030536],[-1932853240, -805506175, 465937713, 495330903, 1224576098, 454735074, 1947751439, 551464153, -2117707926, 147659308, -79089740, -103146399, -102504668],[1297937807, 1928287379, -455185008, -1254706356, -956031508, 676783706, -2069464412, -1485465782, -1048271428, -1789486941, -1147284280, -918076475, -464685429],[-655530215, -1401747592, 1334364512, -1532418087, -2104577760, -1087048188, -41229658, -1563692541, -2137486197, 2000253620, 649617968, 2017153397, 2016430543],[-266772062, 498771919, 1490123818, -1511226470, 620181304, 1072256246, 1404052834, 1375817770, 1106868379, 1225936960, 232274313, 729737240, 692872327],[-1397128208, -1296058308, -692611890, -1413963062, 59292013, 620006136, -1045830279, -1153390307, 64439338, 589011438, -173116067, 1730222154, 1175429690],[-1755728125, 144486957, 811257552, 328083085, -2075036920, 230113283, 1174490827, -651522183, 1646810787, -1345363663, 619647128, -1233642003, 1062725949],[-2117750044, -1192750621, 638286356, 640660858, -1566877411, 1502765265, -1147116498, -1769035628, -1326495939, -403055887, 896343015, -114458976, -542566381],[1565483478, 1211137373, -2087808294, 736626836, -870900327, -399827002, -1192745662, 1837453222, -1621778037, -360209614, -2107826604, 1225032618, 677274120],[1665275559, 1229922300, 1873068327, -1722782159, 1189734188, -1414772246, 1835656425, -1954985404, 505389222, 1605675406, 104606562, -900613332, -1188353565]]"
values_40,2,"[[195030759, 2031708644],[-1742348823, 738673064]]"
values_70,15,"[[-221770383, 723825488, -2122586456, 368034911, -535062447, -681101767, 1880168211, 496508150, -971592246, 724545176, -1960384483, -1163704472, 672963152, 2051611667, -1543971817],[-1314727600, -1228321412, -1825930859, 678241543, -419363735, -1664467205, 95979038, -1457368231, 1297362853, -1553835169, 1505284186, -314909848, 292076574, 1432852112, -376705614],[385646275, 70412447, 869196880, -779854461, -538731282, 743405437, 672900905, -155124347, -356732570, -554953233, -2055870790, 810157811, -109243475, 1727294212, 1486666769],[1071647219, -405841683, -64190508, 350969010, 38500037, -1351120868, -687426350, -1974701367, -1891225589, -1206095757, 326512532, -344409168, 775711576, -1208432659, -1966233075],[-2131008821, 1641385811, 678322896, 412486158, -482052034, -1158397190, 547377369, 1990379990, 1241436920, 2112135314, -1553782945, -1776983829, 233315780, 2006768828, 450259362],[-736988472, 1711857315, 1837171680, -451410821, 636448328, 33765482, 14805691, 1007408521, -402528697, -296858086, -676894762, -561147896, 806265450, 1613828023, -871451620],[-579672188, -94687130, -968868452, -44682692, 1096682571, 40842037, -592090551, -1641020023, -1490707879, 1432133823, 1031316656, -1231982762, 1709638327, 1109029145, -1226649152],[1188475676, -953237186, -913224134, 823864738, -591539309, -205790320, -101491615, -1855775379, -1168829250, -2020516646, 347960699, -1729151651, -626198782, -2091263298, 1694200207],[707986546, -6681004, 438353945, -1196764054, 136868437, 885008791, 2119783507, -1955150766, 609382074, 654218200, -1878232760, 333483784, 1250204681, -261951579, 859272248],[1439012705, 2187115, -1568611510, 905851617, -1978958043, 530719810, 1005977015, 1691186802, 1921019923, 765616928, 667419184, -220368996, 1791736360, 435966691, 508841734],[-900262203, 1432028344, 1355043577, 819845651, -1678193819, -1493721922, 1577420630, -2030186701, 418355963, -31660180, -101944020, 2025841830, 474691611, 411375230, 150191116],[448023299, 1040442764, 1763934559, 1855503598, 2119008003, -261795676, -496744320, -684615030, -1197696167, -1817103388, -2093448440, 1647930196, 1567995439, -1191419230, -2075434797],[-1168200535, -779089837, -483511578, -1263077275, 131774338, -1590588465, 1635500028, -502686200, -274179628, 343206940, -373710484, -1838758922, -701877558, -1256539577, -164016322],[-588531690, 1781906849, -2092735686, 684934838, 115109668, 75437964, 629790140, 323033486, 512372990, -653798172, -974306198, 253287761, -450057271, -1320034970, -1354304162],[-375315465, 319612744, 736782672, -1009484533, 1161419916, -930947893, -1481201447, -1633441679, 579848057, -1724239026, 796324478, -1108249255, 1955793136, -1538881966, 740002619]]"
values_23,11,"[[1827220177, -872931617, -1227612142, 1906469198, -1301996587, -615355846, 379930887, -1021918589, 1263284478, -571688068, -162369589],[438478092, 916313274, -487672809, 1185435844, 223904669, -1703134769, 1897477666, -2059686286, 1498482971, 1012334338, -1931228316],[216995288, -906247760, -1922301072, 746512062, 1117297734, -1113267403, 1732978666, 1737388100, -2111467150, 1623595404, -1526554703],[-751804222, 1340491972, 1833336362, 1737373758, 570451758, 408776695, 1151548977, -679544760, 253035508, 102464229, 1612047681],[91269494, 898482257, 491475913, -71923209, -1822943011, -1025342018, 1964584982, -679613696, 654427682, -2004905332, -304781421],[1748628861, 730834588, 431782328, 1963487878, -1162491677, -854238997, -1799153806, -185005951, -1964571619, -1376780341, 1630221266],[-385692848, -355997680, 1241054419, 141325647, 428549747, -934328771, 490044894, -970832535, -2128261827, -1588151031, 1076809637],[700188770, -1535290024, -240750073, -1131885342, -826060408, -1663475876, 1979997390, 1734236362, 1701687882, -735457080, -2050240233],[-1685772410, 1948581598, -498642290, 479968987, 202220110, -931909844, 1287434520, -540499683, -175399056, -1903804708, -1484059066],[225990498, -514080162, 1636306439, 901856643, 1761692957, 436697944, -1729918752, 846769076, 502607516, -1473372848, -1464748249],[-243933000, 649430934, -1822930239, -1373095826, -282807739, -106670449, 903654081, 604968001, -885168958, -457607377, 351110984]]"
values_72,18,"[[1530112337, 2056122140, -1758485470, 1093167334, 555210249, -558066755, -1308868040, 1075154381, 356127521, 1662565788, -1952906938, -1417442510, 1720849583, -14751827, 1859268298, -314684545, 1122184782, 1604879570],[2105920608, -1544479724, -1571791847, -1473993987, 964434405, -1686350561, 214981258, 472735584, 1882079868, -1298715306, 2127691742, 1740989875, 397336709, -874545907, 1180486966, -519696830, -1475689379, -1574457302],[-1419794146, 4970246, -268517538, 1158737712, 264176903, -1993563716, 72473435, -81909347, -262350512, 1478326719, -969268535, 1931573826, 48097384, 873722642, -1056051451, 802113128, -1593562912, 149956078],[702846475, 578319869, 427674554, -1247797681, -1394487305, 33021715, 348355568, 1486024960, -275613359, -357779463, -1998362421, -1025012428, -196553903, -1850842138, -1866172515, 348125514, 575660967, 918351127],[-504679406, 1944072566, 1003583900, -453414732, -1273274062, 1521635156, -1057797355, -607498850, 1974852199, 542427940, -1126814826, -1704437891, 300475883, 2013073756, -1077667660, 1487408544, 1667372363, 783451436],[-1320158347, 151879180, 50083062, -773665671, -1776573080, -795455860, -2055215288, 168834934, 1322716174, 744807133, 2101934946, 389059509, 782424152, 1512512388, 1627432056, -1296962465, -1465015831, 194179327],[2137897893, -1281399825, -1184725104, -484329944, -1722983368, -553768224, -1879871785, 1014678474, 1463586810, 2052897317, 317119309, -2027247700, -1734819357, -82134439, 560811287, 1151074216, 1810782899, -1090226544],[-1360014673, 989213561, -1327261442, -621661023, -1350687094, -1332997777, -1779236402, 2048850993, 1583217112, -1686322804, 1301080929, -2055294950, -992390528, -1403038625, 1840980799, 54290667, 592846152, 339669731],[1456998762, -925104766, -691263608, 15867200, 124854265, 1999186507, 221412238, 1436169024, -1172157276, 911614503, 1271137931, 467105475, 512313632, 1375352584, 1896172364, 96656767, 1798674083, -1945967293],[1190798701, 1927348291, 1663431918, 58246127, -601872838, -317393198, -1791759685, 1224309303, 1775461727, 1569390383, -566152192, -1000072763, -1297221647, -651224643, -28624969, -1774500824, -1493987586, 2071272913],[-717670426, 1955971885, -1263930635, -125161998, -94263793, 1835808357, -1870673514, -1113875057, 528784952, -1794058705, 162346285, 710143565, 1646826809, 2034158930, -768431221, 2032031388, -1262300211, -1096083541],[-455113557, -1329410439, -499753690, 829672314, -1933931269, -1049954602, -115155544, -1577655559, 1113694203, 1134663291, -198377748, -188239392, 117068590, 802480131, 168461867, 141364129, 1525963306, -1099671866],[1776039751, 184756962, -1300615677, 1301408353, 1406486933, 922243009, 1425359865, -530457892, -1005412183, 972122095, -1533130551, -356944292, -1221101341, 1785283393, 1581472435, 1142578126, 1796379220, 413864218],[-200416355, -571272822, 1636402153, 1406520287, -987409867, -831796236, -1867079676, -362042582, 2038594921, 2075784735, -403488265, -2070083140, -674967511, 1987047944, -669308583, -1983121539, -141885826, 1598238148],[1813416979, 1826484673, -1565143861, 328322134, 229289207, 1806057662, -2091767100, 1481785796, -239372947, 611988576, -1823842429, -1279194512, 88319385, 366319334, -138512318, -1247858299, 1776713189, -443559453],[192995525, -381311085, -1716815054, -1991844812, 1368796723, -1371079060, -1310476411, 432977621, -1246495570, 1309042222, -872907826, -162823849, -206020698, -1379625490, -1881630573, 1750649438, 907584112, 449007170],[-925275700, -802770277, -1472121229, 1115008862, 1714162698, -156599030, 588053106, -1765277406, 1859080123, 1082996621, -684847163, -1359427736, -1692813158, -1625744643, -1628774498, -205328388, 230925869, -1079825519],[603823704, 487498766, -301861668, 1283772663, 1818388366, 326325863, -1500509359, 813603690, 1387358086, 1117592481, -1357422951, -2069947536, 67160427, -1865236164, -1604635426, -976444721, -966667763, -867456424]]"
