inputName,size
11,18
19,29
12,30
38,28
81,23
5,14
40,11
70,2
23,9
72,28
79,25
78,19
87,18
6,18
68,17
69,22
1,25
45,24
33,3
15,20
93,3
24,9
25,31
26,18
48,31
71,5
76,30
7,13
50,19
22,18
4,6
32,28
77,23
91,15
42,2
13,31
41,3
55,16
31,6
66,13
65,5
62,7
21,22
95,5
84,21
58,17
64,20
83,22
94,29
0,12
99,16
96,12
67,20
61,21
43,21
2,13
54,27
30,22
59,15
85,13
74,10
90,10
18,21
52,2
44,15
17,17
36,2
49,5
86,24
37,30
56,27
63,5
35,10
97,26
75,30
57,15
88,5
10,15
53,20
8,27
39,27
47,27
60,15
89,18
51,32
14,2
28,15
16,9
34,27
82,6
46,21
27,16
20,8
9,6
92,26
3,6
98,30
29,7
80,21
73,31
