inputName,size
11,30
19,30
12,30
38,29
81,23
5,21
40,8
70,3
23,7
72,3
79,3
78,3
87,23
6,21
68,30
69,30
1,21
45,8
33,29
15,30
93,8
24,7
25,7
26,7
48,8
71,3
76,3
7,21
50,2
22,7
4,21
32,29
77,3
91,8
42,8
13,30
41,8
55,2
31,29
66,30
65,30
62,30
21,7
95,8
84,23
58,2
64,30
83,23
94,8
0,21
99,8
96,8
67,30
61,30
43,8
2,21
54,2
30,29
59,2
85,23
74,3
90,8
18,30
52,2
44,8
17,30
36,29
49,8
86,23
37,29
56,2
63,30
35,29
97,8
75,3
57,2
88,23
10,30
53,2
8,21
39,29
47,8
60,30
89,23
51,2
14,30
28,7
16,30
34,29
82,23
46,8
27,7
20,7
9,21
92,8
3,21
98,8
29,7
80,23
73,3
