inputName,size
11,16
19,8
12,21
38,21
81,10
5,3
40,17
70,30
23,15
72,28
79,23
78,25
87,13
6,19
68,19
69,17
1,30
45,2
33,12
15,26
93,18
24,15
25,7
26,29
48,26
71,20
76,19
7,2
50,26
22,11
4,10
32,31
77,9
91,22
42,3
13,17
41,9
55,9
31,19
66,26
65,15
62,9
21,30
95,21
84,30
58,2
64,21
83,7
94,11
0,8
99,25
96,27
67,28
61,21
43,32
2,29
54,12
30,23
59,9
85,7
74,11
90,30
18,8
52,27
44,22
17,19
36,12
49,6
86,22
37,21
56,31
63,25
35,2
97,28
75,6
57,20
88,18
10,7
53,12
8,30
39,25
47,22
60,28
89,6
51,8
14,7
28,13
16,5
34,23
82,11
46,21
27,20
20,13
9,24
92,26
3,9
98,21
29,16
80,11
73,8
