inputName,size
11,15
19,13
12,17
38,26
81,30
5,15
40,25
70,4
23,16
72,29
79,11
78,31
87,17
6,22
68,17
69,23
1,7
45,30
33,29
15,3
93,25
24,32
25,2
26,25
48,12
71,30
76,9
7,12
50,18
22,27
4,3
32,17
77,10
91,29
42,32
13,16
41,4
55,27
31,16
66,24
65,14
62,3
21,10
95,20
84,16
58,19
64,6
83,11
94,8
0,12
99,13
96,6
67,28
61,3
43,5
2,24
54,8
30,3
59,17
85,26
74,24
90,14
18,10
52,10
44,17
17,28
36,20
49,25
86,31
37,26
56,16
63,30
35,26
97,24
75,11
57,8
88,26
10,15
53,22
8,9
39,16
47,19
60,15
89,23
51,8
14,27
28,30
16,7
34,2
82,6
46,11
27,17
20,5
9,9
92,18
3,22
98,8
29,27
80,15
73,28
