inputName,size
11,28
19,11
12,8
38,13
81,23
5,31
40,29
70,26
23,16
72,8
79,11
78,20
87,27
6,32
68,2
69,7
1,14
45,5
33,4
15,10
93,9
24,24
25,25
26,30
48,8
71,11
76,16
7,8
50,14
22,25
4,12
32,19
77,8
91,20
42,12
13,7
41,21
55,17
31,13
66,19
65,15
62,4
21,15
95,2
84,27
58,12
64,4
83,14
94,18
0,18
99,12
96,2
67,21
61,3
43,9
2,18
54,17
30,30
59,10
85,21
74,5
90,15
18,13
52,14
44,17
17,23
36,30
49,12
86,5
37,30
56,32
63,8
35,29
97,5
75,18
57,28
88,21
10,5
53,32
8,27
39,29
47,4
60,29
89,18
51,4
14,13
28,29
16,5
34,12
82,18
46,19
27,12
20,13
9,3
92,18
3,19
98,15
29,2
80,25
73,13
