inputName,size,a[size][size]
values_11,15,"[[-442914416.965, -1365288354.107, -992417926.042, -341743515.569, -150697173.71, -1056428964.63, 1713153685.824, 1927285294.6, 763862924.224, -946254979.586, -241888736.355, -621874936.833, -276826989.351, 863609279.686, -1951441932.739],[-269990816.579, 1755787756.469, 891301072.182, -158423906.61, 154459404.937, -1894437612.379, -593810117.683, -538110602.319, 1358951683.231, 1833374732.439, -1639076013.112, 1571470850.438, -465095431.201, 147378728.882, -1053831663.194],[-430044110.813, 2086717529.597, -1989764496.783, 1116050107.332, -1395676978.991, -292638409.095, 1914918692.814, 428711899.08, -1792280067.586, -103120657.402, -530537763.478, -1514982737.636, 1849496279.528, -1697940380.258, 995327825.034],[-533058948.28, 87035372.33, -761766354.553, 1717404010.01, 756137031.418, -2101729496.39, -1024658883.992, -1035094211.272, 1411879020.178, -1168797506.589, 1484815975.558, -1956136018.212, 463286791.858, -1838139521.608, -321504753.788],[-387678346.285, -2137590766.15, 920552589.368, 1210372273.393, -2088106508.798, -787776877.033, -221566446.253, 471567021.916, 1481684878.413, -354289406.91, -185327008.927, -927010117.71, -283321953.951, 554265124.89, 312846543.15],[-633804888.447, -264147273.628, 746418423.942, 497740498.246, 1808548433.723, 197087431.146, -1902894372.045, -1449874373.397, -1434704831.747, -1368735249.238, -689225794.186, 2021169406.761, -1546059805.486, -1170135050.0, 998218922.698],[1567524672.485, -1061579443.05, 1891153510.364, -1900015626.851, 2060797219.764, 486640666.512, 55975022.357, -2023953105.68, 1010622835.576, -1712241709.736, -250229771.868, 778438779.39, -562456222.788, -1465797702.468, -1419025617.07],[-419134483.131, 1560480348.885, 1666985485.338, -1321758982.633, -1500350181.177, 343871466.007, -322572066.934, -179718508.645, 842313057.909, -1022780772.793, -973930221.326, 1798849155.537, -1657469841.516, -722904947.836, 1970961808.485],[-1953568205.425, 1234701340.613, 822516313.447, 1903107845.5, -394995547.465, -1077879239.36, -495584832.074, -212620230.701, 150163618.929, 723828090.997, 1427615052.024, -945196116.887, -1227749112.816, 1657397201.378, -573427596.548],[-2139608986.457, -447476902.68, -1734722938.63, -806405690.293, -1461864437.137, -288869136.422, -1697730781.266, -1802849531.888, -1323685376.875, -1958979590.581, 1941218767.574, -1977002008.21, -25528004.132, 924414980.734, -84354916.344],[-1337561412.213, 2135496274.181, -1229442634.471, -1397321784.253, -504128161.46, 1500214558.981, -1273389562.397, -1903724652.868, 1272222199.698, 715935180.66, -1743419923.636, -1931607584.594, 841195128.878, 1998294383.832, 2000350816.553],[-848739038.411, -1672608.162, 19318177.481, 1090289018.707, -376764299.579, 955562007.624, -2019665273.013, -1445289017.144, -694869927.415, 1580444776.094, 1209275557.092, -2091409709.074, -869910586.515, -159831403.741, 1490115106.838],[819071104.616, 1759136034.657, 290470007.896, -1926806589.619, 303722476.404, -126736088.836, 44580547.946, 1151132714.48, -518868370.771, -720316037.997, 363738875.573, -76870131.621, -159501033.45, 96173891.101, -2135875552.352],[1107873751.552, -233632784.631, -720955000.204, -1768753412.15, -1332098192.333, 273350584.182, 230808109.802, -1674803048.57, -470439095.159, 260773550.674, -1207492907.571, -903586027.673, -1960389868.832, -1203875111.809, -1280946585.355],[473086281.136, 1103750743.413, 221141648.17, 1098279647.398, 1058373355.745, -1364610378.596, -1928568111.072, -297490254.801, 19040600.425, 665452939.72, -283047545.068, 678707526.008, -1378090092.624, 1350064105.333, 197191188.021]]"
values_19,5,"[[-1110000273.181, -1302984189.428, -947060389.318, 831356657.356, -1026228447.574],[1065851266.638, 2088683434.928, -2037946909.445, 338771396.651, 1493756201.274],[-1023866095.652, 1875615293.304, -1223863388.093, 2017432104.422, 1591203205.591],[407095411.744, 346994316.11, 1277316115.406, 1177364488.569, 1633351418.94],[45337123.606, 2143452860.169, 1539525987.057, 680849524.442, -1144687728.183]]"
values_12,19,"[[-1119787919.068, 1362794283.682, 1733954952.948, -662607328.837, 2098863529.087, -345431812.016, -1903269681.136, 1282992476.371, 1363047605.466, 288038334.965, -532290884.36, -1836025826.636, 234034844.479, -870915692.56, 1728416869.738, 1763199248.0, -1883614748.018, 1215180484.371, 989581974.558],[-662509799.406, -1273832774.74, 1063790371.641, -2083653111.012, 202690235.706, 991237874.757, -1263130789.936, -1935636300.563, 441117629.921, 761938147.245, 1825281252.814, -1141512355.595, -227652489.154, -599349516.943, 825371870.546, -1644931417.613, -1206867636.529, -138241126.446, 122279162.342],[275772542.604, 661086173.341, -385937466.775, 1346928799.508, 1868203494.041, -1157932054.67, -2091968267.155, -1726261327.773, 929142857.15, -667021975.156, -1330993866.495, -1768812650.864, -1313084528.306, 430386489.124, 776793947.71, -1567820683.749, 2080264530.31, -55674706.994, 939657038.912],[-1756222909.805, -1604781323.264, 1616483321.467, -375775367.914, -1085632445.028, 1920802490.007, -2050824753.879, -1330124618.788, -1421964973.886, 1466210779.254, 1442599275.244, 339920559.464, 1899385769.09, -2333859.287, 1322666013.905, -2094362108.02, 97077664.699, -2025159514.67, 1284447188.533],[80718330.352, -654508851.812, 127587807.858, -1415604270.671, 850851782.663, -367865938.627, -2578999.284, -1091260259.969, -303484010.766, 214991008.321, 1853521167.229, -2026141782.525, 164131381.771, 1864234986.262, 185389150.677, -432568636.713, -1143697447.902, -1193021562.173, -468256967.771],[-1590076492.884, -32915110.638, 315886226.649, 736122726.441, 1407816952.173, -1737544522.373, -495557007.0, -664472107.843, -186203544.231, 207720850.689, 968318321.044, -1347173784.872, 289888135.571, -410526541.856, -938375865.107, -938315137.824, -1856185364.26, -1089193697.984, -38548709.73],[126380956.246, -1321950302.088, -1803910394.303, 2054575011.411, -1050317917.058, -306804811.588, 1385314122.812, -742783494.118, -1695688321.92, 1675994719.016, 1107359288.91, 1926351719.645, 1730484304.822, 1250758492.014, 1479076939.343, -336601812.567, 1399265215.06, 1666170672.653, 1046593547.685],[-1424752871.543, 291501752.571, 339622935.94, 1486671936.824, -2030182664.602, -1315371819.625, -873207653.393, -1322837349.724, -2141649339.03, 1289411287.145, 405665505.441, -1194287719.468, 1684779967.254, 1348266759.134, -1353988922.292, 1871270869.008, 1251084903.752, -295264539.706, -1575503450.881],[-52906834.654, -337636474.288, -1138436758.916, -472455594.328, 1992722062.797, 169280500.684, -1969836321.956, 23434743.503, 1318331639.164, -472298250.453, -408109093.438, -1220429167.612, 1937439687.531, -1588422266.948, -458746917.787, 976715472.891, -710145319.696, -351243731.241, 534157116.3],[61346938.132, 1566952838.675, -1468932135.731, 610561399.901, -292318182.196, -2019709199.098, -1205889050.63, 1662497270.504, -2076186169.297, -1475225700.7, 77126664.019, -2008172480.058, 343786308.147, 745682372.021, -834188501.397, 1089060999.457, 1391121515.977, 600678935.822, -1223819792.656],[-2088504632.252, 2009726846.659, 2040203397.621, 330748415.822, 10110316.749, 1377414893.948, -1349509777.481, 1426047040.415, -907545191.248, -273635216.489, -106588348.82, 2145549777.305, -1955038215.399, -836701081.714, 459119661.848, -45081419.424, -103157599.749, -2133015592.269, -1003024502.221],[-1040835050.413, -1205457316.772, 1461514760.777, 574277807.86, 2036668021.085, 1358102186.99, -1018347837.085, -364977467.536, -2072256576.827, -1601806645.735, 100792030.716, -91442512.069, 1514296340.17, -1514750311.837, 2059925143.361, -1633059292.363, 2046439271.003, 1172485634.988, -343307883.012],[693489715.568, 1505918400.779, 332937856.377, -1928180852.654, -272682105.05, -1652406179.437, 1546369222.91, -370891818.282, 1653641117.793, 406127736.551, 1698564870.375, 855987727.247, 43030609.033, -1908741204.975, 39423769.917, 1940343430.923, -925378157.105, 159634571.865, 700287201.84],[115739740.197, -1266344110.888, 1387169619.342, -1797821300.745, 2074281988.733, 994763413.535, 1365274237.338, -1084459100.995, -2055122592.491, -1428129180.974, 2057664292.895, 596873344.81, 1719374472.434, -1249612411.995, -2052938757.486, 2093827963.401, 110858763.191, 1166964152.558, -1596842590.189],[-1045620652.298, -1076480559.046, -1048907243.506, 1965824689.45, -1732725529.721, -1880044274.41, -210148425.105, -988527184.861, -242755467.356, -1705706781.454, 66568593.279, -534883589.447, -1823143567.017, -2106953081.279, 1027756133.376, -1592129625.97, 1233176196.196, -569760648.171, 2069177257.118],[-1423109514.125, 53888434.244, 984795029.325, 1758102686.871, -865864376.967, -1073537136.829, 1096797799.849, 397827821.739, -623860237.381, 577290611.339, -1678945799.443, 1653315996.288, -2106689210.093, -1473995213.228, -1134413365.44, -735913413.011, 805624841.896, 484096410.474, 388483216.501],[241831219.994, -1170135488.845, -1497652988.872, -2141275785.18, -1942024954.75, 607591875.799, 1315499305.67, -63424808.719, 1844603605.192, -130814602.754, -962517027.177, -1132740751.487, 81558212.399, -770023994.741, -1699288575.533, 609805954.631, 338535471.923, -2009918850.73, 2100889272.406],[825674312.225, -1257241883.316, 557709671.948, 981325236.183, 904723708.029, -1613815396.255, 1992425480.195, 827338938.201, -614943873.226, -1002601841.939, -1625425519.228, 1068013205.96, 1929166762.267, -1244849702.829, -767533559.561, 770778791.399, -1601563079.636, 2135570671.317, -125383278.291],[-1199013867.742, 635371274.464, 16413768.831, -1153836344.277, -606549338.193, 464452709.582, 1719678049.425, -637246841.932, -617679861.757, -313981591.334, -1568368664.008, 603196387.233, 1848781193.274, 196273660.889, -468902105.089, 892772357.392, 759912182.206, 453792497.6, 1089021917.467]]"
values_38,12,"[[1553079118.284, -264815521.241, 997731877.887, -1676569209.085, 2068369640.355, -340701229.451, -197759947.15, -530138992.871, 1595121642.055, 1910512462.604, -968122681.928, -764629337.324],[-1131505239.029, -1775911399.903, -700727597.606, -123701567.133, 73439729.645, -1945116777.595, -1811194135.388, -1143388828.92, 1841415232.585, 1029641010.295, 669282921.513, -1935251190.071],[1439611440.158, 1944119966.905, -803032965.823, -1380623768.514, 578317467.366, -1274437301.446, 876470444.143, 1712203467.842, 257331639.476, -550536388.726, 416758644.816, 328072227.362],[1195038560.643, -703825008.878, -1394768741.304, -1072360634.805, -251370270.271, 1781507553.477, 1338240307.706, -747195310.725, 1771549596.376, -1359605435.52, -31740886.645, -1503832893.129],[-1848511221.606, 439561132.431, 933623317.296, 71241917.021, 1561780745.942, 949471105.81, -773036810.671, 1350019483.907, -379244172.838, -1966444406.086, -241857086.667, 1631193071.531],[1871403234.185, -500474568.316, 282728383.801, -1024109633.913, -1020215346.539, -1277353426.382, -2114736658.088, 309791205.706, 899264289.296, -825655385.68, 2127900779.994, 1765507086.769],[1945788882.929, -244683080.956, -625947325.902, 1542860098.682, 12678971.954, 1297055250.74, -588875071.386, -1685181541.431, 205645923.777, -808991308.498, 965486622.094, -2047205221.079],[566315757.419, -1007492525.912, 2115723050.154, 1049409187.94, 453536289.91, -708374012.924, -1418128260.042, 1534722877.203, 1519013602.565, -1016283224.825, -73840422.374, 743339985.446],[-363193765.549, -1288049085.787, -647955472.882, -723361901.143, -1927467378.27, -1944273825.199, 133239321.464, -1684044616.162, -1223318995.597, 1228083822.408, -813003141.395, 1097949413.296],[-1551011302.847, -1241983885.728, -165958182.845, -933586498.402, -235789804.155, 1754007013.076, -484066768.025, 700351057.146, 671960407.406, 352963361.156, -1133086924.812, -909551552.652],[105728525.985, 1824833431.818, 667477164.63, 1660319521.984, 362002526.165, -179269053.633, 1002002474.397, 1702766439.475, 28771000.792, -48758604.094, 1336477118.729, -1319138371.354],[-384762432.825, 265701389.809, 1836093974.44, -783553647.851, -1065626138.378, 1548474069.572, 301467520.333, -922738487.129, 302076968.473, 952356386.581, -1160935516.135, -726468296.969]]"
values_81,14,"[[1044806474.646, -47564047.867, -398702473.904, 38305912.738, -116706127.406, -1198728829.642, 1239135200.353, 1215685027.184, 711251769.586, -302905151.9, 46676963.684, -1801237659.913, -377097447.981, -40711543.098],[-1958340330.473, -415695052.314, -1114534122.797, -729020626.234, 1406020847.479, 1922945610.964, 914344050.354, 525652688.737, -469455728.756, 834344959.207, 1076316673.731, -1431127847.953, -198742529.927, -703939832.835],[-585412787.747, 1958002567.882, -260624175.388, 810952025.312, 1905974968.856, 1766288936.183, -469767085.703, -693427922.358, -1658046735.147, -570358782.115, -1907326647.789, -920040881.672, 2110954178.473, -462530648.938],[-728272009.332, 1716068362.693, 1030064526.982, -103000173.623, 1831639254.262, 276485301.246, -1394301488.157, 1493955944.109, -1822391906.931, 1222643235.378, -2091113797.226, 1811776442.127, -537229752.771, -703841517.933],[2063872875.913, 2081728743.455, -485313915.083, 587672456.98, 115362360.585, 102175976.143, -864353938.651, 1655620889.005, 1906242819.992, -470970201.487, 415547943.817, -365260798.081, 64793784.983, 1535126396.19],[-64653139.6, 1550443335.082, -666470518.056, -851482881.229, -667952295.896, -648973598.497, -1033844922.412, -1151513017.543, -1956687475.584, -1040822521.7, 1110067330.574, 1039937333.948, 629683800.907, 14161569.621],[-336570467.689, -1976091715.218, -1488778809.112, 39371499.859, 1810484470.874, 32194220.859, -333285645.872, -349893632.495, 1540144552.373, -2101032964.706, 1073195880.967, -1920341749.184, 755675495.455, 1579863899.535],[-1909547320.517, 262807240.889, 1355173587.851, -1464533395.337, 1796670083.607, 1380951474.267, 1966022986.706, 384019417.036, 496297878.274, 1341027028.44, 426538814.611, -1151103354.285, -1916620929.726, 816492998.064],[-1761619297.601, -21832027.767, -954202896.931, -515174671.91, 523763651.235, 615604101.978, -1813727952.442, 2002635042.384, 407820529.124, -1960637478.608, -1029315801.972, -1189199080.013, 1402695844.475, 1984958346.361],[492650762.851, 664785449.971, 352521229.012, 959942512.491, -1844024397.523, 1427994394.373, -446048623.356, 1569565870.439, 816165096.912, 856437017.752, 687628014.396, 83389694.091, 186916883.204, 947827543.386],[413318631.603, 195709251.425, 1622050312.621, 478455415.287, 728313778.904, 1033504492.026, 1328427294.446, -307066300.834, 222956003.705, 501578500.347, 366600095.223, 1762185457.926, 1711177113.347, 2125869320.793],[-2054703457.356, 1015821676.169, -1505711157.327, 481699353.546, -645876904.603, 90826590.639, -793977674.301, -449897071.657, -1673664543.304, -1883527618.959, -1451111160.053, -973494215.404, -817381473.251, -1355782307.64],[-606101968.04, -97492502.388, 1201092339.74, -629007579.44, -114761048.701, 542946070.756, -136453714.901, 2016039731.82, -156970997.18, 1800775786.615, -2034845758.597, 2095472171.31, 1410548753.471, -2067733619.209],[1661678308.304, 905809706.43, -2121292949.47, -1437523554.383, -629249645.356, -1716874426.919, 727587137.693, 829228921.747, 777328617.37, 1976426824.019, 453900402.965, -912682052.867, 1857415369.377, 2131250047.137]]"
values_5,12,"[[45146203.903, 901570822.549, -1296296247.792, 30127463.659, -63047690.106, -1444204092.858, -1890689.541, 231749611.964, 1137491525.925, 1363349876.654, 325601570.513, -1301097696.565],[564333359.47, -1862633500.694, -722931509.706, -710911193.368, -1893311544.531, -748250461.888, -1218620009.716, 1972736041.976, 971855601.088, 430222548.597, 199553182.327, -1213370574.442],[-1876996393.206, 1021983425.966, 752140266.07, 1207705675.88, -217372155.619, 2010134203.374, 1508769676.447, -1578282400.459, -1928217479.818, 1548048301.519, 1627026809.551, -2049421059.066],[998532372.717, 834039298.576, -460961165.45, 1981864482.385, -199320210.836, -1636678298.966, 1197519828.487, 891027818.425, -632823543.194, -968277879.941, -932426441.458, -1163345729.065],[-1390885276.302, -792932064.89, -1644506213.319, 457943562.879, 1193004986.033, 1629186269.966, -172212121.737, 1297596818.405, -1159398088.777, 741603602.203, -717978085.532, -1701913076.306],[316722578.411, -800725719.863, -356841686.205, -26995123.104, 187995873.831, -1742999797.441, 114164596.228, 1921801534.461, -318928487.127, 1801249481.526, -37619997.964, -83054779.58],[-277960417.889, -904144260.163, -1193154946.125, 1515215430.961, 1196606657.349, -1741426180.416, -126209712.462, -449489277.812, 726202538.009, 2035754862.057, 947663521.857, 29962127.777],[877201271.632, -1607102058.907, -1857858976.635, 1573254221.166, -637421947.111, -1158892304.813, 259216816.902, 1812037675.417, -1507815082.594, 1201989043.568, 741233640.393, -704003583.881],[1847742099.999, 218551420.778, 1112875740.558, -1642157590.415, 189198574.523, 1398526829.048, 908296647.787, -860093281.919, -1136352337.742, -229612030.571, 1584779593.328, -1404152029.234],[701714645.209, 420754519.15, -166538251.018, -1785483140.712, -1656502967.11, 579247742.829, -1642906924.125, -462018728.368, -186481222.341, -2126722584.238, -1637892730.46, 195468001.475],[559936049.337, 59398897.029, -1451105330.942, -1645063854.679, 1490410911.003, 112188950.92, 1012826244.863, -499136271.127, 1887781966.14, -880621290.026, -1692623998.067, 1949888960.738],[-796485771.009, 1844112880.328, 702975099.945, 366458145.02, -1803205332.263, 822863470.127, -795590986.984, -650575585.074, 1537691904.112, 158864483.228, -1304892410.297, -1464256205.353]]"
values_40,11,"[[-40503263.416, 255587161.883, -1517007995.357, -796721805.678, -1443227975.803, 616137319.036, -936439092.928, -265602675.613, 1265847939.381, 486472246.464, -1949302700.809],[1363882238.322, 1451274747.261, -2095948503.754, -1642277569.812, 54479067.775, -986919066.141, 2052888871.604, 1471964709.829, -1673941867.274, 973169362.394, -137936527.733],[-980405904.235, 831339882.607, 1521323773.589, 1390202726.641, -454630945.586, -2133441859.886, 1250924217.396, -1773305742.217, 206028059.197, 272671809.797, 1211881917.067],[2057296295.225, -2072654019.259, 918139175.888, -1577933826.896, 1427935014.956, -1459994569.018, -1927008311.467, -1076288369.561, -1121533810.765, 403248601.782, 1366019181.926],[-1153928481.871, 2024371610.629, -1530318890.018, -250647204.494, -767461688.585, 923201668.603, 1116406157.554, 265978277.302, -1684958.635, 1884065547.077, -1541767801.208],[-1431032153.405, 1979823117.586, 772743191.65, 460106781.55, 1066647112.228, 392493271.774, -901649331.251, 1661682575.709, -1771086499.401, -1031111466.529, -1900623627.958],[-1823675456.838, 96446197.454, 1068827655.162, 575321403.911, 1348091239.964, 185101958.923, -1287015760.59, 354663587.825, -318694101.333, 19654804.582, -980418745.388],[-1690017454.969, -665199119.465, 1490071860.284, 980262193.274, -1075152784.452, 246747499.101, -470222189.37, -1279553557.678, -86414149.184, 1647146414.115, -931103032.248],[-1565917863.801, 81119322.336, 803530578.865, 1401450968.123, -2073895730.882, -653431636.209, -1424072012.861, 2145532778.239, 198408033.472, 621218526.295, -290966414.923],[1202152607.796, -785475440.441, 290137126.08, 799744674.329, -1328975944.514, 1009528933.605, 1412895607.162, -766985603.535, 925675956.212, -541443959.097, 1668759530.021],[-330103760.763, 1145968090.688, -917600594.747, -157451689.442, 593003739.494, 1467081953.865, -577680085.05, -906143266.165, 564661082.714, -844156819.782, -1754913092.913]]"
values_70,20,"[[-1670163938.12, 849902194.0, 706430134.746, 110565586.299, 1129190539.18, -385959949.762, 970808577.149, -410007282.243, 1533847275.29, -394019028.529, -608457498.083, -2094365849.418, -1274386411.747, 416211806.614, -265045351.736, -2074480989.367, 1957937348.426, 411940752.778, 1551349186.05, 69247391.863],[-1489729268.893, 1944869068.821, 123882885.239, -1289669961.699, 1098005365.502, 2043482309.005, 2119651773.532, -1053361124.8, 1903147246.213, 662770025.289, 1807636010.832, 1213480047.146, 1975004206.591, 813625240.116, -1605771489.266, -1559943258.24, 784488280.436, 2103195734.384, -74051992.027, -707301939.796],[1543765122.195, -914591421.938, 168069868.949, -1272317741.77, -1795638205.599, 984435914.23, 2126007001.904, 213849613.616, 947820354.176, -2111049034.747, 8987874.32, 1007064250.298, -1965048698.884, 707437506.986, -1728025502.504, -1169942104.808, 1370455132.432, 1139352938.941, 1481041598.213, -1413023154.261],[1979616559.823, -1180210386.89, 2012894777.128, -1642779551.449, 395126429.621, -106228532.116, 1469698087.116, -198315794.683, -264621367.622, -103813369.568, -269563063.861, -2058977286.732, 1726102503.152, 408534239.046, -1122722955.129, 339712659.479, 2072041562.588, 722069356.796, 1930917158.286, 219182769.298],[586623456.59, -49201021.7, -1586618851.842, -954220840.769, -1867699827.3, 1737503298.907, 370272734.415, -1218068044.435, 384426525.673, -2104843489.386, -2055315865.055, 1024650773.888, -1807358512.275, -973790588.141, -1606271959.072, -1587077685.501, 872382708.643, -509147817.334, -1790901935.687, 851965549.462],[-1366315534.063, -805560578.728, -456354344.827, 1351325898.422, 401968540.275, 1879384242.676, 1944189218.647, -576823992.648, -1142877992.146, -510336240.514, -1235678938.827, -1378546489.943, -1613563030.423, 728641659.318, -521989362.883, 561535616.167, 1770974985.207, -505102584.372, -1505481992.812, 480561624.349],[-217512908.3, 1443551205.533, 873603552.248, 1712412690.658, -79370945.411, -159416403.918, 1664086909.692, -1282252365.636, -1892141527.188, -1426860529.634, 2024010211.006, -1886235947.198, -1615103045.915, 1212458710.294, -1194181358.916, 1017837291.323, -1316022035.428, 1952022007.557, -633680205.529, -820939577.942],[1631733704.805, -609288841.753, -1294052407.677, 1649658900.451, 637098747.76, -1533503868.957, 635964638.83, -745726980.216, -141289396.861, 741877242.407, 1325107515.28, -899540512.673, 249434174.241, -1413551459.352, -2021156710.711, -541087632.021, 1789671753.588, -824035962.292, -1371454517.753, 1537847127.979],[-729488241.444, 804210625.222, -1823270696.104, 1960936785.62, -1944277320.672, -1230058639.212, 1997175735.759, -2034793918.518, -685488594.613, 1737716009.521, -375175791.509, -1270705097.322, -2087022018.857, 805897525.267, -1538465130.002, -87281590.662, -853007691.825, 1014214189.956, 1063895175.947, -1536356912.739],[-2130044517.361, -1828806342.162, 2045738674.769, 262273133.792, -1344552736.717, 689275865.017, 10426013.191, 785074409.057, -863994950.01, 1849713192.96, -1388468718.018, -103957787.402, 1109582224.124, -1629449151.752, -1320411131.07, -492844399.982, 1066116079.271, 1428578333.911, 1464324930.625, 965485581.233],[-112990076.403, -1897965317.56, 1270355998.19, -816587922.232, 378852749.1, -1417452485.293, -225405098.888, -743184404.459, -626558093.572, 348628820.708, -1027997556.454, -1378183139.51, -384511416.605, 633899458.572, -1420325568.013, -43786011.823, -1247286494.197, 570211224.805, 177218301.545, 1073661933.288],[-1461306047.158, 673604972.177, 293199871.026, -1956407154.163, -1668672167.423, -1667755706.037, -280755460.99, -1244922720.589, 1020706682.793, 915251422.15, 1747053915.992, 962658847.652, 1026390394.426, -895134508.713, 963611966.381, 1423927815.638, -516490135.001, -468670198.695, -2035303016.312, 648357989.179],[-604527684.629, -777474585.515, -804302620.387, 203120452.455, -1879164322.861, 2012372669.721, 754038413.427, -634055574.208, 851295910.163, -1470975510.873, -1170940436.424, 1581237677.67, -475887581.911, -709949802.046, -72714189.106, -577415069.401, 1233578438.43, -1112909214.193, 25212128.374, -1162208909.144],[574720410.434, 1896449355.083, -1885439257.582, 1960639893.892, -940862660.317, -1570253827.98, 1939011027.873, 2031488992.172, 915205446.133, -1200573914.621, 354357376.756, -1763670429.04, 208806875.535, -506803922.251, 1813771498.315, 707331651.24, 1135736531.615, 796246853.554, 75104476.739, -421746617.07],[-1326747322.464, -1996649455.731, -440743311.584, -531118398.854, -1736968545.586, -773130758.962, 579306263.728, 347909394.546, 1862690377.903, 1539207416.062, -1996061939.981, 670378231.967, -1687600758.469, 296484557.376, 1536411255.544, 420438266.887, 876374255.418, 1214087679.369, 597949133.923, 436759297.66],[-3514845.642, 1123366119.502, -407362885.157, -2103231997.569, -1232626338.783, 668582943.778, -488963724.806, 1336826540.469, 1210426487.874, 1363993847.302, -1871661018.989, 673448134.303, -682704906.936, -277597341.679, -1933997934.574, -539240285.115, -2115742483.228, -127329985.593, 1646811356.467, 684465803.527],[41212262.327, 692944686.174, 338927739.559, -1999338509.217, -227394488.294, -151956592.651, -585642266.729, 1328941833.522, 663737342.296, 34508281.907, -335896663.76, 1835078561.169, -1773719530.701, 1182888685.972, 718073876.066, 1638391529.713, 1648102082.033, 1081208079.186, -1524781252.833, -1002942522.119],[-1010260701.083, 341589927.809, -1873935775.407, 1785268192.596, 1477705141.067, 235582680.515, 708658278.076, -555124854.563, -679373961.95, -2054379970.115, -1270282909.422, 1035845909.536, -277905435.14, -60508620.425, 893903714.001, 1958690276.406, 1736618706.041, -818533500.332, 1819750734.057, -1892871504.994],[-832154477.479, 30945674.523, 299157544.699, -677156589.501, 336240666.637, -2053601871.108, 1219676370.56, -1775016448.798, -770775529.621, 444505911.083, 1644009096.194, -339597180.322, 501170720.878, -1744307366.437, 1750331671.852, 1610424788.859, 94946316.17, 134574496.776, 2049593369.203, 931244833.368],[1709469214.174, 1706210252.61, -1301456575.322, -2003628975.98, 1011842246.544, -67091525.552, 1505150020.926, 186848666.872, 1122550023.185, 571367592.602, 563471662.091, 1319974357.973, 1226872857.485, 78311775.991, 1584022321.225, 782616687.941, 768061576.286, 974318189.634, -1842091720.995, -702161272.48]]"
values_23,5,"[[1325248839.285, 108926636.841, 1856276497.126, 1161937354.362, 641300796.336],[410568428.543, 688527681.402, 1176749241.512, -939619658.958, -248127912.959],[1042763858.35, -295602988.256, 1023213875.641, 78493622.619, -681416882.119],[965467148.743, 655228039.564, -1404788718.528, 611856111.422, 143147623.618],[950459007.714, -1738815100.348, 2082630701.198, 1492531819.582, -2146382620.453]]"
values_72,11,"[[-1436406631.466, 1628692312.686, -756004981.275, -1705173621.871, -1085002320.605, -1920183131.593, 1592372324.962, -1512131989.47, 987753695.927, -547635993.307, -1827526304.369],[-1576632029.936, -1224876210.845, -1631758379.543, 2031335089.635, 1503376179.272, -1344288277.211, -365458347.345, 1471887871.101, 1588679877.852, 1156050146.729, 826364434.463],[627447580.832, -409429665.987, 144348745.576, 1969435494.799, 527318830.241, -1648462548.7, -464632269.061, -893175758.124, 1676951450.17, 973412578.193, -494431279.629],[-312495924.062, 1783686538.959, 1826352880.661, 264066344.341, -981157918.387, 403523840.514, 1161427391.886, -716963784.371, 1269463445.967, -1302519289.972, 753735726.081],[-1750492300.101, -762210135.355, 668036174.968, -1967330853.91, -1059316143.044, 424675811.473, 1029202908.799, -490147281.442, 1082349637.109, 74776443.805, -1436055083.809],[-742813284.665, -490074297.938, -1394800212.197, -2110835543.8, -1252176605.152, 607457985.866, -557700782.837, 1239824369.061, -1310380562.687, -1041707286.051, -2038837925.628],[-2079575821.047, 1648365083.776, -1813727838.536, -1591699974.379, -186443671.262, -549073149.643, 161161640.413, -89195928.191, -1932225209.259, -1377346794.624, 978461671.4],[348804520.663, -94506344.014, -294774374.292, -1911829962.164, -1078926804.528, 828666352.186, 1485899028.107, -1962682944.756, 447023715.352, -1297057646.442, 874868758.159],[-538585574.223, 874277079.206, -384373984.962, -478381137.549, -153158102.277, 553296742.529, -1107146805.839, 121440261.335, -1386672902.281, 420728435.015, 630791987.752],[-178009246.115, -1986479759.413, -1415456196.941, -1393355539.634, 1933690796.68, -1964529925.475, -862418718.596, -957244168.722, -282221695.638, 2119942311.358, -780184358.855],[2107714968.315, 1407105903.125, -108153874.202, 1702114825.734, -1642954200.954, 1907315478.831, 1804152192.903, 1880649344.677, -535332565.7, -1163072200.657, -1240373839.185]]"
