inputName,size
11,8
19,18
12,8
38,26
81,26
5,30
40,31
70,32
23,13
72,19
79,18
78,28
87,29
6,2
68,18
69,25
1,19
45,23
33,7
15,19
93,13
24,32
25,29
26,30
48,30
71,25
76,20
7,31
50,16
22,29
4,22
32,17
77,8
91,27
42,7
13,13
41,15
55,4
31,28
66,23
65,29
62,19
21,11
95,27
84,12
58,18
64,26
83,15
94,24
0,25
99,19
96,3
67,13
61,19
43,16
2,31
54,6
30,6
59,27
85,32
74,31
90,20
18,13
52,28
44,30
17,2
36,19
49,8
86,30
37,29
56,22
63,29
35,4
97,20
75,2
57,28
88,14
10,3
53,32
8,12
39,20
47,17
60,30
89,29
51,30
14,10
28,9
16,17
34,9
82,9
46,21
27,23
20,5
9,28
92,10
3,29
98,13
29,27
80,17
73,17
