inputName,size
11,28
19,16
12,26
38,14
81,24
5,32
40,25
70,26
23,23
72,19
79,23
78,31
87,18
6,26
68,14
69,23
1,16
45,20
33,15
15,28
93,24
24,16
25,25
26,32
48,21
71,17
76,10
7,24
50,12
22,3
4,8
32,26
77,3
91,2
42,15
13,25
41,12
55,18
31,32
66,23
65,22
62,31
21,17
95,19
84,6
58,27
64,9
83,26
94,31
0,29
99,5
96,31
67,19
61,23
43,28
2,17
54,24
30,2
59,26
85,13
74,32
90,30
18,24
52,28
44,9
17,16
36,10
49,23
86,27
37,3
56,22
63,20
35,32
97,14
75,20
57,5
88,29
10,26
53,20
8,25
39,22
47,13
60,18
89,16
51,27
14,3
28,29
16,32
34,27
82,25
46,30
27,9
20,9
9,7
92,20
3,31
98,27
29,5
80,5
73,5
