inputName,size,a[size]
values_11,9,"{-206465664, -1136239412, 850162122, -1732213438, 1231187867, -1470501493, 1077607231, -1568965667, -1350601570"
values_19,6,"{-799945803, 622318801, -1471727611, -1010372241, -1758939604, 242131853"
values_12,5,"{-161856089, -7805005, -2021886607, 1971443288, 1179135420"
values_38,30,"{-863372375, 1663231645, 823281344, -1935003279, -1391931979, -1310215265, 696426701, 1866789344, 728373194, 1967005665, -1225039792, 1656246288, 625467723, -182828812, 527144759, -629169760, -368345174, 2013640453, 1053626083, 759580619, 84459087, -550554644, -440782916, 1573844712, -163764611, 1844886290, 172805840, 844272892, -1836341058, 96350620"
values_81,6,"{1766322469, 1762998306, -880307679, -1265997860, -576587574, -1493969874"
values_5,21,"{262703412, -1185747480, -851522812, 719970005, -1754702374, 614669287, -909086568, -79444803, 242827840, -1696176132, 1667162275, -217863119, -2011393038, 1664397538, -1896576636, -1170583495, -738698326, -511626558, 1314972051, 1726634095, 1867233060"
values_40,31,"{-1650180396, -2137859390, -1772856202, -954777386, -833849787, -1081589114, 1007849934, 1397346088, 1350954563, -2087987511, -1109002955, 1235643445, -597882409, 561382042, -193447850, 1897221422, 1749874399, 880867163, 642847779, -681500195, -591524594, -445420311, -816442663, -2012052154, -202249078, -449294545, 1800069691, 1615631831, -947358397, 1472481195, -382690535"
values_70,8,"{1527245545, -781408447, 53459825, 2017876044, -1914910877, 462137067, -2021063908, -204797795"
values_23,5,"{-1600759306, -742954320, 2103355030, -1853140483, 149875335"
values_72,29,"{-1874076083, -590768764, -1784993002, 1482666329, 1499976026, -902046996, 742995482, 1301033242, -1193596729, -849009761, 1240879306, -2013724132, -2137510374, -363437576, 770341159, 2009084929, -169988930, 827577665, 1286913068, 1855898843, -1362944268, 1039264145, -1314768326, -525913772, 452580268, 899328996, 1081844656, 116793202, 892414651"
values_79,17,"{1191130978, -1532951802, -1329060118, 1520752558, -687007126, 185494041, 1347736871, -1162836086, -1013679561, 1964078753, -808348849, -1651803653, 569830332, -1360018391, 1092086606, -2004927317, -927567840"
values_78,2,"{1121706160, 1428941630"
values_87,12,"{429763800, 1695312660, -191713612, 593533653, 670859486, 359059860, -350213221, 1239318768, 1718828389, 1025089961, -1413033124, 1877546000"
values_6,31,"{-1055917788, 773797611, -405926138, -1197850062, 1506419115, 1813892779, -2127192439, -503644525, -1149403463, 872725861, -1505259920, -1583286526, 1423037407, 282982647, -1030839255, 1457988153, -656060401, -1151183134, -881246027, -1641836392, -1280392319, -640641263, -1208185097, 6785414, -612260313, 680625849, 55927980, -2006292815, 886090194, -1469154840, 745198776"
values_68,24,"{1283380302, -1470479481, -941928944, 2063399089, 324206072, -435317628, -546403166, 130518276, -923978433, 2099224974, 290818247, 1431835895, -1081068033, 578178897, -219568896, 273193012, -1832738575, -1903464123, 1554817940, 75607050, 657454967, -915709918, -1523364539, -1761820113"
values_69,7,"{-388999211, 2099848619, -1494780376, -13220666, -775182844, -783085940, -1893287677"
values_1,20,"{-37576877, 622494072, -353475404, 862955506, 958695783, -1781050495, -1134432648, 860127859, -199702215, -1198288572, 249124227, -1880459854, 649317022, -1481118488, 1206042652, 1806483297, -995225465, -336604936, -1295223464, 842345363"
values_45,26,"{871959321, 1087551381, 576219122, 1712862069, -43273521, -1613351558, 288001252, 1214109646, -2017126258, 929082734, 1136901157, -99760636, 1663806687, 1723332520, 2029235055, 1587547643, -2114809143, 1613126883, -1634219854, -1727170497, 1147572281, -1812265044, -1247892520, 105036282, 1923522150, 674329308"
values_33,27,"{-333891141, -1527477424, 2098561793, -193958183, -786468336, -566531546, -1704260921, -1366025445, 1178928111, 1565917382, -658749758, -1712389089, -1859472106, -571680249, 1197157660, -905311390, 354168547, -110970354, 1902345540, -256665539, -764613238, -331855956, 675008598, -569467880, -1413855213, -1201724314, 894691308"
values_15,4,"{1069089883, -950641293, -1155018327, -2140200649"
values_93,19,"{-1112812936, 1601203604, -1867695398, 1088128693, -514848542, -1711741023, -1605870090, 1706159521, 1851273055, -961021818, 688916384, 1728864249, -1079136676, 69987639, 794724776, -2005194306, 818434577, -16387559, -1853906551"
values_24,12,"{2039595752, 250580038, 138522314, -833113876, -1134447071, -1702102146, -880986744, 1163153318, -955482779, 1233580751, 115501113, 1005711189"
values_25,18,"{-1867947073, -482267271, -718816484, -1197192051, 300855254, -838788542, -950293241, -341781439, -1643247274, 1962003844, -1170277212, -489363459, -1128526767, 804771336, -1201721555, -1024939463, -79739475, 1407263047"
values_26,6,"{1072369397, 779174960, 1296892627, -335575697, -685519464, 42043639"
values_48,23,"{2112226864, 1945833820, -463456714, -867010484, -440343292, 286351354, -978695559, 90453559, -1751751338, -2004792785, 1492238988, -240986715, -352575836, -1731637205, -309256999, 1066754271, 982839272, 1019526396, 1019003408, 1185227739, -1368270873, 1852041838, 1156592467"
values_71,24,"{467502898, 2020218242, 341153294, 391076358, -851194250, 1931888768, -577355865, -1046267534, -1271819177, -904603639, -1080280447, 1966078636, 2144607749, -1723173578, 1709593594, -892270297, 142962336, 1237942268, 1100215793, -812076032, 973058428, 877488062, 1158521577, 443787771"
values_76,11,"{-2123613587, -792044080, 1665872419, -445440513, 1377036906, 1033742004, -1494260512, -1115315437, -1667215042, 1954038823, 181918159"
values_7,15,"{-1535576609, 995409503, -780125048, 1264901030, -1176198763, 1966200691, -1267124423, 549701235, -2041417695, 446644885, -552995303, 310076248, -1796637586, -111848162, -1293041185"
values_50,12,"{-1591260910, -2101481248, 448617592, -1046031211, 2074237003, -1221184921, -54490781, -1693975101, -1478418408, 635730928, 1538677178, 812711668"
values_22,14,"{1104744677, -2077192845, -189786247, -2076657023, 411461413, 8645651, 1697531851, -1343854061, -1921197050, 1646672460, -370248703, -1694127183, 2003629509, -999327605"
values_4,3,"{-1296416433, -1924317321, -1644077975"
values_32,29,"{647134911, -633956626, 252290571, -259553631, -1787715198, -1818470673, -1009452102, -670462779, 255060725, 1212729273, 171748697, 111386467, 1328624127, 574264115, 1598490737, -448944236, 566604314, 1811165766, -1986066735, 107398757, -1915975833, -1422199889, 1218023990, -1937609741, 1418668556, -1846723792, -1287719103, 360219821, 867007354"
values_77,13,"{1456916680, 1459797749, -301333863, 1071832711, 1921887034, 1607707162, -1877278155, -1572662185, 1416309923, 1222123745, -1707878624, 661377059, 270608507"
values_91,23,"{1439169186, 2049784073, 1627708542, -1204521667, 1885247099, 1440842518, 1689937475, -514589056, 1993580364, -17612148, 1698797299, -1854802641, -330839270, 1271395789, -684506944, -1820705704, -1135418726, -1435182445, 1848230137, 195145931, -71319105, -1430462300, 1301250834"
values_42,31,"{-1834525341, 613788800, 917511481, -1489168244, -1408337236, -112431794, -738968358, -342464288, 595141510, 1378602674, -1655924051, -657478079, -590319567, -278339266, 1122946326, 433461758, -1745634883, -1087614327, -89641805, -1351256955, 845033862, 1340423551, -439793510, 556135502, 686736710, -474548656, 665223076, 816605730, -538396319, 1152727812, 1446797098"
values_13,22,"{-1681313271, -989179808, 2136240746, 1277027581, -1601718586, 29413186, -568091430, -144420495, 1497259241, -1722999103, 360614957, 538827250, 1502055639, 274645392, 973577725, 1623935885, 1185251134, 113035742, 1523535386, 912081401, 1053602698, -114383068"
values_41,2,"{-602683908, 60544232"
values_55,11,"{123064588, 1816490531, 1235515037, 1614582621, 1948736925, -1830725923, 322703518, 2140887719, -1155327179, 348099579, 1799100509"
values_31,5,"{-818861850, -177490545, 82820449, 876434643, -1528192004"
values_66,10,"{-1681745136, 1963674779, -1018478366, -142886665, -1645597853, 1730432784, 1074111547, -1112289308, 1627249502, 1577897843"
values_65,18,"{-393033544, 1146013508, -1316928553, 1528105026, -662840976, -1356621427, 2010549335, 1130431405, -681164265, 1644590623, 1610414155, -1503363350, 1029768612, -229772025, -2001335911, -1440924451, -518835062, 1853582078"
values_62,9,"{511539626, 958132042, 1455106296, 374445306, 1206860986, -1886176973, 51164248, 816022901, -727080245"
values_21,31,"{21349105, 78224147, -965437641, 1305008363, -592474960, -1488666907, 336058193, 1116920172, -1914702275, 1720433087, 722651112, 1671802433, -1119078074, -714760888, -811123371, -937788470, -301094894, 766887513, 589219379, 1354352167, -1106304125, -527760702, 1782028964, -563209261, 833972173, -1870112967, 368432180, 755007380, 826610687, 1968223599, 864883905"
values_95,23,"{-1191396023, -1373469791, -1674074765, -1656159646, -1894761100, 270597298, -451323104, 1029556784, -308186379, 2088168162, -1086111229, -1827529005, 749225191, -1525810778, 5842344, -1457548317, -956710749, 1891940345, -1896648500, -99499581, -10891130, -1526320902, -720162092"
values_84,19,"{-681900157, -1532259204, 1428345547, 837601491, -616031088, 1829030383, 1396154724, -457006057, 618240678, -144617626, 1934332012, 1615249854, 1016635735, -986817662, 882316325, 611095769, -1446177647, 840360267, -1957584279"
values_58,14,"{1835230607, -1836978220, 1095737879, 2106128060, 807514138, 1686783261, -1182595672, 652765016, 1707262615, -151054031, -972387779, 518734137, -744920753, 590845122"
values_64,2,"{-1103715987, -1558795853"
