inputName,size
11,14
19,14
12,14
38,18
81,21
5,21
40,17
70,2
23,18
72,13
79,17
78,20
87,4
6,26
68,18
69,24
1,3
45,24
33,9
15,28
93,10
24,27
25,26
26,12
48,4
71,2
76,22
7,17
50,14
22,5
4,8
32,2
77,21
91,10
42,15
13,15
41,8
55,28
31,18
66,24
65,24
62,21
21,14
95,25
84,26
58,14
64,25
83,23
94,27
0,6
99,23
96,3
67,15
61,18
43,30
2,4
54,27
30,11
59,21
85,14
74,19
90,11
18,31
52,22
44,29
17,18
36,32
49,25
86,17
37,17
56,32
63,4
35,3
97,10
75,31
57,23
88,6
10,16
53,9
8,17
39,11
47,12
60,2
89,12
51,10
14,29
28,25
16,3
34,15
82,8
46,19
27,22
20,21
9,30
92,8
3,32
98,3
29,21
80,22
73,3
