inputName,size
11,7
19,5
12,4
38,8
81,2
5,11
40,2
70,2
23,11
72,13
79,9
78,3
87,9
6,8
68,13
69,9
1,11
45,2
33,12
15,9
93,13
24,11
25,9
26,5
48,2
71,6
76,6
7,3
50,3
22,3
4,9
32,5
77,12
91,4
42,9
13,4
41,7
55,6
31,9
66,5
65,4
62,11
21,5
95,4
84,13
58,10
64,5
83,2
94,2
0,4
99,13
96,7
67,9
61,3
43,9
2,8
54,10
30,3
59,12
85,13
74,4
90,5
18,4
52,3
44,4
17,12
36,10
49,11
86,9
37,6
56,10
63,8
35,9
97,3
75,11
57,10
88,10
10,5
53,6
8,9
39,13
47,10
60,9
89,5
51,11
14,2
28,12
16,10
34,11
82,6
46,12
27,13
20,6
9,7
92,8
3,7
98,10
29,9
80,2
73,12
